Gene,Correlation
YBR080C,0.42218372
YDL226C,0.42149046
YKL154W,0.39688042
YDR292C,0.39064124
YDL100C,0.38405547
YPL243W,0.38093588
YNL264C,0.37902945
YBR164C,0.37816292
YOL003C,0.3745234
YMR264W,0.37348354
YOR212W,0.3727903
YDR264C,0.37244368
YOR198C,0.3594454
YML105C,0.3561525
YNL326C,0.3544194
YML055W,0.34696707
YJL031C,0.34402078
YOL031C,0.33968803
YPR176C,0.3253033
YPL210C,0.3221837
YJL004C,0.3105719
YOR007C,0.28700173
YPL065W,0.28232235
YLR246W,0.28214905
YDR372C,0.28197575
YLR301W,0.27833623
YLR309C,0.26291162
YBR171W,0.25528595
YLR380W,0.24211438
YDR459C,0.22842288
YOL111C,0.22062391
YGL124C,0.21161179
YKL073W,0.20883882
YDR329C,0.20814557
YPR088C,0.20606586
YDL092W,0.18734835
YLR347C,0.18180242
YDR092W,0.17781629
YOR254C,0.17435008
