Gene,Correlation
YCR088W,0.49982727
YOR181W,0.49965453
YLR337C,0.49948177
YDR388W,0.4991363
YMR109W,0.4987908
YDR129C,0.49861807
YCR009C,0.4970634
YKL129C,0.49654517
YOR367W,0.49637243
YMR092C,0.49602693
YOR035C,0.4958542
YLR429W,0.49516323
YKL007W,0.49481776
YIL034C,0.49447227
YIL095W,0.49360856
YDL161W,0.49309033
YGR080W,0.49257213
YHR114W,0.4908447
YIR006C,0.49067196
YNL020C,0.4903265
YER155C,0.4887718
YBL007C,0.48842633
YLR206W,0.4861807
YNL233W,0.4557782
YDL226C,0.4512869
YER149C,0.44852307
YNL271C,0.44092244
YJR076C,0.43850407
YOR122C,0.43504924
YHR023W,0.4239938
YNL243W,0.4227846
YDR389W,0.41552946
YLL038C,0.40585592
YBL047C,0.40516496
YBR038W,0.39790982
YDR484W,0.3903092
YBR260C,0.37476248
YML052W,0.36837104
YNL032W,0.3531698
YLL050C,0.34505096
YGL106W,0.33745033
YPL242C,0.32915875
YJL020C,0.3284678
YNR031C,0.32553118
YIL118W,0.32397652
YOR329C,0.32155812
YFR024C-A,0.32052168
YAL029C,0.31827605
YDR159W,0.31499395
YMR032W,0.31171188
YBR059C,0.29961997
YGL003C,0.29944724
YHR107C,0.29581967
YNL084C,0.28942823
YLR425W,0.28441873
YJL128C,0.27733633
YDR126W,0.27612713
YLL021W,0.2759544
YJR031C,0.2692175
YPR188C,0.26835376
YNL006W,0.2597167
