Gene,Correlation
YMR067C,0.4879081
YHR030C,0.4832441
YML007W,0.454569
YJL095W,0.4524961
YER089C,0.41207463
YJL048C,0.40723786
YBL047C,0.40516496
YAL023C,0.39756435
YMR276W,0.38789082
YJL034W,0.37096217
YBR170C,0.36785284
YBR273C,0.36370704
YDR518W,0.36128864
YDR057W,0.35783383
YJL073W,0.35455173
YMR214W,0.34073243
YOR288C,0.3346865
YBR164C,0.33244082
YCL043C,0.32950422
YFL038C,0.32708585
YLR332W,0.30670238
YOR007C,0.30117464
YJR066W,0.29841077
YBL058W,0.2856279
YMR184W,0.28320953
YDL095W,0.27871826
YBR201W,0.27750906
YML029W,0.25643462
YDR411C,0.25401625
YAL058W,0.24710658
YPL051W,0.23501468
YCL052C,0.23190534
YML013W,0.22154085
YOL013C,0.208758
YOL082W,0.20530316
YFL025C,0.18820176
YIL030C,0.1863016
