Gene,Correlation
YER148W,-0.49654517
YGL043W,-0.46666092
YPR052C,-0.46527898
YHR205W,-0.45025048
YMR039C,-0.44817758
YPR110C,-0.4203662
YOR210W,-0.4127656
YOR061W,-0.41138366
YNL113W,-0.4089653
YKL144C,-0.40516496
YOR224C,-0.39929175
YIL035C,-0.39756435
YNR003C,-0.3873726
YOR207C,-0.37631714
YPR187W,-0.37545344
YKR025W,-0.37130764
YNL151C,-0.3685438
YPR190C,-0.3664709
YOR116C,-0.36007947
YOR038C,-0.35161513
YDR045C,-0.33295906
YDL150W,-0.30255657
YLL019C,-0.2985835
YDR397C,-0.29409224
YGR047C,-0.27578166
YNL039W,-0.26075315
YGR246C,-0.2529798
YGL122C,-0.23190534
YBR089C-A,-0.21566765
YJL011C,-0.21013992
YGL019W,-0.2096217
YDR362C,-0.20029366
