Gene,Correlation
YFL038C,0.46191275
YNL098C,0.45755035
YPL154C,0.4545302
YKL196C,0.44026846
YML001W,0.43640938
YOR036W,0.43590605
YGL173C,0.42483222
YLR079W,0.41661075
YKL129C,0.41627517
YDR477W,0.40201342
YPR181C,0.39010066
YLR262C,0.38892618
YEL013W,0.37969798
YBR080C,0.37432885
YER120W,0.37097314
YPL031C,0.36778525
YNL084C,0.3625839
YBR127C,0.3590604
YIL109C,0.34597316
YJL178C,0.34580538
YBR164C,0.3419463
YDR080W,0.3397651
YGL190C,0.33875838
YDL192W,0.3377517
YBR097W,0.3354027
YOR290C,0.3161074
YNL267W,0.31493288
YMR109W,0.31359062
YNL330C,0.31107384
YNL127W,0.3080537
YDL188C,0.30553693
YOR089C,0.3011745
YHR073W,0.29563758
YPL085W,0.29479867
YGL167C,0.2865772
YLR417W,0.2864094
YIL115C,0.27550337
YLR025W,0.27416107
YOR244W,0.26459733
YHR082C,0.26442954
YDL134C,0.2536913
YPR105C,0.25083894
YFL024C,0.24446309
YIR006C,0.24261744
YGL195W,0.23993288
YOL138C,0.23724832
YMR197C,0.23624161
YBL058W,0.23607382
YKR068C,0.23489933
