Gene,Correlation
YNL051W,0.4882149
YPL002C,0.48492202
YNL330C,0.48266897
YML121W,0.47348353
YKR001C,0.46481803
YGL252C,0.46204507
YPL176C,0.4589255
YGR163W,0.45667243
YMR026C,0.4559792
YKL057C,0.45372617
YMR001C,0.44644713
YGL095C,0.44367418
YJR102C,0.4426343
YKR007W,0.44176775
YNL329C,0.44003466
YLR066W,0.43812826
YGR261C,0.43171576
YOR014W,0.43119586
YDR265W,0.43084922
YER143W,0.42807627
YMR004W,0.42530328
YJL053W,0.4233969
YGL172W,0.42270365
YPR105C,0.4069324
YCR088W,0.40537262
YEL013W,0.4048527
YPL112C,0.39878684
YKR014C,0.39757365
YKL154W,0.39688042
YLR396C,0.39601386
YOL129W,0.39549392
YLR191W,0.39116117
YDR292C,0.39064124
YGR077C,0.3897747
YMR153W,0.38752165
YDL100C,0.38405547
YPL243W,0.38093588
YOR256C,0.37989601
YJL154C,0.3797227
YBR164C,0.37816292
YER133W,0.3778163
YKL193C,0.37746966
YJR126C,0.37660313
YMR264W,0.37348354
YPR139C,0.36741766
YHR181W,0.36707106
YDL088C,0.36637783
YNL098C,0.35979202
YOR198C,0.3594454
YML105C,0.3561525
YPL120W,0.35545927
YML064C,0.35389948
YNL041C,0.35129982
YML001W,0.34835356
YML055W,0.34696707
YMR216C,0.3441941
YER105C,0.34298092
YJL210W,0.34107453
YOL031C,0.33968803
YLR262C,0.33934143
YFR002W,0.3376083
YBR288C,0.33674178
YJR074W,0.33552858
YGR048W,0.33171576
YGR218W,0.33084923
YMR055C,0.3289428
YPL210C,0.3221837
YHR108W,0.31629115
YBR109C,0.31594455
YIR022W,0.31542462
YBL040C,0.31473136
YJL004C,0.3105719
YJL024C,0.30901214
YOL051W,0.30797228
YKL002W,0.3036395
YPL228W,0.30277297
YLR386W,0.3017331
YPL084W,0.3015598
YGR206W,0.2979203
YFL038C,0.29688042
YJL178C,0.29445407
YPR173C,0.29410747
YBR160W,0.2932409
YOR322C,0.29272097
YKR068C,0.29064125
YOR089C,0.2896014
YOR007C,0.28700173
YGR141W,0.284922
YPL065W,0.28232235
YDR372C,0.28197575
YKL068W,0.28180242
YGL097W,0.28041595
YGL190C,0.28006932
YLR240W,0.27850953
YNL297C,0.27504334
YNL298W,0.27036396
YJL110C,0.26863086
YMR218C,0.2627383
YAL007C,0.26117852
YBR171W,0.25528595
YOR069W,0.25355285
YJL041W,0.25320625
YML041C,0.25043327
YNL275W,0.24956672
YER151C,0.24540728
YNL236W,0.24107452
YBR170C,0.23587522
YBR017C,0.2355286
YNL214W,0.23275563
YMR047C,0.23102254
YAR002W,0.2305026
YGR120C,0.2287695
YNR006W,0.22859618
YGL093W,0.22686309
YMR235C,0.22253034
YGL092W,0.22183709
YOL111C,0.22062391
YGR119C,0.21993068
YNL097C,0.21681109
YCR086W,0.2152513
YFR003C,0.21438475
YKR048C,0.21421143
YKL048C,0.21230502
YGL124C,0.21161179
YKL073W,0.20883882
YDR329C,0.20814557
YPR088C,0.20606586
YGL153W,0.20069323
YDL116W,0.19913346
YGR099W,0.1967071
YHR152W,0.1965338
YPL204W,0.19618717
YDL092W,0.18734835
YDR318W,0.1847487
YPL195W,0.18370883
YGR230W,0.18214905
YLR347C,0.18180242
YOR230W,0.18110919
YMR276W,0.18024263
YDR092W,0.17781629
YML071C,0.17712305
YLR417W,0.17608319
YKL186C,0.17504333
YOR254C,0.17435008
YPL094C,0.1694974
YOR160W,0.16897747
YGL005C,0.16724437
YJL164C,0.1660312
YHL002W,0.16499133
