Gene,Correlation
YHR157W,-0.49798658
YNL210W,-0.49714765
YOR343C-B,-0.48154363
YDR014W-A,-0.48137584
YOL104C,-0.47869128
YHL009W-B,-0.4738255
YLR410W-B,-0.47365773
YOL103W-B,-0.47030202
YDR034C-D,-0.46895972
YIL143C,-0.4682886
YNL284C-B,-0.46761745
YDR075W,-0.46191275
YOR033C,-0.44630873
YOL115W,-0.44580537
YGL163C,-0.44479865
YLR263W,-0.4442953
YHR167W,-0.41409397
YDR263C,-0.40838927
YGR159C,-0.40822148
YDR210W-D,-0.40704697
YJR046W,-0.39899328
YPL060C-A,-0.39765102
YBL101W-B,-0.39395973
YER179W,-0.39177853
YPR158W-B,-0.39144295
YOL068C,-0.39127517
YPR158C-D,-0.38842282
YGR161W-B,-0.38775167
YNL054W-B,-0.3874161
YGR027W-B,-0.38708055
YDR206W,-0.3865772
YLR227W-B,-0.38590604
YDR210C-D,-0.38573825
YDR261W-B,-0.38540268
YER173W,-0.38187918
YHR079C-A,-0.38104028
YDR261C-D,-0.37969798
YOR343W-B,-0.3783557
YGR109W-B,-0.37181208
YDR110W,-0.3704698
YLR052W,-0.3692953
YDR448W,-0.36761746
YOR192C-B,-0.35956377
YDR365W-B,-0.35855705
YDR210W-B,-0.3568792
YDR446W,-0.35536912
YGR038C-B,-0.35402685
YDR098C-B,-0.3535235
YPL257W-B,-0.35302013
YOR142W-B,-0.34966442
YDR316W-B,-0.34848994
YGR161C-D,-0.34815437
YPR137C-B,-0.34731543
YBR100W,-0.34714764
YLR157C-B,-0.34681207
YIL150C,-0.34228188
YGL183C,-0.33573824
YDL154W,-0.3295302
YDL074C,-0.3228188
YFL003C,-0.31946307
YLR035C-A,-0.3192953
YDR489W,-0.31895974
YFL002W-A,-0.3112416
YMR045C,-0.30654362
YLR234W,-0.30587247
YIL132C,-0.3057047
YHR079C-B,-0.2966443
YDR285W,-0.28691274
YJL090C,-0.28389263
YDR113C,-0.27869126
YML045W,-0.277349
YLR007W,-0.27214766
YIL082W-A,-0.27197987
YGL175C,-0.27097315
YHR214C-B,-0.26979867
YLR288C,-0.26862416
YOR368W,-0.2637584
YDR288W,-0.259396
YER190W,-0.25520134
YHR077C,-0.24966443
YEL019C,-0.24798657
YLR329W,-0.245302
YGR072W,-0.24127516
YER044C-A,-0.23758389
YKR038C,-0.23439597
YML128C,-0.22315437
YML023C,-0.21963087
YJR029W,-0.21661074
YBR012W-B,-0.21392618
YBR228W,-0.21040268
YER038C,-0.2102349
YGL033W,-0.20637584
YDL105W,-0.20302014
YER138C,-0.19261745
YML062C,-0.18724832
YCL019W,-0.18657719
YLR383W,-0.18406041
YJR021C,-0.18271813
YLR467W,-0.18221477
YDR013W,-0.17785235
YBL005W-B,-0.17432886
YER171W,-0.1738255
YJR043C,-0.17214765
YER160C,-0.17181209
YOR144C,-0.16996644
YJR027W,-0.16627517
YIR025W,-0.15671141
YGL249W,-0.1545302
YGL201C,-0.15285236
YPL283C,-0.14899328
YPL121C,-0.14597316
