Gene,Correlation
YER165W,-0.4961997
YML010W,-0.4861807
YNL330C,-0.4790983
YCR093W,-0.4504232
YGL195W,-0.4333218
YOL149W,-0.42762136
YKL145W,-0.42295733
YMR116C,-0.42122993
YPR072W,-0.41380203
YDR283C,-0.40879253
YOL115W,-0.40620142
YOR344C,-0.40499222
YGL048C,-0.4018829
YGR225W,-0.39290032
YNL232W,-0.39065468
YFL033C,-0.37873554
YDR280W,-0.37752634
YAL021C,-0.37666264
YGL116W,-0.37424424
YDL108W,-0.3714804
YDR404C,-0.37096217
YNL112W,-0.36577994
YOL021C,-0.36508897
YHR069C,-0.36491624
YOL142W,-0.36094317
YDL160C,-0.35869753
YGR095C,-0.35247883
YOR014W,-0.3460874
YFL021W,-0.34487823
YGR158C,-0.33969596
YGR195W,-0.33952323
YGL190C,-0.32777682
YDR477W,-0.32656762
YDR172W,-0.32328555
YGL173C,-0.31499395
YDL007W,-0.31223008
YOR259C,-0.3051477
YOR117W,-0.2956469
YDL111C,-0.28649163
YEL009C,-0.2839005
YIR026C,-0.27543616
YDR490C,-0.27370876
YFL024C,-0.2659354
YCR035C,-0.2647262
YOR001W,-0.2597167
YDL188C,-0.25816202
YIL038C,-0.24727932
YJL050W,-0.24520643
