Gene,Correlation
YCL059C,-0.49930903
YER127W,-0.4987908
YLR129W,-0.4982726
YMR229C,-0.49775437
YJR002W,-0.49740887
YGR214W,-0.49481776
YBR247C,-0.49429953
YPR112C,-0.49239936
YOR145C,-0.4903265
YGL171W,-0.48773536
YJL109C,-0.48738986
YOR294W,-0.48566246
YOR310C,-0.479962
YPR144C,-0.47063395
YDR449C,-0.46406978
YER082C,-0.45975125
YNR054C,-0.45595095
YHR169W,-0.45111418
YOL010W,-0.44696838
YLR048W,-0.42433926
YML093W,-0.41466576
YLR222C,-0.41311106
YJL069C,-0.41293833
YDR450W,-0.3823631
YOR078W,-0.37251684
YKR057W,-0.364398
YLR051C,-0.35956123
YDL153C,-0.334341
YFR001W,-0.3281223
