Gene,Correlation
YBL050W,0.4659396
YFL038C,0.46191275
YFL005W,0.46157718
YLR043C,0.44077182
YKL196C,0.44026846
YPR165W,0.43892616
YHL031C,0.4374161
YML001W,0.43640938
YOR036W,0.43590605
YAL030W,0.4354027
YNL015W,0.42802012
YGR209C,0.42701343
YGL173C,0.42483222
YKL006C-A,0.4114094
YBR109C,0.40939596
YDR456W,0.40855706
YLR268W,0.40033558
YDL135C,0.38691276
YEL013W,0.37969798
YBR080C,0.37432885
YOR327C,0.35855705
YHR174W,0.35503355
YDL077C,0.35234898
YBR200W,0.3454698
YDR135C,0.3441275
YJL034W,0.34043625
YDR080W,0.3397651
YIL004C,0.32869127
YGR009C,0.32701343
YGR172C,0.32667786
YLR229C,0.31744966
YLR078C,0.3169463
YGR254W,0.3088926
YHR073W,0.29563758
YDR164C,0.28573826
YGL095C,0.27885905
YDR189W,0.26744968
YLR148W,0.25536913
YDR356W,0.25050336
YMR183C,0.24916108
