Gene,Correlation
YMR229C,-0.49775437
YGR214W,-0.49481776
YPL131W,-0.4932631
YPR112C,-0.49239936
YOR145C,-0.4903265
YPR102C,-0.4858352
YOL077C,-0.48548973
YML024W,-0.4849715
YDR447C,-0.48358956
YNL182C,-0.48255312
YKR081C,-0.48168942
YML073C,-0.47719812
YHR197W,-0.47046122
YDR418W,-0.4690793
YLL008W,-0.46096045
YGL099W,-0.4587148
YPL146C,-0.45716015
YNR054C,-0.45595095
YKL009W,-0.45353258
YGR159C,-0.4454137
YNL302C,-0.44472274
YLR106C,-0.44213164
YCR031C,-0.4386768
YPR016C,-0.43712214
YOL040C,-0.43297634
YOL127W,-0.4315944
YFL002C,-0.42675763
YLR048W,-0.42433926
YHR085W,-0.41829333
YDR060W,-0.4157022
YDR025W,-0.41501123
YGR085C,-0.4077561
YBR048W,-0.4060287
YEL054C,-0.40240112
YLR167W,-0.3986008
YHR021C,-0.39687338
YHR066W,-0.39635515
YLR448W,-0.39531872
YJL191W,-0.39393678
