Gene,Correlation
YDL229W,-0.49309033
YOR290C,-0.48980826
YDR040C,-0.45180514
YPL016W,-0.43522197
YGL195W,-0.4333218
YER040W,-0.42347556
YPL154C,-0.4174296
YGL035C,-0.4165659
YDR283C,-0.40879253
YFL041W,-0.4065469
YMR037C,-0.3861634
YDR028C,-0.38426325
YGL100W,-0.38011748
YFL033C,-0.37873554
YMR058W,-0.37597167
YDL108W,-0.3714804
YNR023W,-0.3652617
YGL071W,-0.35576093
YKL062W,-0.35489723
YFL021W,-0.34487823
YDR477W,-0.32656762
YGL209W,-0.32000345
YIL033C,-0.31706685
YOR260W,-0.30825704
YIL056W,-0.2901192
YLR136C,-0.2880463
YEL009C,-0.2839005
