Gene,Correlation
YER148W,-0.49654517
YOR123C,-0.49395406
YGL244W,-0.48756263
YNL248C,-0.48721713
YML010W,-0.4861807
YDR138W,-0.47564346
YGL043W,-0.46666092
YBR010W,-0.46579722
YGR063C,-0.46320608
YOR340C,-0.45733288
YNL088W,-0.43902227
YML043C,-0.4383313
YJL168C,-0.43470374
YPR110C,-0.4203662
YPR010C,-0.41639316
YOR210W,-0.4127656
YOR341W,-0.40965626
YNL113W,-0.4089653
YKL144C,-0.40516496
YOR224C,-0.39929175
YNR003C,-0.3873726
YOR207C,-0.37631714
YPR187W,-0.37545344
YKR025W,-0.37130764
YPL082C,-0.36888927
YNL151C,-0.3685438
YPR190C,-0.3664709
YOR116C,-0.36007947
YPR023C,-0.3573156
YMR239C,-0.33416826
YDR045C,-0.33295906
YLR141W,-0.31862152
YOR304W,-0.31775782
YDL150W,-0.30255657
YML127W,-0.30117464
