Gene,Correlation
YLL036C,-0.49982727
YDL060W,-0.49965453
YCL059C,-0.49930903
YER127W,-0.4987908
YAL025C,-0.49861807
YLR129W,-0.4982726
YER126C,-0.4979271
YMR229C,-0.49775437
YPL043W,-0.49758163
YJR002W,-0.49740887
YPL126W,-0.49689066
YER165W,-0.4961997
YMR290C,-0.49602693
YGR103W,-0.4949905
YGR214W,-0.49481776
YPL012W,-0.49464503
YBR247C,-0.49429953
YDL229W,-0.49309033
YPL093W,-0.4929176
YLR409C,-0.49257213
YPR112C,-0.49239936
YLR175W,-0.4920539
YNL075W,-0.49188116
YDR473C,-0.4908447
YOR145C,-0.4903265
YHR088W,-0.48929003
YER133W,-0.4891173
YML062C,-0.4879081
YGL171W,-0.48773536
YGL244W,-0.48756263
YJL109C,-0.48738986
YML010W,-0.4861807
YOR294W,-0.48566246
YOL077C,-0.48548973
YGR145W,-0.485317
YCL054W,-0.48428053
YHR052W,-0.4841078
YER006W,-0.4837623
YIL019W,-0.48341683
YHR148W,-0.48272586
YNL182C,-0.48255312
YKR081C,-0.48168942
YGR090W,-0.48151666
YKL014C,-0.48099846
YOR310C,-0.479962
YPL266W,-0.47961652
YGL120C,-0.47944376
YJL033W,-0.4778891
YML046W,-0.47754362
YKR056W,-0.4758162
YDR138W,-0.47564346
YDR120C,-0.47547072
YHR196W,-0.47512522
YGL030W,-0.4723614
YDL051W,-0.4720159
YPR144C,-0.47063395
YHR197W,-0.47046122
YER146W,-0.47011575
YDR088C,-0.46959752
YNL110C,-0.46804285
YER172C,-0.46735188
YGL043W,-0.46666092
YDL084W,-0.46441528
YDR449C,-0.46406978
YGR063C,-0.46320608
YLL008W,-0.46096045
YNL061W,-0.46026948
YGR074W,-0.46009675
YER082C,-0.45975125
YDL047W,-0.4595785
YMR125W,-0.45888755
YGR118W,-0.45785108
YPL146C,-0.45716015
YNR054C,-0.45595095
YDR324C,-0.45525998
YHR089C,-0.45474175
YMR240C,-0.45405078
YKL009W,-0.45353258
YDR364C,-0.4528416
YDR165W,-0.45232338
YHR169W,-0.45111418
YGL111W,-0.45059595
YDR299W,-0.44990498
YDL031W,-0.44921404
YOL010W,-0.44696838
YGR159C,-0.4454137
YGR116W,-0.44420454
YML080W,-0.4436863
YHR065C,-0.44351357
YLR293C,-0.44316807
YLR106C,-0.44213164
YPL217C,-0.44144067
YJL203W,-0.43971324
YKR024C,-0.4395405
YCR031C,-0.4386768
YPR016C,-0.43712214
YMR216C,-0.4357402
YMR014W,-0.43556747
YHR165C,-0.43314907
YGR280C,-0.4303852
YDR163W,-0.43021247
YGL029W,-0.429867
YOL149W,-0.42762136
YLR197W,-0.4269304
YFL002C,-0.42675763
YPL190C,-0.42641217
YNL062C,-0.42589393
YLR048W,-0.42433926
YDR091C,-0.4236483
YDR365C,-0.42313007
YMR093W,-0.42053896
YDL213C,-0.41967526
