Gene,Correlation
YLL036C,-0.49982727
YDL060W,-0.49965453
YCL059C,-0.49930903
YDL140C,-0.49896356
YER127W,-0.4987908
YAL025C,-0.49861807
YLR129W,-0.4982726
YER126C,-0.4979271
YMR229C,-0.49775437
YPL043W,-0.49758163
YJR002W,-0.49740887
YGL207W,-0.49723613
YPL126W,-0.49689066
YER148W,-0.49654517
YER165W,-0.4961997
YMR290C,-0.49602693
YDR176W,-0.49568146
YGR103W,-0.4949905
YGR214W,-0.49481776
YPL012W,-0.49464503
YBR247C,-0.49429953
YOR123C,-0.49395406
YDL229W,-0.49309033
YPL093W,-0.4929176
YLR409C,-0.49257213
YPR112C,-0.49239936
YOR151C,-0.49222663
YLR175W,-0.4920539
YNL075W,-0.49188116
YHR084W,-0.4917084
YNL309W,-0.4911902
YDR473C,-0.4908447
YPL129W,-0.49049923
YOR145C,-0.4903265
YHR041C,-0.49015373
YOR290C,-0.48980826
YHR088W,-0.48929003
YER133W,-0.4891173
YGR005C,-0.4887718
YML062C,-0.4879081
YGL171W,-0.48773536
YGL244W,-0.48756263
YJL109C,-0.48738986
YNL248C,-0.48721713
YJR043C,-0.48669893
YML010W,-0.4861807
YGL070C,-0.48600796
YOR294W,-0.48566246
YOL077C,-0.48548973
YGR145W,-0.485317
YCL054W,-0.48428053
YHR052W,-0.4841078
YER006W,-0.4837623
YIL019W,-0.48341683
YLR055C,-0.4832441
YHR148W,-0.48272586
YNL182C,-0.48255312
YCL011C,-0.48220763
YKR081C,-0.48168942
YGR090W,-0.48151666
YKL014C,-0.48099846
YOR310C,-0.479962
YPL266W,-0.47961652
YGL120C,-0.47944376
YNL330C,-0.4790983
YBR034C,-0.47806185
YJL033W,-0.4778891
YIL126W,-0.47771636
YML046W,-0.47754362
YGR104C,-0.4773709
YLR182W,-0.47650716
YKR056W,-0.4758162
YDR138W,-0.47564346
YDR120C,-0.47547072
YHR196W,-0.47512522
YNL136W,-0.4749525
YNL236W,-0.47460702
YGR186W,-0.47426152
YCR106W,-0.4740888
YGL030W,-0.4723614
YDL051W,-0.4720159
YPR144C,-0.47063395
YHR197W,-0.47046122
YER146W,-0.47011575
YIL115C,-0.469943
YDR088C,-0.46959752
YPL138C,-0.46942478
YOL051W,-0.46838832
YNL110C,-0.46804285
YER172C,-0.46735188
YGL043W,-0.46666092
YBR010W,-0.46579722
YPR086W,-0.46545172
YPR052C,-0.46527898
YDL084W,-0.46441528
YDR449C,-0.46406978
YKL189W,-0.46389705
YGR063C,-0.46320608
YGL066W,-0.46216962
YOR194C,-0.46199688
YLR226W,-0.46182415
YLR223C,-0.46130592
YLL008W,-0.46096045
YNL061W,-0.46026948
YGR074W,-0.46009675
YER082C,-0.45975125
YDL047W,-0.4595785
YEL037C,-0.45923302
YMR125W,-0.45888755
YGR118W,-0.45785108
YOR340C,-0.45733288
YPL146C,-0.45716015
