Gene,Correlation
YDR194C,0.49933732
YHR091C,0.49911642
YLR069C,0.49845374
YOL023W,0.4982328
YGR220C,0.49558207
YEL050C,0.49447757
YOL033W,0.4918268
YPL118W,0.49028054
YOR187W,0.48829246
YDR116C,0.48740888
YHR059W,0.4869671
YNL177C,0.4865253
YGL068W,0.48542082
YPL097W,0.48431632
YGL143C,0.48343274
YDR337W,0.48210734
YMR188C,0.48188645
YKL194C,0.48166555
YNL073W,0.48144466
YGR171C,0.48122376
YDR175C,0.48078197
YDR494W,0.4794566
YGL129C,0.4792357
YKL170W,0.47746852
YDR115W,0.47570136
YOR150W,0.47525954
YBL090W,0.47459686
YGR165W,0.47437596
YCR071C,0.47415507
YHR011W,0.47238788
YHR038W,0.46752816
YLR382C,0.46244752
YML025C,0.46200573
YGR118W,0.45339078
YMR225C,0.4511818
YPL040C,0.44543847
YGR222W,0.4445549
YDR404C,0.44234592
YOL127W,0.44168323
YPR132W,0.435719
YMR293C,0.42865032
YJL124C,0.42688313
YDR268W,0.41959354
YJL190C,0.416501
YML024W,0.41495472
YNL244C,0.41362932
YDR447C,0.40832782
YIL052C,0.40810692
YDR418W,0.40700242
YDR515W,0.40523526
YGR085C,0.40479347
YNL302C,0.40435168
YLR167W,0.40413076
YDL165W,0.39352772
YGL135W,0.3877844
YKL056C,0.38270378
YEL054C,0.3824829
YOL139C,0.3802739
YPR102C,0.3756351
YHR021C,0.37121713
YJL140W,0.36989176
YMR260C,0.36944997
YER117W,0.35884693
YOL121C,0.35575438
YOR182C,0.3531036
YMR143W,0.35244092
YPR072W,0.34979016
YDR280W,0.34890655
YDL130W,0.3464767
YPL237W,0.34360504
YDL083C,0.33675724
YOL149W,0.33499005
YDR382W,0.33432737
YDL044C,0.326596
YGL030W,0.3248288
YDR025W,0.32018998
YLR150W,0.3177601
YDR450W,0.31687653
YGR195W,0.31223768
YDL081C,0.311575
YMR142C,0.30936602
YML073C,0.30826154
YDR429C,0.30605257
YOL040C,0.30163464
YGR285C,0.30119285
YOL142W,0.29500774
YNR052C,0.29434505
YJL191W,0.29324055
YCR031C,0.28727633
YJR145C,0.28595096
YOL042W,0.28573006
YDL111C,0.28219572
YEL015W,0.27976584
YDR023W,0.27910316
YLR448W,0.27821958
YFR001W,0.27313894
YJL138C,0.27159268
YLR264W,0.2691628
YNL288W,0.26143143
YBR048W,0.2554672
YOL039W,0.2539209
YAL016W,0.24972388
YGL105W,0.2481776
