Gene,Correlation
YOR123C,-0.49395406
YGL244W,-0.48756263
YBR034C,-0.47806185
YGR104C,-0.4773709
YGL043W,-0.46666092
YLR226W,-0.46182415
YER164W,-0.45491448
YMR039C,-0.44817758
YGR116W,-0.44420454
YJL168C,-0.43470374
YGL058W,-0.43107617
YPL190C,-0.42641217
YGL246C,-0.41259286
YAL043C,-0.40136465
YDR195W,-0.39134565
YNL112W,-0.36577994
YIL021W,-0.35921577
YDR432W,-0.34453273
YDR301W,-0.3431508
YMR239C,-0.33416826
YDR228C,-0.33330455
YDR045C,-0.33295906
YOR304W,-0.31775782
YOL005C,-0.30445674
YLR277C,-0.2930558
YGR156W,-0.29150113
YBR049C,-0.29046467
YLR430W,-0.28441873
YLL035W,-0.28320953
