Gene,Correlation
YNL106C,0.49049923
YNL037C,0.47875282
YOR136W,0.4758162
YPL061W,0.45474175
YLR056W,0.44472274
YKL150W,0.43435827
YER044C,0.43003973
YHR007C,0.42969424
YMR208W,0.4248575
YMR220W,0.424512
YDR017C,0.42330283
YPL117C,0.409829
YJL167W,0.40620142
YML126C,0.40551046
YGL084C,0.40464675
YNR019W,0.4039558
YPL028W,0.40309206
YMR015C,0.40291932
YNR043W,0.39981
YHR190W,0.39635515
YLR100W,0.39583692
YLL043W,0.39410952
YGR060W,0.38806358
YML075C,0.38771808
YNL280C,0.38633615
YGL001C,0.3861634
YER073W,0.3814994
YGR175C,0.3794265
YHR072W,0.37182587
YPR183W,0.37165314
YMR202W,0.3702712
YML008C,0.36750734
YMR296C,0.35869753
YNL032W,0.3531698
