Gene,Correlation
YKR035W-A,0.47449663
YFL038C,0.46191275
YNL098C,0.45755035
YPL154C,0.4545302
YGL087C,0.4535235
YPR176C,0.45302013
YGR206W,0.45251676
YGR077C,0.45050335
YLR191W,0.44916108
YDL100C,0.43674496
YML001W,0.43640938
YOR036W,0.43590605
YOL126C,0.4295302
YGL153W,0.42298657
YIR022W,0.422651
YER087C-B,0.41392618
YKR014C,0.41107383
YNL297C,0.41090605
YAL055W,0.40822148
YKR001C,0.40285236
YMR026C,0.39983222
YDR142C,0.39463088
YLR262C,0.38892618
YPL094C,0.38271812
YEL013W,0.37969798
YOL129W,0.37818792
YJR102C,0.37600672
YGR141W,0.372651
YLR066W,0.3692953
YNL329C,0.36442953
YLR378C,0.34832215
YJL178C,0.34580538
YBR164C,0.3419463
YJL034W,0.34043625
YDR080W,0.3397651
YPL002C,0.33909395
YOL110W,0.33573824
YBR097W,0.3354027
YOR007C,0.33087248
YJL024C,0.33020133
YOL003C,0.32231542
YJR010C-A,0.30922818
YDR265W,0.30167785
YOR089C,0.3011745
YBR171W,0.30083892
YKL197C,0.29983222
YNL214W,0.2968121
YML055W,0.29630873
YNL051W,0.2921141
YLR417W,0.2864094
YLL024C,0.28204697
YDR244W,0.28053692
YGL095C,0.27885905
YGR133W,0.27802014
YDR086C,0.2738255
YGL005C,0.2716443
YPR139C,0.27063757
