Gene,Correlation
YGL207W,-0.49723613
YOR123C,-0.49395406
YGL244W,-0.48756263
YML010W,-0.4861807
YBR034C,-0.47806185
YGR186W,-0.47426152
YGL043W,-0.46666092
YGR063C,-0.46320608
YCR093W,-0.4504232
YMR039C,-0.44817758
YGR116W,-0.44420454
YGR252W,-0.44023147
YPR161C,-0.43591294
YKR048C,-0.43142167
YPR072W,-0.41380203
YCR052W,-0.4074106
YPL228W,-0.40706512
YGL048C,-0.4018829
YAL021C,-0.37666264
YDL108W,-0.3714804
YNL068C,-0.3514424
YDR432W,-0.34453273
YKL139W,-0.32484022
YPR133C,-0.31827605
YGL173C,-0.31499395
YOR259C,-0.3051477
YER068W,-0.3018656
