Gene,Correlation
YNL051W,0.4882149
YPL002C,0.48492202
YKR001C,0.46481803
YGL095C,0.44367418
YJR102C,0.4426343
YGR261C,0.43171576
YMR004W,0.42530328
YPR105C,0.4069324
YEL013W,0.4048527
YKR014C,0.39757365
YLR396C,0.39601386
YOL129W,0.39549392
YBR164C,0.37816292
YJR126C,0.37660313
YPR139C,0.36741766
YNL098C,0.35979202
YPL120W,0.35545927
YNL041C,0.35129982
YML001W,0.34835356
YLR262C,0.33934143
YBR288C,0.33674178
YJL024C,0.30901214
YGR206W,0.2979203
YFL038C,0.29688042
YJL178C,0.29445407
YKR068C,0.29064125
YOR089C,0.2896014
YGR141W,0.284922
YPL065W,0.28232235
YLR240W,0.27850953
YNL297C,0.27504334
YMR218C,0.2627383
YML041C,0.25043327
YNL275W,0.24956672
YGR120C,0.2287695
YNR006W,0.22859618
YNL097C,0.21681109
YGL124C,0.21161179
YPL204W,0.19618717
YPL195W,0.18370883
YDR092W,0.17781629
YML071C,0.17712305
YLR417W,0.17608319
YGL005C,0.16724437
