Gene,Correlation
YKR035W-A,0.47449663
YBR207W,0.47013423
YGL206C,0.46895972
YBL050W,0.4659396
YGR086C,0.4649329
YFL038C,0.46191275
YFL005W,0.46157718
YKL002W,0.46006712
YGR167W,0.45838925
YBL102W,0.45721477
YPR176C,0.45302013
YGR206W,0.45251676
YLL050C,0.44614094
YNL243W,0.44379196
YLR043C,0.44077182
YKL196C,0.44026846
YPR165W,0.43892616
YBL007C,0.43842283
YHL031C,0.4374161
YDL100C,0.43674496
YML001W,0.43640938
YOR036W,0.43590605
YAL030W,0.4354027
YLR330W,0.43489933
YGL137W,0.43087247
YGR209C,0.42701343
YCL001W,0.4261745
YIL039W,0.42197987
YKL129C,0.41627517
YGR241C,0.41342282
YJL145W,0.4124161
YKL006C-A,0.4114094
YDL195W,0.41124162
YKR014C,0.41107383
YNL297C,0.41090605
YLR309C,0.41057047
YHR001W,0.40989932
YBR109C,0.40939596
YDR456W,0.40855706
YCR067C,0.40704697
YAR002C-A,0.4065436
YJR044C,0.40302014
YKR001C,0.40285236
YGR284C,0.4021812
YLR268W,0.40033558
YML012W,0.39899328
YNL044W,0.3979866
YKL126W,0.39681208
YPL084W,0.39530203
YER133W,0.39362416
YPR181C,0.39010066
YJR033C,0.38959733
YLR262C,0.38892618
YHR158C,0.3887584
YBL040C,0.3830537
YAL007C,0.38221475
YGL054C,0.38137585
YPL010W,0.37885907
YOL129W,0.37818792
YJR102C,0.37600672
YNL287W,0.37567115
YLR208W,0.3748322
YBR080C,0.37432885
YKL135C,0.3704698
YDR238C,0.3691275
YHR108W,0.3671141
YNL084C,0.3625839
YDR246W,0.3612416
YBL047C,0.36057046
YOR327C,0.35855705
YDL161W,0.35838926
YDL077C,0.35234898
YDL226C,0.35050336
YGL200C,0.347651
YKL179C,0.34614095
YIL109C,0.34597316
YCR027C,0.34362417
YBR164C,0.3419463
YGL233W,0.34127516
YLR170C,0.3409396
YDR080W,0.3397651
YPL002C,0.33909395
YIL105C,0.3385906
YDL192W,0.3377517
YBR097W,0.3354027
YBR254C,0.3318792
YJL024C,0.33020133
YIL004C,0.32869127
YGR009C,0.32701343
YGL106W,0.32684565
YGR172C,0.32667786
YJL004C,0.32550335
YLR080W,0.32432887
YBR059C,0.32097316
YNL263C,0.31946307
YLR229C,0.31744966
YLR078C,0.3169463
YER031C,0.31661072
YMR109W,0.31359062
YML067C,0.31325504
YAL026C,0.30536914
YOR008C,0.30134228
YOR089C,0.3011745
YHR073W,0.29563758
YPL085W,0.29479867
YER166W,0.2946309
YLR371W,0.29244965
YNL051W,0.2921141
YLR039C,0.28926176
YNL047C,0.28808725
YLR417W,0.2864094
YDR164C,0.28573826
YER074W-A,0.28271812
YLL024C,0.28204697
YFR051C,0.2818792
YGL095C,0.27885905
YCL034W,0.2771812
YCR094W,0.27651006
YLR181C,0.2758389
YLR025W,0.27416107
YBR160W,0.27214766
YGL005C,0.2716443
YNL106C,0.2714765
YDR189W,0.26744968
YDR486C,0.26694632
YLR337C,0.26291946
YDR517W,0.25889263
YFL048C,0.25620806
YLR148W,0.25536913
YDL145C,0.25520134
YHR098C,0.25184563
YPR105C,0.25083894
YHR135C,0.25067115
YMR183C,0.24916108
YJL192C,0.24580537
YIR006C,0.24261744
YJL154C,0.23959732
YPR029C,0.2385906
YIL076W,0.23842283
YMR197C,0.23624161
YML077W,0.23540269
YKR068C,0.23489933
YDL019C,0.23456375
YDR069C,0.2285235
YGL181W,0.22516778
YDR122W,0.22315437
YKR007W,0.22281879
YPL195W,0.22248322
YHR012W,0.21979865
YAL042W,0.21929531
YKL041W,0.2181208
