Gene,Correlation
YGL207W,-0.49723613
YMR078C,-0.4967179
YJL194W,-0.49516323
YOR290C,-0.48980826
YER133W,-0.4891173
YJR043C,-0.48669893
YNL182C,-0.48255312
YNL330C,-0.4790983
YNL273W,-0.47374332
YHR197W,-0.47046122
YNL102W,-0.4702885
YHR118C,-0.46769735
YDR052C,-0.46458802
YJL173C,-0.46303335
YOL090W,-0.45681465
YER164W,-0.45491448
YOR217W,-0.4542235
YNL088W,-0.43902227
YDL102W,-0.43677664
YPL016W,-0.43522197
YJL168C,-0.43470374
YDL017W,-0.4239938
YHR085W,-0.41829333
YAR007C,-0.41552946
YNL261W,-0.4139748
YLR117C,-0.40119192
YLR002C,-0.40015545
YBR278W,-0.39600968
YNL312W,-0.38184488
YAL021C,-0.37666264
YNL290W,-0.37268957
YKL022C,-0.37217137
YLR274W,-0.36457074
YPR023C,-0.3573156
YNL068C,-0.3514424
YNL262W,-0.35040593
YDR121W,-0.34677836
YJL090C,-0.34505096
YBR098W,-0.33710486
YER129W,-0.33693212
YJR068W,-0.3355502
YIL150C,-0.3322681
YDR013W,-0.33123165
YDR303C,-0.32587665
YPR135W,-0.31447572
YPL055C,-0.31326655
YKL045W,-0.3127483
YEL032W,-0.3060114
YPL181W,-0.30152014
YGR109C,-0.3010019
YDL074C,-0.293574
YKL112W,-0.29081017
YPR175W,-0.28545517
YLR430W,-0.28441873
YJR006W,-0.28338227
YLR321C,-0.28130937
YDR099W,-0.2768181
