Gene,Correlation
YPL262W,0.49714765
YKL192C,0.49345636
YBR221C,0.49261746
YPL061W,0.48691276
YER178W,0.48573825
YIL125W,0.4818792
YJR019C,0.47885907
YFL018C,0.4761745
YKL194C,0.4748322
YLR153C,0.4738255
YOR136W,0.47332215
YGR037C,0.47214764
YNR016C,0.4704698
YGR171C,0.4691275
YNL071W,0.4669463
YPR067W,0.46577182
YDL178W,0.46409395
YPL040C,0.45738256
YDR272W,0.4557047
YDR148C,0.45402685
YDL078C,0.45184565
YHR091C,0.44966444
YNL135C,0.4419463
YDR036C,0.44144297
YBR177C,0.44010067
YNR001C,0.43909395
YOL126C,0.4295302
YBL015W,0.42902684
YNL117W,0.42869127
YGR193C,0.42852348
YHR011W,0.4281879
YPR128C,0.427349
YDL174C,0.42432886
YMR293C,0.4216443
YDR268W,0.4214765
YPL028W,0.4196309
YGL245W,0.41912752
YKL085W,0.41879195
YPR001W,0.41694632
YNL239W,0.41560403
YNL037C,0.41409397
YPL231W,0.40402684
YOR347C,0.40251678
YLR382C,0.402349
YNL073W,0.40067115
YOL147C,0.40050337
YKL182W,0.3986577
YPR006C,0.39731544
YGL062W,0.3921141
YNL009W,0.39194632
YJL052W,0.39043623
YHR067W,0.38942954
YAR035W,0.38573825
YGL253W,0.38187918
YFR047C,0.3713087
YDL015C,0.36979866
YGR267C,0.365604
YJR009C,0.3635906
YEL066W,0.36208054
YKL060C,0.36191276
YBR196C,0.36073825
YGR192C,0.3602349
YHR174W,0.35503355
YOR270C,0.35385907
YPL097W,0.3521812
YCR012W,0.35
YER015W,0.34278524
YMR220W,0.33724833
YNL333W,0.33372483
YHR183W,0.33305368
YNL229C,0.33221477
YJL196C,0.32751676
YLR231C,0.325
YNR033W,0.3248322
YOR126C,0.31728187
YOR363C,0.31711408
YGR254W,0.3088926
YOL033W,0.30788592
YAL038W,0.30620804
YGR204W,0.3031879
YBR041W,0.29748324
YOL064C,0.29580536
YOR317W,0.29412752
