Gene,Correlation
YDL063C,-0.49153566
YIL133C,-0.49136293
YFR031C-A,-0.489981
YHL033C,-0.48963553
YKL180W,-0.48687166
YDL191W,-0.47892556
YOR234C,-0.47840732
YJL177W,-0.475298
YGR034W,-0.47132492
YHL001W,-0.46631542
YER131W,-0.46372432
YDL136W,-0.46337882
YKL006W,-0.45854205
YKR094C,-0.4557782
YGL076C,-0.44938678
YLR344W,-0.4486958
YDR500C,-0.4424771
YDR496C,-0.4407497
YPL220W,-0.43815857
YPL143W,-0.43643117
YIL148W,-0.4136293
YOL041C,-0.39739162
YNL069C,-0.39376405
YGL189C,-0.39272758
YEL055C,-0.37182587
