Gene,Correlation
YML121W,0.47348353
YGR163W,0.45667243
YKL057C,0.45372617
YMR237W,0.4459272
YFL005W,0.43639514
YLR330W,0.43327555
YGL172W,0.42270365
YBR080C,0.42218372
YDL226C,0.42149046
YEL013W,0.4048527
YER107C,0.39792028
YKL154W,0.39688042
YMR183C,0.39532062
YDR292C,0.39064124
YGL233W,0.38942808
YDL100C,0.38405547
YJL091C,0.3833622
YPL243W,0.38093588
YNL264C,0.37902945
YBR164C,0.37816292
YOL003C,0.3745234
YMR264W,0.37348354
YOR212W,0.3727903
YDR264C,0.37244368
YOR198C,0.3594454
YML105C,0.3561525
YNL326C,0.3544194
YML055W,0.34696707
YJL031C,0.34402078
YER105C,0.34298092
YNL294C,0.3407279
YNL047C,0.3405546
YOL031C,0.33968803
YPR176C,0.3253033
YPR075C,0.32426342
YPL210C,0.3221837
YLR166C,0.3135182
YJL004C,0.3105719
YLR386W,0.3017331
YFL038C,0.29688042
YER008C,0.29428077
YOR007C,0.28700173
YPL065W,0.28232235
YLR246W,0.28214905
YDR372C,0.28197575
YKL068W,0.28180242
YGL190C,0.28006932
YLR301W,0.27833623
YAL030W,0.2779896
YLR309C,0.26291162
YBR171W,0.25528595
YLR380W,0.24211438
YOR299W,0.22963604
YDR459C,0.22842288
YGL092W,0.22183709
YOL111C,0.22062391
YGR119C,0.21993068
YJL204C,0.21975736
YPR055W,0.21577123
YGL124C,0.21161179
YKL073W,0.20883882
YDR329C,0.20814557
YPR088C,0.20606586
YDL116W,0.19913346
YDL092W,0.18734835
YOR327C,0.18440208
YLR347C,0.18180242
YJL099W,0.17902946
YDR092W,0.17781629
YOR254C,0.17435008
