Gene,Correlation
YCR088W,0.49982727
YDR388W,0.4991363
YIL095W,0.49360856
YDL161W,0.49309033
YGR080W,0.49257213
YIR006C,0.49067196
YNL020C,0.4903265
YBL007C,0.48842633
YLR206W,0.4861807
YNL271C,0.44092244
YJR076C,0.43850407
YOR122C,0.43504924
YHR023W,0.4239938
YNL243W,0.4227846
YLL038C,0.40585592
YBL047C,0.40516496
YBR038W,0.39790982
YML052W,0.36837104
YGL106W,0.33745033
YPL242C,0.32915875
YIL118W,0.32397652
YOR329C,0.32155812
YMR032W,0.31171188
YBR059C,0.29961997
YGL003C,0.29944724
YHR107C,0.29581967
YNL084C,0.28942823
YLR425W,0.28441873
YDR126W,0.27612713
YPR188C,0.26835376
