Batch,Avg Loss,GO:0007005
0,70.64181566238403,70.64181518554688
100,65.43167728185654,65.43167114257812
200,59.97605535387993,59.97605514526367
300,57.6012758910656,57.60127258300781
400,55.6222628057003,55.62226486206055
500,53.41263219714165,53.41263198852539
600,52.78547078371048,52.78546905517578
700,50.88765615224838,50.887657165527344
800,49.667886197566986,49.667884826660156
900,49.34193068742752,49.3419303894043
1000,47.6346609890461,47.63466262817383
1100,47.029602229595184,47.029605865478516
1200,46.15543320775032,46.155433654785156
1300,46.8036230802536,46.80362319946289
1400,44.606281995773315,44.60627746582031
1500,44.398435801267624,44.3984375
1600,44.346876472234726,44.34687423706055
1700,42.87448641657829,42.874488830566406
1800,43.14663961529732,43.14664077758789
1900,42.40857191383839,42.408573150634766
2000,42.524680107831955,42.52467727661133
2100,40.69131489098072,40.691314697265625
2200,40.93995347619057,40.9399528503418
2300,41.04682230949402,41.04682159423828
2400,39.74152038991451,39.741519927978516
2500,39.85214437544346,39.852142333984375
2600,39.0946786403656,39.09467697143555
2700,38.84289112687111,38.842891693115234
2800,38.61281827092171,38.61281967163086
2900,37.603512823581696,37.603511810302734
3000,38.897270277142525,38.897274017333984
3100,39.2229580283165,39.222957611083984
3200,38.392976969480515,38.392974853515625
3300,38.04519671201706,38.045196533203125
3400,37.12977355718613,37.1297721862793
3500,37.660167157649994,37.6601676940918
3600,37.067966029047966,37.067970275878906
3700,35.191523149609566,35.191524505615234
3800,36.41030864417553,36.410308837890625
3900,35.53141199052334,35.531410217285156
4000,36.078272208571434,36.078269958496094
4100,35.50311088562012,35.50311279296875
4200,34.334137469530106,34.334136962890625
4300,34.41102260351181,34.4110221862793
4400,36.016941010951996,36.016937255859375
4500,35.27559134364128,35.27558898925781
4600,35.54315806925297,35.54315948486328
4700,33.830751061439514,33.83074951171875
4800,34.252659261226654,34.252662658691406
4900,34.93355394899845,34.933555603027344
5000,33.6461947709322,33.64619445800781
5100,34.886773869395256,34.88677215576172
5200,33.94997477531433,33.949974060058594
5300,32.10062451660633,32.10062789916992
5400,34.269762858748436,34.2697639465332
5500,33.370922207832336,33.37092208862305
5600,33.66415733098984,33.664154052734375
5700,33.342721939086914,33.34272003173828
5800,32.424908354878426,32.42490768432617
5900,33.68640357255936,33.686405181884766
6000,31.550671637058258,31.550674438476562
6100,32.98615449666977,32.98615646362305
6200,33.592326402664185,33.59233093261719
6300,31.90746209025383,31.907461166381836
6400,32.61919505894184,32.61919403076172
6500,32.61831837892532,32.618316650390625
6600,32.21533806622028,32.21533966064453
6700,32.340334460139275,32.340335845947266
6800,34.40550048649311,34.40550231933594
6900,30.67660804092884,30.676607131958008
7000,32.03718653321266,32.03718566894531
7100,30.440078124403954,30.440080642700195
7200,30.699862271547318,30.69986343383789
7300,32.30204696953297,32.30204772949219
7400,33.21261242032051,33.212615966796875
7500,32.793163657188416,32.79316329956055
7600,30.130207881331444,30.130207061767578
7700,30.997458964586258,30.997455596923828
7800,32.70569230616093,32.705692291259766
7900,30.74935568869114,30.749353408813477
8000,31.505943953990936,31.505943298339844
