Batch,Avg Loss,GO:0007005
0,68.19626092910767,68.19625854492188
100,65.47862714529037,65.47863006591797
200,59.136192351579666,59.13618469238281
300,54.739285200834274,54.739288330078125
400,53.47608268260956,53.4760856628418
500,53.217358469963074,53.21735763549805
600,49.65487125515938,49.654869079589844
700,49.226474940776825,49.226478576660156
800,46.98039275407791,46.98039245605469
900,47.63732227683067,47.637325286865234
1000,45.56933215260506,45.5693359375
1100,44.20447179675102,44.204471588134766
1200,42.760829120874405,42.76082992553711
1300,41.83241495490074,41.83241653442383
1400,41.855754762887955,41.85575866699219
1500,40.76903012394905,40.76902770996094
1600,39.86580100655556,39.86579513549805
1700,39.1648937612772,39.164894104003906
1800,40.08075565099716,40.080753326416016
1900,38.859339237213135,38.859336853027344
2000,39.51721788942814,39.517215728759766
2100,37.81875462830067,37.818756103515625
2200,37.2870005518198,37.28700256347656
2300,37.01287806034088,37.01287841796875
2400,36.937122881412506,36.9371223449707
2500,36.24405658245087,36.244056701660156
2600,36.23263789713383,36.232635498046875
2700,35.5571433454752,35.55714416503906
2800,36.313158228993416,36.31315612792969
2900,34.42219512164593,34.42219543457031
3000,34.570320174098015,34.57032012939453
3100,35.64960466325283,35.64960479736328
3200,35.087962210178375,35.08796310424805
3300,35.14922784268856,35.149227142333984
3400,34.04220996797085,34.042205810546875
3500,35.62534840404987,35.62534713745117
3600,34.56050656735897,34.56050491333008
3700,34.911640495061874,34.91164016723633
3800,34.01923109591007,34.01923370361328
3900,33.13314497470856,33.133140563964844
4000,35.01318481564522,35.013187408447266
4100,33.51331478357315,33.51331329345703
4200,33.13579460978508,33.13579559326172
4300,31.675863578915596,31.675865173339844
4400,33.0133928284049,33.013389587402344
4500,32.26337446272373,32.26337814331055
4600,32.929060101509094,32.92906188964844
4700,31.824761778116226,31.82476043701172
4800,30.680392116308212,30.680391311645508
4900,31.251239389181137,31.251237869262695
5000,31.965592220425606,31.965593338012695
5100,31.19797968864441,31.197978973388672
5200,31.486004665493965,31.486005783081055
5300,30.44607502222061,30.446073532104492
5400,30.063734278082848,30.063732147216797
5500,30.875542238354683,30.87554168701172
5600,30.01533092558384,30.015331268310547
5700,29.99029941856861,29.99030113220215
5800,30.351113379001617,30.351116180419922
5900,28.76774363219738,28.767744064331055
6000,29.66729074716568,29.66729164123535
6100,30.273053124547005,30.273052215576172
6200,30.181982904672623,30.181982040405273
6300,30.438774421811104,30.43877410888672
6400,29.965701177716255,29.965700149536133
6500,28.870976150035858,28.8709774017334
6600,28.208972081542015,28.208969116210938
6700,28.772749684751034,28.772748947143555
6800,29.610315650701523,29.61031723022461
6900,29.324871689081192,29.324871063232422
7000,28.560795351862907,28.560792922973633
7100,28.470792278647423,28.470792770385742
7200,28.667409747838974,28.66741180419922
7300,28.115577027201653,28.115577697753906
7400,28.515847466886044,28.515846252441406
7500,28.635707318782806,28.63570785522461
7600,29.0422765314579,29.042272567749023
7700,28.878767788410187,28.878767013549805
7800,28.135408595204353,28.135408401489258
7900,28.464670039713383,28.464672088623047
8000,28.94373109936714,28.9437313079834
8100,29.548182785511017,29.54818344116211
8200,28.86390756070614,28.863908767700195
