Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Batch_SmallStruct/Original_x_b_113x200x53_lr0.01_batch5_Train_/
./Yeast Resources/Pairwise/Spell/Batch_SmallStruct/Original_x_b_113x200x53_lr0.01_batch5_Test_/
100 Batch Cumulative Loss: 512.9690170288086
Time for 100 Batches: 0.0038066903750101724
100 Batch Cumulative Loss: 398.62512254714966
Time for 100 Batches: 0.041268034776051836
100 Batch Cumulative Loss: 363.4909420013428
Time for 100 Batches: 0.041547966003417966
100 Batch Cumulative Loss: 356.8825795650482
Time for 100 Batches: 0.039999834696451825
100 Batch Cumulative Loss: 367.10675501823425
Time for 100 Batches: 0.04127480983734131
100 Batch Cumulative Loss: 341.58940529823303
Time for 100 Batches: 0.04183598756790161
100 Batch Cumulative Loss: 351.54236376285553
Time for 100 Batches: 0.04053189357121786
100 Batch Cumulative Loss: 361.19002389907837
Time for 100 Batches: 0.041117318471272785
100 Batch Cumulative Loss: 339.4978470802307
Time for 100 Batches: 0.03988107442855835
100 Batch Cumulative Loss: 355.11982572078705
Time for 100 Batches: 0.041105997562408444
100 Batch Cumulative Loss: 341.623820066452
Time for 100 Batches: 0.04162211418151855
100 Batch Cumulative Loss: 357.5858418941498
Time for 100 Batches: 0.038122097651163735
100 Batch Cumulative Loss: 339.94790410995483
Time for 100 Batches: 0.04335171381632487
100 Batch Cumulative Loss: 338.72759306430817
Time for 100 Batches: 0.041172607739766436
100 Batch Cumulative Loss: 334.2491923570633
Time for 100 Batches: 0.04169718821843465
100 Batch Cumulative Loss: 343.37744998931885
Time for 100 Batches: 0.04021934668223063
100 Batch Cumulative Loss: 342.2252085208893
Time for 100 Batches: 0.041046857833862305
100 Batch Cumulative Loss: 326.51502752304077
Time for 100 Batches: 0.04034706751505534
100 Batch Cumulative Loss: 342.23163402080536
Time for 100 Batches: 0.04149178663889567
100 Batch Cumulative Loss: 336.83069372177124
Time for 100 Batches: 0.039510432879130045
100 Batch Cumulative Loss: 340.86709773540497
Time for 100 Batches: 0.0410444180170695
100 Batch Cumulative Loss: 343.50659251213074
Time for 100 Batches: 0.0396076758702596
100 Batch Cumulative Loss: 334.4942514896393
Time for 100 Batches: 0.03936585585276286
100 Batch Cumulative Loss: 329.1019752025604
Time for 100 Batches: 0.041725520292917886
100 Batch Cumulative Loss: 332.33118975162506
Time for 100 Batches: 0.041653152306874594
100 Batch Cumulative Loss: 339.887868642807
Time for 100 Batches: 0.040709638595581056
100 Batch Cumulative Loss: 333.5608619451523
Time for 100 Batches: 0.04095072746276855
100 Batch Cumulative Loss: 336.7489755153656
Time for 100 Batches: 0.041234024365743
100 Batch Cumulative Loss: 344.4636766910553
Time for 100 Batches: 0.04011478821436564
100 Batch Cumulative Loss: 337.3484641313553
Time for 100 Batches: 0.040550947189331055
100 Batch Cumulative Loss: 356.01293110847473
Time for 100 Batches: 0.040287514527638756
100 Batch Cumulative Loss: 330.170490026474
Time for 100 Batches: 0.04166796604792277
100 Batch Cumulative Loss: 329.37027525901794
Time for 100 Batches: 0.040046974023183184
100 Batch Cumulative Loss: 335.64323008060455
Time for 100 Batches: 0.04163269201914469
100 Batch Cumulative Loss: 339.89758598804474
Time for 100 Batches: 0.039514048894246416
100 Batch Cumulative Loss: 333.2995184659958
Time for 100 Batches: 0.039234777291615806
100 Batch Cumulative Loss: 337.53833186626434
Time for 100 Batches: 0.040543878078460695
100 Batch Cumulative Loss: 328.32283878326416
Time for 100 Batches: 0.03994292815526326
100 Batch Cumulative Loss: 340.03693532943726
Time for 100 Batches: 0.04074986775716146
100 Batch Cumulative Loss: 349.11662316322327
Time for 100 Batches: 0.040912091732025146
100 Batch Cumulative Loss: 346.4757523536682
Time for 100 Batches: 0.042264171441396076
100 Batch Cumulative Loss: 343.7445331811905
Time for 100 Batches: 0.04125786225001017
100 Batch Cumulative Loss: 333.227112531662
Time for 100 Batches: 0.040044804414113365
100 Batch Cumulative Loss: 334.9892781972885
Time for 100 Batches: 0.041248754660288496
100 Batch Cumulative Loss: 341.2730976343155
Time for 100 Batches: 0.04277036587397257
100 Batch Cumulative Loss: 344.8445358276367
Time for 100 Batches: 0.04190018574396769
100 Batch Cumulative Loss: 334.4607608318329
Time for 100 Batches: 0.04085420370101929
100 Batch Cumulative Loss: 341.3621497154236
Time for 100 Batches: 0.040839660167694095
100 Batch Cumulative Loss: 325.23510563373566
Time for 100 Batches: 0.04143646160761515
100 Batch Cumulative Loss: 338.3390316963196
Time for 100 Batches: 0.040806861718495686
100 Batch Cumulative Loss: 332.65304601192474
Time for 100 Batches: 0.040019365151723225
100 Batch Cumulative Loss: 338.3330137729645
Time for 100 Batches: 0.039786716302235924
100 Batch Cumulative Loss: 351.49469804763794
Time for 100 Batches: 0.03957571188608806
100 Batch Cumulative Loss: 339.63107347488403
Time for 100 Batches: 0.0432428240776062
100 Batch Cumulative Loss: 322.9849056005478
Time for 100 Batches: 0.03943029244740804
100 Batch Cumulative Loss: 342.1088469028473
Time for 100 Batches: 0.04112016757329305
100 Batch Cumulative Loss: 332.8924113512039
Time for 100 Batches: 0.040265182654062905
100 Batch Cumulative Loss: 325.84122812747955
Time for 100 Batches: 0.04110133250554403
100 Batch Cumulative Loss: 335.8841472864151
Time for 100 Batches: 0.041568700472513834
100 Batch Cumulative Loss: 335.34637665748596
Time for 100 Batches: 0.039241079489390054
100 Batch Cumulative Loss: 329.7641019821167
Time for 100 Batches: 0.03999449014663696
100 Batch Cumulative Loss: 336.4222514629364
Time for 100 Batches: 0.04045010407765706
100 Batch Cumulative Loss: 339.22499454021454
Time for 100 Batches: 0.0417122761408488
100 Batch Cumulative Loss: 332.20213747024536
Time for 100 Batches: 0.04131607214609782
100 Batch Cumulative Loss: 314.7453635931015
Time for 100 Batches: 0.0417516827583313
100 Batch Cumulative Loss: 326.9861549139023
Time for 100 Batches: 0.04139031569163005
100 Batch Cumulative Loss: 338.02197098731995
Time for 100 Batches: 0.04051231543223063
100 Batch Cumulative Loss: 333.86621499061584
Time for 100 Batches: 0.0399192492167155
100 Batch Cumulative Loss: 345.115785241127
Time for 100 Batches: 0.041464324792226157
100 Batch Cumulative Loss: 334.33838629722595
Time for 100 Batches: 0.03984078168869019
100 Batch Cumulative Loss: 342.69572699069977
Time for 100 Batches: 0.04006463289260864
100 Batch Cumulative Loss: 332.1852648258209
Time for 100 Batches: 0.041026822725931805
100 Batch Cumulative Loss: 350.1133863925934
Time for 100 Batches: 0.039868617057800294
100 Batch Cumulative Loss: 343.0578898191452
Time for 100 Batches: 0.0400176207224528
100 Batch Cumulative Loss: 344.5327208042145
Time for 100 Batches: 0.04073632558186849
100 Batch Cumulative Loss: 339.93191504478455
Time for 100 Batches: 0.04217359622319539
100 Batch Cumulative Loss: 357.7997099161148
Time for 100 Batches: 0.04102296431859334
100 Batch Cumulative Loss: 332.3666812181473
Time for 100 Batches: 0.04059929052988688
100 Batch Cumulative Loss: 350.6565012931824
Time for 100 Batches: 0.041491882006327314
100 Batch Cumulative Loss: 324.7852363586426
Time for 100 Batches: 0.040623033046722413
100 Batch Cumulative Loss: 329.40955674648285
Time for 100 Batches: 0.041020504633585614
100 Batch Cumulative Loss: 333.25552558898926
Time for 100 Batches: 0.04161528746287028
100 Batch Cumulative Loss: 326.93032133579254
Time for 100 Batches: 0.0411408265431722
100 Batch Cumulative Loss: 333.0343418121338
Time for 100 Batches: 0.04081509510676066
