,Gene A,Gene B,Score
0,YER154W,YNL079C,0.012974659912288189
1,YER154W,YKL013C,0.3382481336593628
2,YER154W,YLL006W,1.5004286979092285e-05
3,YER154W,YHR005C-A,0.9999685287475586
4,YER154W,YMR134W,0.848444938659668
5,YER154W,YDR296W,0.9965644478797913
6,YER154W,YIL051C,0.02514761872589588
7,YER154W,YNL304W,0.1138925850391388
8,YER154W,YBR185C,0.9929499626159668
9,YER154W,YDR470C,0.07275300472974777
10,YER154W,YNL213C,0.9500828981399536
11,YER154W,YGL055W,0.04017428681254387
12,YER154W,YMR211W,0.00013177117216400802
13,YER154W,YDR393W,0.010795886628329754
14,YER154W,YDL198C,0.28954946994781494
15,YER154W,YNR035C,0.11626722663640976
16,YER154W,YLL001W,0.14396102726459503
17,YER154W,YBR091C,0.9536917805671692
18,YER154W,YOR037W,0.00021122576436027884
19,YER154W,YJR065C,0.9897810220718384
20,YER154W,YJR135W-A,0.9865162372589111
21,YER154W,YOL095C,0.13936689496040344
22,YER154W,YBL080C,0.09548229724168777
23,YER154W,YGL020C,0.01078044343739748
24,YER154W,YCR020C,0.732852041721344
25,YER154W,YJL112W,0.9743205904960632
26,YER154W,YOL027C,0.8463335633277893
27,YER154W,YPR024W,0.9999974966049194
28,YER154W,YKR085C,0.4072119891643524
29,YER154W,YNL055C,0.824024498462677
30,YER154W,YKR042W,0.5374525785446167
31,YER154W,YDR150W,0.0015967049403116107
32,YER154W,YDL142C,0.0070308116264641285
33,YER154W,YLR370C,0.0002047024026978761
34,YER154W,YLR368W,0.0017901778919622302
35,YER154W,YMR241W,0.0315542109310627
36,YER154W,YHR083W,0.009348605759441853
37,YER154W,YJL054W,0.15332825481891632
38,YER154W,YNL149C,0.0007963849930092692
39,YER154W,YPR083W,0.98973149061203
40,YER154W,YBR212W,0.10349884629249573
41,YER154W,YCL044C,0.9257644414901733
42,YER154W,YPR125W,0.5347070097923279
43,YER154W,YNL310C,0.14915981888771057
44,YER154W,YGR101W,0.011462846770882607
45,YER154W,YCR028C-A,0.9480301737785339
46,YER154W,YKL053C-A,0.9999997615814209
47,YER154W,YMR012W,0.739597737789154
48,YER154W,YNL026W,0.00021562495385296643
49,YER154W,YGR181W,0.9498263597488403
50,YER154W,YNL121C,0.9994762539863586
51,YER154W,YHR120W,0.4424015283584595
52,YER154W,YBR234C,0.0955677479505539
53,YER154W,YPR131C,0.6735718846321106
54,YER154W,YFL039C,0.9939514398574829
55,YER154W,YOR326W,0.08122551441192627
56,YER154W,YHR031C,0.6419219374656677
57,YER154W,YMR302C,0.778685986995697
58,YER154W,YLR304C,0.008171314373612404
59,YER154W,YOR330C,0.05929388105869293
60,YER154W,YDR077W,0.5679513812065125
61,YER154W,YKR036C,0.9353173971176147
62,YER154W,YHR194W,0.9887039065361023
63,YER154W,YOL009C,4.2381867388030514e-05
64,YER154W,YGR144W,0.994671642780304
65,YER154W,YPR140W,0.0008722357451915741
66,YER154W,YOL060C,0.9949231743812561
67,YER154W,YLR355C,0.0018819888355210423
68,YER154W,YEL020W-A,0.9995077848434448
69,YER154W,YML104C,0.9996021389961243
70,YER154W,YIL062C,0.1063406690955162
71,YER154W,YJR120W,0.020589517429471016
72,YER154W,YJL063C,0.012346086092293262
73,YER154W,YML058W,0.9727832078933716
74,YER154W,YDR339C,0.005024972837418318
75,YER154W,YOR147W,0.7034809589385986
76,YER154W,YLR190W,0.4361347556114197
77,YER154W,YDR258C,0.998282790184021
78,YER154W,YOR211C,0.08147929608821869
79,YER154W,YER115C,5.1341153266548645e-06
80,YER154W,YGR140W,0.0066895866766572
81,YER154W,YLR397C,0.004781058989465237
82,YER154W,YLR078C,1.263510398530343e-06
83,YER154W,YOL052C,0.025598645210266113
84,YER154W,YDR255C,0.0048440671525895596
85,YER154W,YER061C,0.01270934659987688
86,YER154W,YKL197C,0.0037132848519831896
87,YER154W,YLR447C,0.5070348381996155
88,YER154W,YML105C,0.06694896519184113
89,YER154W,YFR009W,0.9719200730323792
90,YER154W,YNL272C,0.00038861771463416517
91,YER154W,YFR053C,0.9729359745979309
92,YER154W,YNL091W,0.0003679403162095696
93,YER154W,YBR193C,0.00015114409325178713
94,YER154W,YBR044C,0.00010214466601610184
95,YER154W,YIR017C,7.207263024611166e-06
96,YER154W,YBR200W,0.00017219121218658984
97,YER154W,YOR122C,2.907434236476547e-06
98,YER154W,YAL058W,0.00012590218102559447
99,YER154W,YIL115C,0.14452987909317017
100,YER154W,YNL061W,2.1588975869235583e-05
101,YER154W,YOR184W,0.00012329472519923002
102,YER154W,YER024W,0.42137306928634644
103,YER154W,tA(AGC)P,7.70623046264518e-06
104,YER154W,YLR066W,0.0003856960975099355
105,YER154W,YPL270W,7.567832653876394e-05
106,YER154W,snR69,0.00011935317888855934
107,YER154W,YPR028W,1.576365917799194e-07
108,YER154W,YJR021C,0.005593169946223497
109,YER154W,YGL170C,5.4590942877297266e-11
110,YER154W,YLL036C,0.009884175844490528
111,YER154W,YPL180W,4.866260042035719e-06
112,YER154W,YPL249C,3.309258772787871e-06
113,YER154W,YIL016W,0.07511743158102036
114,YER154W,YOL010W,1.5222743968479335e-05
115,YER154W,YPR051W,0.0037087041418999434
116,YER154W,tA(UGC)E,0.00027071652584709227
117,YER154W,YEL066W,0.016329040750861168
118,YER154W,YNL172W,0.22897401452064514
119,YER154W,YPR159W,0.001713477191515267
120,YER154W,YGL187C,0.27486300468444824
121,YER154W,RPR1,0.00012741342652589083
122,YER154W,YDR378C,0.12578459084033966
123,YER154W,tR(ACG)K,3.205429675290361e-05
124,YER154W,YMR316W,1.3850045434082858e-05
125,YER154W,tL(UAG)L2,0.00027071652584709227
126,YER154W,YKL054C,0.29234617948532104
127,YER154W,YDR121W,6.196802360136644e-08
128,YER154W,YPR120C,0.07672187685966492
129,YER154W,YOR099W,0.2784615457057953
130,YER154W,YDR498C,0.00032602803548797965
131,YER154W,YOR119C,0.5649003982543945
132,YER154W,YMR285C,0.010014147497713566
133,YER154W,YKL028W,0.0003993174177594483
134,YER154W,tQ(UUG)E1,0.00012724696716759354
135,YER154W,YEL063C,6.52730204819818e-06
136,YER154W,YDR501W,4.79323773561191e-07
137,YER154W,YBR160W,6.445980488933856e-06
138,YER154W,snR70,0.00030647849780507386
139,YER154W,YGR003W,0.0004982223617844284
140,YER154W,YCL073C,0.0025494133587926626
141,YER154W,YDL150W,0.0003067661600653082
142,YER154W,YLR233C,0.10117463767528534
143,YER154W,YOR014W,2.901139168898226e-07
144,YER154W,YDR473C,0.0022399930749088526
145,YER154W,YPR069C,6.76098425174132e-05
146,YER154W,YBL033C,0.00010038454638561234
147,YER154W,YPL011C,0.527671217918396
148,YER154W,YLR160C,1.246888037265137e-09
149,YER154W,YNL076W,3.298050069133751e-05
150,YER154W,YEL037C,5.030768193137192e-07
151,YER154W,YPR185W,6.073624263081001e-06
152,YER154W,YPR200C,0.0008087233873084188
153,YER154W,YHR052W,5.472563771036221e-06
154,YER154W,YMR154C,1.623301382203124e-09
155,YER154W,YNL201C,0.001243883278220892
156,YER154W,YER012W,6.6959851210413035e-06
157,YER154W,YNL021W,1.2454714124032762e-05
158,YER154W,tS(AGA)L,8.336501196026802e-05
159,YER154W,YLR308W,2.844737778673334e-08
160,YER154W,YDR472W,3.355635271873325e-06
161,YER154W,YDR448W,0.0002503915166016668
162,YER154W,tA(AGC)K2,0.00030193591373972595
163,YER154W,tM(CAU)D,0.00027071652584709227
164,YER154W,YBR004C,9.977595993859723e-08
165,YER154W,YOR369C,0.20157402753829956
166,YER154W,YDR385W,0.026732726022601128
167,YER154W,YBR276C,0.02476653829216957
168,YER154W,YDR101C,1.5393032299471088e-05
169,YER154W,YBR196C,0.0006493994733318686
170,YER154W,YBR089C-A,2.05745473067509e-05
171,YER154W,YDR016C,4.184280033570076e-09
172,YER154W,YIR038C,4.546025229501538e-05
173,YER154W,YGR157W,0.0002673400449566543
174,YER154W,YDR389W,1.5571582480333745e-05
175,YER154W,YER104W,0.0004888998810201883
176,YER154W,YGL243W,9.261373179469956e-07
177,YER154W,YDR503C,7.392408463147149e-08
178,YER154W,YGL184C,0.0006842922884970903
179,YER154W,YHL032C,1.4812762856308836e-05
180,YER154W,YGR271W,0.0017060887767001987
181,YER154W,tA(AGC)F,0.00027071652584709227
182,YER154W,YOR143C,3.1964249501470476e-05
183,YER154W,YIL020C,0.0002757164475042373
184,YER154W,YEL062W,0.16349008679389954
185,YER154W,YOR095C,0.11810427159070969
186,YER154W,YBL032W,0.49837350845336914
187,YER154W,YGR075C,2.0885843809992366e-07
188,YER154W,YGL238W,0.020814813673496246
189,YER154W,YJL130C,0.014693455770611763
190,YER154W,YHL009W-B,0.0016099081840366125
191,YER154W,YJR062C,0.053311433643102646
192,YER154W,YKL059C,0.008651429787278175
193,YER154W,YLR028C,0.2847059667110443
194,YER154W,YBR066C,0.0004308354400563985
195,YER154W,YAR018C,1.8672177247935906e-05
196,YER154W,YMR113W,0.8502577543258667
197,YER154W,YER090W,0.010914710350334644
198,YER154W,tN(GUU)L,0.00027071652584709227
199,YER154W,YER064C,2.228772927992395e-06
200,YER154W,YLR341W,1.1578673783652071e-11
201,YER154W,YCL039W,0.2822000980377197
202,YER154W,YHR188C,5.360983550417586e-07
203,YER154W,tE(UUC)G2,0.00027071652584709227
204,YER154W,YHL038C,0.004848109558224678
205,YER154W,YPR049C,0.0002173321263398975
206,YER154W,YGR229C,0.00306219095364213
207,YER154W,YKL078W,0.0001133746191044338
208,YER154W,YPL040C,0.014150544069707394
209,YER154W,YLR213C,5.0350343371974304e-05
210,YER154W,tL(UAG)J,0.00027071652584709227
211,YER154W,YLR227C,8.988886293082032e-06
212,YER154W,YLR346C,0.00022173856268636882
213,YER154W,YGR213C,1.1638611852049507e-07
214,YER154W,snR189,0.0003573775175027549
215,YER154W,YOR008C-A,1.294643971050391e-05
216,YER154W,YDR138W,0.010971885174512863
217,YER154W,YDL066W,0.06594110280275345
218,YER154W,YNR075W,9.38056801832142e-14
219,YER154W,YOR261C,6.906950567042713e-10
220,YER154W,YMR313C,2.4019889679038897e-05
221,YER154W,YIL107C,0.9449333548545837
222,YER154W,YGR270W,1.980003389689955e-06
223,YER154W,YPL119C,0.00010634182399371639
224,YER154W,YLR367W,2.8422052764653927e-06
225,YER154W,YOR368W,0.01930377632379532
226,YER154W,tK(CUU)J,2.6766680093714967e-05
227,YER154W,YLR157C-B,3.9203114283736795e-05
228,YER154W,YDR268W,0.12316904217004776
229,YER154W,YLR215C,0.4611426889896393
230,YER154W,YPL116W,4.4746229832526296e-05
231,YER154W,YBL106C,7.144824394345051e-07
232,YER154W,YIL126W,0.00022329113562591374
233,YER154W,tH(GUG)E1,5.139788845553994e-05
234,YER154W,YGR249W,0.0628787949681282
235,YER154W,YGR134W,0.002688101725652814
236,YER154W,YMR046C,0.00010681826825020835
237,YER154W,YHR020W,0.2829151451587677
238,YER154W,YNL325C,1.576514114276506e-05
239,YER154W,snR36,0.0016988614806905389
240,YER154W,YBR286W,0.0003959377354476601
241,YER154W,YDR502C,5.470484438774292e-07
242,YER154W,YLR299W,0.9902291893959045
243,YER154W,YBR152W,1.7517379961948937e-14
244,YER154W,YPR145W,3.2965818519414825e-08
245,YER154W,YJL072C,0.003588483901694417
246,YER154W,YNL270C,1.3572571333497763e-07
247,YER154W,PFK5,0.00027071652584709227
248,YER154W,YDL045C,7.267128967214376e-05
249,YER154W,YGR010W,7.362994438153692e-06
250,YER154W,YBR257W,2.4635537556605414e-06
251,YER154W,YKL198C,0.002710424130782485
252,YER154W,YLR144C,4.883966564506181e-09
253,YER154W,YIR009W,0.00025303667644038796
254,YER154W,YIL048W,0.04844067618250847
255,YER154W,YDR469W,0.00024272111477330327
256,YER154W,YJL041W,3.2149413686788364e-10
257,YER154W,tM(CAU)J1,0.0001880276540759951
258,YER154W,YNL036W,0.0009656648035161197
259,YER154W,YGR057C,9.03487489267718e-06
260,YER154W,YOL072W,0.0001366597571177408
261,YER154W,YGR156W,0.06046067550778389
262,YER154W,YOR346W,0.012233251705765724
263,YER154W,YHL002W,7.004440050195626e-08
264,YER154W,YKR106W,0.09580057859420776
265,YER154W,YJR074W,0.0009436866967007518
266,YER154W,ANC4,0.00027071652584709227
267,YER154W,YIL045W,0.0019065956585109234
268,YER154W,tV(AAC)M1,0.00027071652584709227
269,YER154W,YPL015C,0.006258074194192886
270,YER154W,YDR163W,3.9438335079466924e-05
271,YER154W,YGR192C,3.9009758978636455e-08
272,YER154W,YOL075C,0.01737402006983757
273,YER154W,YCL027W,1.1947554412472527e-07
274,YER154W,YHL009W-A,0.003382030874490738
275,YER154W,YGR247W,3.752401167567143e-10
276,YER154W,YAL026C,0.11901376396417618
277,YER154W,YDR156W,3.0216820050554816e-06
278,YER154W,YJR077C,0.14043526351451874
279,YER154W,YNL101W,0.020143553614616394
280,YER154W,YDL106C,4.5796648919349536e-05
281,YER154W,YPR009W,0.27081498503685
282,YER154W,YLR325C,2.481997171344119e-06
283,YER154W,YKL154W,0.01872912235558033
284,YER154W,YGR087C,6.7747696341768915e-09
285,YER154W,YER095W,0.0018327380530536175
286,YER154W,YFL002C,0.0015952247194945812
287,YER154W,YDL003W,0.0028473578859120607
288,YER154W,YLR321C,2.903777021856513e-05
289,YER154W,YNL022C,0.014378259889781475
290,YER154W,YGR044C,8.750926099310163e-06
291,YER154W,YDL061C,1.7627119177632267e-06
292,YER154W,YLR175W,4.5018314267508686e-05
293,YER154W,YNL308C,0.0534052737057209
294,YER154W,YNR056C,0.019212685525417328
295,YER154W,YKL216W,4.0823260327726985e-09
296,YER154W,YLR015W,6.061051749384205e-07
297,YER154W,YJL184W,0.0010678539983928204
298,YER154W,tA(AGC)M1,5.256342774373479e-05
299,YER154W,YJL127C,5.14926177856978e-05
300,YER154W,YHR204W,6.789140024920925e-05
301,YER154W,tY(GUA)F2,0.00027071652584709227
302,YER154W,YHL048W,0.03643731400370598
303,YER154W,YNL238W,1.1448856639617588e-05
304,YER154W,YPL032C,6.694796184092411e-07
305,YER154W,YGR047C,9.932372631737962e-05
306,YER154W,YMR100W,0.019162554293870926
307,YER154W,YOR124C,4.221646676683122e-08
308,YER154W,YJR031C,0.1506754606962204
309,YER154W,YJL158C,0.891427755355835
310,YER154W,YNL194C,0.9540730118751526
311,YER154W,YMR014W,0.0013269938062876463
312,YER154W,YLR300W,4.1503270153953054e-07
313,YER154W,YFR031C-A,0.31778210401535034
314,YER154W,YOR001W,9.961012437997852e-06
315,YER154W,YPL157W,0.07381896674633026
316,YER154W,YIL124W,2.612446451166761e-06
317,YER154W,YLR340W,0.8527557849884033
318,YER154W,YMR029C,3.2067816846392816e-07
319,YER154W,YLR154C,0.5149382948875427
320,YER154W,YLL017W,4.320032076066127e-06
321,YER154W,YNL218W,2.0976568748665159e-07
322,YER154W,YOR230W,0.04005055874586105
323,YER154W,YHR012W,0.02741558849811554
324,YER154W,YCR016W,0.006783114746212959
325,YER154W,YPL057C,0.9748930931091309
326,YER154W,YJL111W,0.004410923458635807
327,YER154W,YMR217W,9.76026876742253e-06
328,YER154W,YDR466W,0.0006242042873054743
329,YER154W,YBR083W,0.0006726626888848841
330,YER154W,YKR046C,0.8728150725364685
331,YER154W,YGR042W,1.2627137039089575e-05
332,YER154W,YOR359W,3.802645309747277e-08
333,YER154W,YOR348C,2.066573898673596e-07
334,YER154W,YDL002C,0.018601372838020325
335,YER154W,YGL065C,2.205897686735625e-10
336,YER154W,YJL198W,0.007512109819799662
337,YER154W,YOR165W,0.0009028332424350083
338,YER154W,YKL214C,0.9784746766090393
339,YER154W,YDR364C,3.3518358577566687e-06
340,YER154W,YOR065W,0.06426438689231873
341,YER154W,YER157W,6.846333417342976e-05
342,YER154W,YGL162W,2.4102035922624054e-07
343,YER154W,YHR134W,5.256610791093408e-08
344,YER154W,YJL095W,0.06285879015922546
345,YER154W,YDL077C,0.6702236533164978
346,YER154W,YER072W,0.08793997764587402
347,YER154W,YJR075W,0.10731533914804459
348,YER154W,YER107C,0.030939966440200806
349,YER154W,YNL069C,0.4238959848880768
350,YER154W,YPL026C,0.0005441639805212617
351,YER154W,YDL240W,0.010225594975054264
352,YER154W,YJL020C,0.1402738094329834
353,YER154W,YJL134W,0.0005498433019965887
354,YER154W,YNL187W,1.4410490578598001e-08
355,YER154W,YLR115W,0.10688815265893936
356,YER154W,YDR513W,1.0011509488094816e-07
357,YER154W,YOR347C,0.6771261096000671
358,YER154W,YCR072C,6.495144422302701e-09
359,YER154W,YGR257C,0.638658881187439
360,YER154W,YNL012W,1.6429954484920017e-05
361,YER154W,YPR074C,0.03432833403348923
362,YER154W,YJL092W,0.004983735736459494
363,YER154W,YIL042C,8.957941872722586e-07
364,YER154W,YGR244C,4.090245965926442e-06
365,YER154W,YML097C,6.597954325116007e-06
366,YER154W,YMR022W,0.0058143120259046555
367,YER154W,YJR073C,0.01296677254140377
368,YER154W,YOR308C,6.963277701288462e-05
369,YER154W,tC(GCA)G,0.00027071652584709227
