,Gene A,Gene B,Score
0,YGR181W,YBR091C,0.996492326259613
1,YGR181W,YDR296W,0.9953737854957581
2,YGR181W,YJR135W-A,0.9999163150787354
3,YGR181W,YNL213C,0.9856981635093689
4,YGR181W,YOL095C,0.011649326421320438
5,YGR181W,YOR037W,0.5626448392868042
6,YGR181W,YNL079C,0.9927573204040527
7,YGR181W,YGL055W,0.999701201915741
8,YGR181W,YDR393W,0.9999972581863403
9,YGR181W,YJR065C,0.9966404438018799
10,YGR181W,YKL013C,0.9973294734954834
11,YGR181W,YNL304W,0.2561933994293213
12,YGR181W,YJL112W,0.35553476214408875
13,YGR181W,YBR185C,0.9996925592422485
14,YGR181W,YDR470C,0.04419836774468422
15,YGR181W,YBL080C,0.8726086020469666
16,YGR181W,YLL001W,0.13075421750545502
17,YGR181W,YNR035C,0.9999897480010986
18,YGR181W,YGL020C,0.9917703866958618
19,YGR181W,YIL051C,0.9936491847038269
20,YGR181W,YLL006W,0.9891933798789978
21,YGR181W,YDL198C,0.9968698620796204
22,YGR181W,YMR211W,0.883583664894104
23,YGR181W,YMR134W,0.6949396133422852
24,YGR181W,YHR005C-A,0.9999949932098389
25,YGR181W,YCR020C,0.984138548374176
26,YGR181W,YNL066W,0.9995871186256409
27,YGR181W,YML061C,0.0010514184832572937
28,YGR181W,YDL006W,0.7188870906829834
29,YGR181W,YGL219C,0.9993956089019775
30,YGR181W,YOR060C,0.9978954792022705
31,YGR181W,YIL138C,0.9989286065101624
32,YGR181W,YDL217C,0.19235560297966003
33,YGR181W,YPL098C,0.9894710779190063
34,YGR181W,YER154W,0.9975132942199707
35,YGR181W,YBR179C,0.9794182777404785
36,YGR181W,YMR072W,0.13785512745380402
37,YGR181W,YOR266W,0.8903438448905945
38,YGR181W,YMR275C,0.003542417660355568
39,YGR181W,YLL013C,0.9960071444511414
40,YGR181W,YOL076W,0.996049702167511
41,YGR181W,YBR192W,0.16001805663108826
42,YGR181W,YJR144W,0.010042413137853146
43,YGR181W,YJR118C,0.23202580213546753
44,YGR181W,YDL029W,0.9936680197715759
45,YGR181W,YMR060C,0.9999734163284302
46,YGR181W,YIL065C,0.9991739392280579
47,YGR181W,YML091C,0.9984293580055237
48,YGR181W,YJL116C,0.9999957084655762
49,YGR181W,YDR219C,0.9984748959541321
50,YGR181W,YFL036W,0.9999630451202393
51,YGR181W,YNL070W,0.9806420207023621
52,YGR181W,YOL009C,0.9878059029579163
53,YGR181W,YOR211C,0.9917827844619751
54,YGR181W,YHR031C,0.9682440757751465
55,YGR181W,YIL062C,0.703829288482666
56,YGR181W,YEL020W-A,0.9999985694885254
57,YGR181W,YDR258C,0.9994714856147766
58,YGR181W,YDR339C,0.009728953242301941
59,YGR181W,YJL063C,0.9997450709342957
60,YGR181W,YFL039C,0.5581658482551575
61,YGR181W,YLR304C,0.9570678472518921
62,YGR181W,YML058W,0.9033350944519043
63,YGR181W,YHR194W,0.9813551306724548
64,YGR181W,YOL060C,0.9906030893325806
65,YGR181W,YBR234C,0.9981480836868286
66,YGR181W,YOR330C,0.47596797347068787
67,YGR181W,YKR036C,0.9674522280693054
68,YGR181W,YLR355C,0.9995864033699036
69,YGR181W,YLR190W,0.9971651434898376
70,YGR181W,YPR131C,0.9973196387290955
71,YGR181W,YOR147W,0.8216459155082703
72,YGR181W,YOR326W,0.9811787009239197
73,YGR181W,YJR120W,0.9405964612960815
74,YGR181W,YML104C,0.048641495406627655
75,YGR181W,YGR144W,0.38443708419799805
76,YGR181W,YMR302C,0.39797988533973694
77,YGR181W,YPR140W,0.07993572950363159
78,YGR181W,YDR077W,0.967423677444458
79,YGR181W,YOR261C,0.9544840455055237
80,YGR181W,YOR230W,0.34410199522972107
81,YGR181W,YCR048W,2.0203583250832935e-09
82,YGR181W,YBR205W,0.3851851224899292
83,YGR181W,YNL141W,8.686843102623243e-06
84,YGR181W,YGL063W,0.6384389996528625
85,YGR181W,YHR134W,0.06027763709425926
86,YGR181W,YEL053C,5.671239705407061e-06
87,YGR181W,YER151C,4.454434190392931e-07
88,YGR181W,YKL198C,0.00042594384285621345
89,YGR181W,YPL166W,0.2503151595592499
90,YGR181W,YCL027W,1.956780693035398e-08
91,YGR181W,YPL084W,8.874364721123129e-05
92,YGR181W,YMR217W,8.920772415876854e-06
93,YGR181W,YMR250W,0.46833088994026184
94,YGR181W,YBR043C,0.2159671038389206
95,YGR181W,YHL009W-B,8.454021735815331e-05
96,YGR181W,YLR350W,0.384801983833313
97,YGR181W,YML019W,0.9993364214897156
98,YGR181W,YHR102W,1.0456630405997203e-07
99,YGR181W,YHR034C,0.5194240808486938
100,YGR181W,YIL104C,0.20265616476535797
101,YGR181W,tA(UGC)O,1.3956489055999555e-05
102,YGR181W,YDR498C,0.9375379681587219
