Used Modern Datasets
Initialized Expression Datasets
Initialized Localization Data
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Modern_OnlyPos_nonRandom/Original_glpx_b_466x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Modern_OnlyPos_nonRandom/Original_glpx_b_466x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 460.6046676635742
Time for 100 Batches: 0.01900989611943563
100 Batch Cumulative Loss: 592.5518357753754
Time for 100 Batches: 1.2307193358739217
100 Batch Cumulative Loss: 448.147198677063
Time for 100 Batches: 1.2294331828753153
100 Batch Cumulative Loss: 380.26520466804504
Time for 100 Batches: 1.2073294719060261
100 Batch Cumulative Loss: 378.7429463863373
Time for 100 Batches: 1.2279261231422425
100 Batch Cumulative Loss: 337.36820912361145
Time for 100 Batches: 1.2271852572758992
100 Batch Cumulative Loss: 303.8647937774658
Time for 100 Batches: 1.2012897650400798
100 Batch Cumulative Loss: 280.9033875465393
Time for 100 Batches: 1.2250277439753214
100 Batch Cumulative Loss: 286.98618626594543
Time for 100 Batches: 1.2179201165835063
100 Batch Cumulative Loss: 301.6783699989319
Time for 100 Batches: 1.2361209869384766
100 Batch Cumulative Loss: 305.26017117500305
Time for 100 Batches: 1.2053513884544373
100 Batch Cumulative Loss: 263.01042115688324
Time for 100 Batches: 1.2311452706654866
100 Batch Cumulative Loss: 239.8527524471283
Time for 100 Batches: 1.2299941897392273
100 Batch Cumulative Loss: 244.44043624401093
Time for 100 Batches: 1.2315985083580017
100 Batch Cumulative Loss: 225.07549130916595
Time for 100 Batches: 1.2317138195037842
100 Batch Cumulative Loss: 224.95542168617249
Time for 100 Batches: 1.2211613456408184
100 Batch Cumulative Loss: 220.464151263237
Time for 100 Batches: 1.2188061436017354
100 Batch Cumulative Loss: 224.74470841884613
Time for 100 Batches: 1.2188150564829507
100 Batch Cumulative Loss: 215.74779391288757
Time for 100 Batches: 1.221274157365163
100 Batch Cumulative Loss: 211.9176985025406
Time for 100 Batches: 1.2183707435925801
100 Batch Cumulative Loss: 205.00487875938416
Time for 100 Batches: 1.209765108426412
100 Batch Cumulative Loss: 204.07848823070526
Time for 100 Batches: 1.2260177612304688
100 Batch Cumulative Loss: 200.07026708126068
Time for 100 Batches: 1.2190549572308857
100 Batch Cumulative Loss: 204.8414841890335
Time for 100 Batches: 1.228819437821706
100 Batch Cumulative Loss: 240.15455400943756
Time for 100 Batches: 1.2175151387850442
100 Batch Cumulative Loss: 195.28387701511383
Time for 100 Batches: 1.211566440264384
100 Batch Cumulative Loss: 186.44624042510986
Time for 100 Batches: 1.2224592765172322
100 Batch Cumulative Loss: 182.5374573469162
Time for 100 Batches: 1.2316054860750834
100 Batch Cumulative Loss: 189.42463374137878
Time for 100 Batches: 1.2134064873059591
100 Batch Cumulative Loss: 185.6133359670639
Time for 100 Batches: 1.2346123178799948
100 Batch Cumulative Loss: 173.67894876003265
Time for 100 Batches: 1.2288681228955587
100 Batch Cumulative Loss: 185.5604132413864
Time for 100 Batches: 1.2130658507347107
100 Batch Cumulative Loss: 172.83601295948029
Time for 100 Batches: 1.2411201397577922
100 Batch Cumulative Loss: 173.21774381399155
Time for 100 Batches: 1.209266463915507
100 Batch Cumulative Loss: 175.19599175453186
Time for 100 Batches: 1.2242245197296142
100 Batch Cumulative Loss: 167.1166853904724
Time for 100 Batches: 1.2253799120585123
100 Batch Cumulative Loss: 163.3985869884491
Time for 100 Batches: 1.226994518438975
100 Batch Cumulative Loss: 162.08310186862946
Time for 100 Batches: 1.221899422009786
100 Batch Cumulative Loss: 161.37328374385834
Time for 100 Batches: 1.2086374839146932
100 Batch Cumulative Loss: 164.9457676410675
Time for 100 Batches: 1.2212302088737488
100 Batch Cumulative Loss: 175.09028261899948
Time for 100 Batches: 1.216357163588206
100 Batch Cumulative Loss: 201.57856357097626
Time for 100 Batches: 1.1994260629018147
100 Batch Cumulative Loss: 210.2376915216446
Time for 100 Batches: 1.2188818772633871
100 Batch Cumulative Loss: 178.3297049999237
Time for 100 Batches: 1.214291755358378
100 Batch Cumulative Loss: 166.62954318523407
Time for 100 Batches: 1.2211588700612386
100 Batch Cumulative Loss: 155.40203028917313
Time for 100 Batches: 1.244185491402944
100 Batch Cumulative Loss: 149.21610116958618
Time for 100 Batches: 1.2014452854792277
100 Batch Cumulative Loss: 183.99694073200226
Time for 100 Batches: 1.2224623759587605
100 Batch Cumulative Loss: 165.92684924602509
Time for 100 Batches: 1.2249412933985393
100 Batch Cumulative Loss: 158.43765026330948
Time for 100 Batches: 1.2156757553418478
100 Batch Cumulative Loss: 151.01283168792725
Time for 100 Batches: 1.2321515321731566
100 Batch Cumulative Loss: 146.85808527469635
Time for 100 Batches: 1.219377326965332
100 Batch Cumulative Loss: 146.41038143634796
Time for 100 Batches: 1.2152684807777405
100 Batch Cumulative Loss: 144.10154300928116
Time for 100 Batches: 1.2366461078325908
100 Batch Cumulative Loss: 145.89468413591385
Time for 100 Batches: 1.214927121003469
100 Batch Cumulative Loss: 159.5495267510414
Time for 100 Batches: 1.2183356523513793
100 Batch Cumulative Loss: 147.5695948600769
Time for 100 Batches: 1.2372394680976868
100 Batch Cumulative Loss: 236.8883913755417
Time for 100 Batches: 1.2065255006154378
100 Batch Cumulative Loss: 159.41007190942764
Time for 100 Batches: 1.196870223681132
100 Batch Cumulative Loss: 222.45278024673462
Time for 100 Batches: 1.215977700551351
100 Batch Cumulative Loss: 161.4136584997177
Time for 100 Batches: 1.2290010849634807
100 Batch Cumulative Loss: 140.4440690279007
Time for 100 Batches: 1.228064767519633
100 Batch Cumulative Loss: 137.97884726524353
Time for 100 Batches: 1.2120948632558186
100 Batch Cumulative Loss: 136.35904663801193
Time for 100 Batches: 1.2100680748621622
100 Batch Cumulative Loss: 134.70684003829956
Time for 100 Batches: 1.2300302227338156
100 Batch Cumulative Loss: 143.73242163658142
Time for 100 Batches: 1.2132497429847717
100 Batch Cumulative Loss: 149.1433555483818
Time for 100 Batches: 1.217386504014333
100 Batch Cumulative Loss: 145.4106307029724
Time for 100 Batches: 1.2063998222351073
100 Batch Cumulative Loss: 135.25632059574127
Time for 100 Batches: 1.2188407103220622
100 Batch Cumulative Loss: 130.07905650138855
Time for 100 Batches: 1.2056151111920674
100 Batch Cumulative Loss: 136.9915657043457
Time for 100 Batches: 1.2155193487803142
100 Batch Cumulative Loss: 124.30324482917786
Time for 100 Batches: 1.2265945593516032
100 Batch Cumulative Loss: 152.10004258155823
Time for 100 Batches: 1.228595221042633
100 Batch Cumulative Loss: 125.24532115459442
Time for 100 Batches: 1.2385233720143636
100 Batch Cumulative Loss: 129.56520819664001
Time for 100 Batches: 1.224573826789856
100 Batch Cumulative Loss: 153.83365315198898
Time for 100 Batches: 1.2150867342948914
100 Batch Cumulative Loss: 128.36392468214035
Time for 100 Batches: 1.2138171633084616
100 Batch Cumulative Loss: 131.0845496058464
Time for 100 Batches: 1.2337454160054524
100 Batch Cumulative Loss: 123.37046074867249
Time for 100 Batches: 1.2026702801386515
100 Batch Cumulative Loss: 121.31899327039719
Time for 100 Batches: 1.232712197303772
100 Batch Cumulative Loss: 159.4967521429062
Time for 100 Batches: 1.236822485923767
100 Batch Cumulative Loss: 122.25319370627403
Time for 100 Batches: 1.2378305037816366
100 Batch Cumulative Loss: 126.95048469305038
Time for 100 Batches: 1.2141098976135254
100 Batch Cumulative Loss: 124.80897891521454
Time for 100 Batches: 1.2154815157254537
