Used Modern Datasets
Initialized Expression Datasets
Initialized Localization Data
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Modern_OnlyPos_nonRandom/Original_glpx_b_466x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Modern_OnlyPos_nonRandom/Original_glpx_b_466x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 477.2237777709961
Time for 100 Batches: 0.012725536028544109
100 Batch Cumulative Loss: 573.4753341674805
Time for 100 Batches: 1.3532442649205525
100 Batch Cumulative Loss: 476.7382490634918
Time for 100 Batches: 1.3595915873845419
100 Batch Cumulative Loss: 390.98216223716736
Time for 100 Batches: 1.342027203241984
100 Batch Cumulative Loss: 348.0608141422272
Time for 100 Batches: 1.3473511815071106
100 Batch Cumulative Loss: 305.87908363342285
Time for 100 Batches: 1.3377997001012167
100 Batch Cumulative Loss: 299.45086348056793
Time for 100 Batches: 1.352179757754008
100 Batch Cumulative Loss: 279.7560954093933
Time for 100 Batches: 1.3225047985712688
100 Batch Cumulative Loss: 268.90109944343567
Time for 100 Batches: 1.3467702984809875
100 Batch Cumulative Loss: 256.5851892232895
Time for 100 Batches: 1.3326250592867532
100 Batch Cumulative Loss: 256.85229086875916
Time for 100 Batches: 1.3435241063435872
100 Batch Cumulative Loss: 239.03189373016357
Time for 100 Batches: 1.3447827696800232
100 Batch Cumulative Loss: 233.5341569185257
Time for 100 Batches: 1.3529503226280213
100 Batch Cumulative Loss: 224.59095346927643
Time for 100 Batches: 1.3584661801656088
100 Batch Cumulative Loss: 226.12277603149414
Time for 100 Batches: 1.3502459208170572
100 Batch Cumulative Loss: 283.58825492858887
Time for 100 Batches: 1.332192333539327
100 Batch Cumulative Loss: 227.36389076709747
Time for 100 Batches: 1.3200806220372518
100 Batch Cumulative Loss: 227.06436395645142
Time for 100 Batches: 1.3288885633150735
100 Batch Cumulative Loss: 240.54804587364197
Time for 100 Batches: 1.3395739475886026
100 Batch Cumulative Loss: 218.6446144580841
Time for 100 Batches: 1.3222271045049032
100 Batch Cumulative Loss: 202.63929319381714
Time for 100 Batches: 1.3339255491892497
100 Batch Cumulative Loss: 196.69689548015594
Time for 100 Batches: 1.3477904558181764
100 Batch Cumulative Loss: 221.2954627275467
Time for 100 Batches: 1.3441143115361531
100 Batch Cumulative Loss: 195.72477293014526
Time for 100 Batches: 1.3274207313855488
100 Batch Cumulative Loss: 223.0638278722763
Time for 100 Batches: 1.354211393992106
100 Batch Cumulative Loss: 215.18211221694946
Time for 100 Batches: 1.3303633014361063
100 Batch Cumulative Loss: 189.46022880077362
Time for 100 Batches: 1.3197177290916442
100 Batch Cumulative Loss: 226.6916720867157
Time for 100 Batches: 1.3374730229377747
100 Batch Cumulative Loss: 180.58615136146545
Time for 100 Batches: 1.3244402289390564
100 Batch Cumulative Loss: 180.50775468349457
Time for 100 Batches: 1.359631061553955
100 Batch Cumulative Loss: 180.1795310974121
Time for 100 Batches: 1.3427575508753458
100 Batch Cumulative Loss: 177.7386840581894
Time for 100 Batches: 1.3365569909413655
100 Batch Cumulative Loss: 169.3859617114067
Time for 100 Batches: 1.3437599023183187
100 Batch Cumulative Loss: 167.93899405002594
Time for 100 Batches: 1.322152356306712
100 Batch Cumulative Loss: 168.02568578720093
Time for 100 Batches: 1.342190424601237
100 Batch Cumulative Loss: 173.0271025300026
Time for 100 Batches: 1.3335615436236063
100 Batch Cumulative Loss: 195.53214192390442
Time for 100 Batches: 1.336163874467214
100 Batch Cumulative Loss: 170.2957376241684
Time for 100 Batches: 1.3466671109199524
100 Batch Cumulative Loss: 181.50093334913254
Time for 100 Batches: 1.3510629057884216
100 Batch Cumulative Loss: 178.8204421401024
Time for 100 Batches: 1.3454319437344868
100 Batch Cumulative Loss: 152.29445815086365
Time for 100 Batches: 1.3322315216064453
100 Batch Cumulative Loss: 150.32179313898087
Time for 100 Batches: 1.328561000029246
100 Batch Cumulative Loss: 185.7456323504448
Time for 100 Batches: 1.3339871962865193
100 Batch Cumulative Loss: 171.8241282105446
Time for 100 Batches: 1.3310792406400045
100 Batch Cumulative Loss: 191.27719068527222
Time for 100 Batches: 1.3371933897336323
100 Batch Cumulative Loss: 212.0447856783867
Time for 100 Batches: 1.3569937070210776
100 Batch Cumulative Loss: 162.6935487985611
Time for 100 Batches: 1.3336552103360495
100 Batch Cumulative Loss: 154.53726226091385
Time for 100 Batches: 1.3178860425949097
100 Batch Cumulative Loss: 150.95700186491013
Time for 100 Batches: 1.343766196568807
100 Batch Cumulative Loss: 175.002228140831
Time for 100 Batches: 1.3202718297640483
100 Batch Cumulative Loss: 148.61839193105698
Time for 100 Batches: 1.3367467919985454
100 Batch Cumulative Loss: 153.68792164325714
Time for 100 Batches: 1.3246360699335733
100 Batch Cumulative Loss: 168.12862157821655
Time for 100 Batches: 1.3352243860562643
100 Batch Cumulative Loss: 161.32789075374603
Time for 100 Batches: 1.3454524676005046
100 Batch Cumulative Loss: 143.4119212627411
Time for 100 Batches: 1.3650079131126405
100 Batch Cumulative Loss: 144.12742733955383
Time for 100 Batches: 1.3371553063392638
100 Batch Cumulative Loss: 141.39539021253586
Time for 100 Batches: 1.3246247490247092
100 Batch Cumulative Loss: 141.86227762699127
Time for 100 Batches: 1.345286730925242
100 Batch Cumulative Loss: 132.92202770709991
Time for 100 Batches: 1.3442516605059305
100 Batch Cumulative Loss: 137.67333006858826
Time for 100 Batches: 1.3381391008694967
100 Batch Cumulative Loss: 131.50518018007278
Time for 100 Batches: 1.3412722150484722
100 Batch Cumulative Loss: 131.49170470237732
Time for 100 Batches: 1.3261461933453877
100 Batch Cumulative Loss: 132.69061958789825
Time for 100 Batches: 1.35944668451945
100 Batch Cumulative Loss: 126.02264964580536
Time for 100 Batches: 1.3413570364316305
100 Batch Cumulative Loss: 134.09710949659348
Time for 100 Batches: 1.3451107104619344
100 Batch Cumulative Loss: 130.0317907333374
Time for 100 Batches: 1.3333813905715943
100 Batch Cumulative Loss: 123.59595555067062
Time for 100 Batches: 1.3201368888219198
100 Batch Cumulative Loss: 122.70783704519272
Time for 100 Batches: 1.327512272198995
100 Batch Cumulative Loss: 120.18171852827072
Time for 100 Batches: 1.352953592936198
100 Batch Cumulative Loss: 126.14306598901749
Time for 100 Batches: 1.3514123678207397
100 Batch Cumulative Loss: 121.8819135427475
Time for 100 Batches: 1.3272518396377564
100 Batch Cumulative Loss: 123.27111810445786
Time for 100 Batches: 1.3324597676595051
100 Batch Cumulative Loss: 134.34957665205002
Time for 100 Batches: 1.3256869276364645
100 Batch Cumulative Loss: 128.96261990070343
Time for 100 Batches: 1.3338985125223795
100 Batch Cumulative Loss: 227.06772887706757
Time for 100 Batches: 1.3462193409601848
100 Batch Cumulative Loss: 183.23520022630692
Time for 100 Batches: 1.3449263254801431
100 Batch Cumulative Loss: 135.4750943183899
Time for 100 Batches: 1.3370252052942913
100 Batch Cumulative Loss: 137.44297564029694
Time for 100 Batches: 1.3504853963851928
100 Batch Cumulative Loss: 128.15727400779724
Time for 100 Batches: 1.3352753162384032
100 Batch Cumulative Loss: 142.11014211177826
Time for 100 Batches: 1.3378716945648192
100 Batch Cumulative Loss: 144.41968202590942
Time for 100 Batches: 1.3186975638071696
100 Batch Cumulative Loss: 132.3718460202217
Time for 100 Batches: 1.3365212480227153
100 Batch Cumulative Loss: 132.2322677373886
Time for 100 Batches: 1.3335880200068155
100 Batch Cumulative Loss: 131.64848187565804
