GO Term,AUC,Average Precision
GO:0000054,0.8999460928336485,0.28079905849356546
GO:0000278,0.7901589415026828,0.20599981755018235
GO:0000747,0.8275393039597388,0.22192432623492045
GO:0001403,0.788907092450303,0.20109957804937253
GO:0002181,0.9183800413114104,0.29383636798709634
GO:0003677,0.7387298508456865,0.18801390084556557
GO:0003682,0.790435261242769,0.21098134596510368
GO:0003700,0.863582363518336,0.24703718681498008
GO:0003735,0.9365525946473618,0.3045683611868457
GO:0004386,0.9075085280586606,0.2750623943704096
GO:0004518,0.8561360468609914,0.231303203843534
GO:0005085,0.7716092736663148,0.19789773059365423
GO:0005576,0.8911136610539715,0.2639469051137567
GO:0005618,0.8915554154542359,0.2649393588270653
GO:0005694,0.7586583021206951,0.19218050262331962
GO:0005730,0.9184860374678921,0.28522693186659703
GO:0005740,0.8067855451784033,0.2232636075195941
GO:0005773,0.7441786211667826,0.18251078985157337
GO:0005777,0.8371695703572741,0.2466589322618463
GO:0005783,0.7326642400320111,0.19437506249885667
GO:0005794,0.8294080898640095,0.23744674923338674
GO:0005840,0.9280329200435874,0.2951954725086689
GO:0005886,0.7451723717314255,0.19243381178785454
GO:0005933,0.7951172013585879,0.20627488255839457
GO:0005938,0.8055234674288235,0.21570167662135578
GO:0006260,0.8443473938149929,0.23364837797324767
GO:0006281,0.8217241071128148,0.2230529802251946
GO:0006310,0.8454894432081439,0.2280618878108534
GO:0006325,0.771884629982439,0.18732843692329798
GO:0006352,0.8634354890749515,0.24426463738964363
GO:0006353,0.9088390329659621,0.26957978716330755
GO:0006360,0.9278576480204302,0.2887286094122312
GO:0006364,0.917537248371169,0.2815886118737134
GO:0006366,0.7479073779721723,0.19430653366785158
GO:0006383,0.8620101720396408,0.2667544259219007
GO:0006397,0.8336912612107011,0.22980536466701465
GO:0006401,0.8134107093409508,0.2270031789473512
GO:0006413,0.8678633191731483,0.26709241527115757
GO:0006414,0.7522816380629507,0.23282967850836842
GO:0006418,0.9438568389539256,0.29863651076277326
GO:0006457,0.8637381412237882,0.24726749991015953
GO:0006468,0.8403847387817435,0.23103853617473083
GO:0006470,0.765245728037627,0.19577551934800363
GO:0006486,0.8670703142694176,0.261041461576115
GO:0006629,0.8143521870661008,0.22675085878643123
GO:0006811,0.8281586146039878,0.23372604255107315
GO:0006865,0.9043367462388494,0.2762598737119274
GO:0006869,0.7447492744519312,0.1997156511640007
GO:0006873,0.8061850615321257,0.21491105070777916
GO:0006887,0.8063064223421971,0.21087266065722163
GO:0006897,0.7938607859631936,0.2078629796918143
GO:0006970,0.8189766367604131,0.23330065677924589
GO:0006979,0.8205516189498276,0.2195153699144721
GO:0007005,0.8275094986444191,0.23567061022804542
GO:0007010,0.7888757679590278,0.20223426635698838
GO:0007031,0.8507917288277319,0.24737669442729515
GO:0007033,0.8115577025101838,0.22215440634976732
GO:0007059,0.8312092027329755,0.22742862988669763
GO:0007124,0.7621183983710573,0.1953284567350691
GO:0008033,0.8744179829181151,0.2620682724152099
GO:0008168,0.8463452732489889,0.2408957230909304
GO:0008233,0.8215248641098786,0.20625737835940988
GO:0008289,0.7722799494163112,0.198627247704701
GO:0008380,0.8566672695403368,0.2483355146341703
GO:0008643,0.9053148224271771,0.27407890226759696
GO:0009408,0.7898240902916296,0.21979978073930198
GO:0009451,0.8748763057178374,0.2643354010378773
GO:0016197,0.8160137498383516,0.23466768869215793
GO:0016301,0.8265658435480331,0.22808121932772074
GO:0016491,0.8746508686158552,0.25498961303518575
GO:0016757,0.8672030290752776,0.24909749228371816
GO:0016779,0.8697393806110433,0.2344389484131878
GO:0016791,0.7631451481763613,0.19782538898627866
GO:0016798,0.8891828187288802,0.26599179897321895
GO:0016829,0.8595488028069641,0.24713045067340136
GO:0016853,0.8285885555378415,0.23564471967382863
GO:0016874,0.8532012777393366,0.24568631767210636
GO:0019843,0.9445653371837371,0.30121462245082314
GO:0022857,0.8372262881426775,0.23866147565706208
GO:0030427,0.8042596273883617,0.2093799167437987
GO:0030674,0.7472452107530341,0.18586648311398246
GO:0031410,0.8069839561871063,0.21742502011223272
GO:0032196,0.9317362937746908,0.28294388901374556
GO:0032543,0.9376174389805157,0.29805147031762386
GO:0042273,0.9294071980911751,0.2976195084764199
GO:0042274,0.9447838889703747,0.299089604917575
GO:0042393,0.8505124509962466,0.23979709390076723
GO:0045333,0.8835628228876422,0.256428733703765
GO:0051082,0.8751028971435312,0.2584466685510495
GO:0051321,0.8275145407807273,0.22818476170301438
GO:0051603,0.8303473939368745,0.2285467255460945
GO:0051726,0.8148080990053025,0.22829955216226253
