Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7299162149429321
Batch 0 Time:	0.2036728302637736 minutes
Batch 100 Loss:	56.15075585246086
Batch 100 Time:	2.7744365334510803 minutes
Batch 200 Loss:	44.17686131596565
Batch 200 Time:	2.778569996356964 minutes
Batch 300 Loss:	37.433368891477585
Batch 300 Time:	2.823484253883362 minutes
Batch 400 Loss:	34.70307804644108
Batch 400 Time:	2.832445212205251 minutes
Batch 500 Loss:	32.692126512527466
Batch 500 Time:	2.8556481997172036 minutes
Batch 600 Loss:	29.750431172549725
Batch 600 Time:	2.7874024709065757 minutes
Batch 700 Loss:	27.18540970981121
Batch 700 Time:	2.8145228465398153 minutes
Batch 800 Loss:	27.187260694801807
Batch 800 Time:	2.7941336274147033 minutes
Batch 900 Loss:	24.811394348740578
Batch 900 Time:	2.7948543270428976 minutes
Batch 1000 Loss:	24.72383839637041
Batch 1000 Time:	2.7922032793362934 minutes
Batch 1100 Loss:	22.876152776181698
Batch 1100 Time:	2.7931659817695618 minutes
Batch 1200 Loss:	22.24100760370493
Batch 1200 Time:	2.795513077576955 minutes
Batch 1300 Loss:	18.020974665880203
Batch 1300 Time:	2.7844813108444213 minutes
Batch 1400 Loss:	18.371538873761892
Batch 1400 Time:	2.78497892220815 minutes
Batch 1500 Loss:	18.803275730460882
Batch 1500 Time:	2.862326276302338 minutes
Batch 1600 Loss:	15.59918906725943
Batch 1600 Time:	2.7950202584266663 minutes
Batch 1700 Loss:	17.49528112821281
Batch 1700 Time:	2.7918058753013613 minutes
Batch 1800 Loss:	14.765247158706188
Batch 1800 Time:	2.7685066938400267 minutes
Batch 1900 Loss:	13.46346040070057
Batch 1900 Time:	2.8136872172355654 minutes
Batch 2000 Loss:	14.583842335268855
Batch 2000 Time:	2.7939982811609902 minutes
Batch 2100 Loss:	14.942377539351583
Batch 2100 Time:	2.8012837608655294 minutes
Batch 2200 Loss:	14.561841673217714
Batch 2200 Time:	2.8104912877082824 minutes
Batch 2300 Loss:	12.356795301660895
Batch 2300 Time:	2.7468982299168903 minutes
Batch 2400 Loss:	13.259407623670995
Batch 2400 Time:	2.7841967821121214 minutes
Batch 2500 Loss:	12.376660201698542
Batch 2500 Time:	2.789033325513204 minutes
Batch 2600 Loss:	11.642738896422088
Batch 2600 Time:	2.7888749559720356 minutes
Batch 2700 Loss:	11.53505302593112
Batch 2700 Time:	2.7382665435473124 minutes
Batch 2800 Loss:	11.272109441459179
Batch 2800 Time:	2.730048207441966 minutes
Batch 2900 Loss:	10.992256117518991
Batch 2900 Time:	2.780815331141154 minutes
Batch 3000 Loss:	10.423830543644726
Batch 3000 Time:	2.7909460504849752 minutes
Batch 3100 Loss:	10.480666815303266
Batch 3100 Time:	2.7611664136250815 minutes
Batch 3200 Loss:	10.54503808170557
Batch 3200 Time:	2.8273896257082622 minutes
Batch 3300 Loss:	9.03172872774303
Batch 3300 Time:	2.72925572792689 minutes
Batch 3400 Loss:	9.476416525896639
Batch 3400 Time:	2.7979347546895346 minutes
Batch 3500 Loss:	10.530799514148384
Batch 3500 Time:	2.790361515680949 minutes
Batch 3600 Loss:	8.952479829080403
Batch 3600 Time:	2.7982088565826415 minutes
