Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6964224576950073
Batch 0 Time:	0.16718575557072957 minutes
Batch 100 Loss:	58.39402383565903
Batch 100 Time:	2.1149550517400106 minutes
Batch 200 Loss:	41.46821039915085
Batch 200 Time:	2.1401424328486125 minutes
Batch 300 Loss:	35.867865927517414
Batch 300 Time:	2.1094804883003233 minutes
Batch 400 Loss:	28.83615767210722
Batch 400 Time:	2.109443736076355 minutes
Batch 500 Loss:	26.83843864686787
Batch 500 Time:	2.1406975467999776 minutes
Batch 600 Loss:	24.197795398533344
Batch 600 Time:	2.1109979589780172 minutes
Batch 700 Loss:	21.47359463945031
Batch 700 Time:	2.0917253613471987 minutes
Batch 800 Loss:	20.906823679804802
Batch 800 Time:	2.1301294326782227 minutes
Batch 900 Loss:	15.871219957247376
Batch 900 Time:	2.1076552589734394 minutes
Batch 1000 Loss:	18.550141224637628
Batch 1000 Time:	2.1068883856137592 minutes
Batch 1100 Loss:	14.208060206845403
Batch 1100 Time:	2.1197000185648602 minutes
Batch 1200 Loss:	15.179239816498011
Batch 1200 Time:	2.1143190105756124 minutes
Batch 1300 Loss:	14.839054757729173
Batch 1300 Time:	2.104005785783132 minutes
Batch 1400 Loss:	12.275712343864143
Batch 1400 Time:	2.120382046699524 minutes
Batch 1500 Loss:	10.998852825723588
Batch 1500 Time:	2.126293726762136 minutes
Batch 1600 Loss:	11.165381927974522
Batch 1600 Time:	2.1015568137168885 minutes
Batch 1700 Loss:	9.283947230316699
Batch 1700 Time:	2.135573987166087 minutes
Batch 1800 Loss:	10.66196064138785
Batch 1800 Time:	2.0921887437502544 minutes
Batch 1900 Loss:	9.074855905026197
Batch 1900 Time:	2.1278699676195783 minutes
Batch 2000 Loss:	7.876823935192078
Batch 2000 Time:	2.1287259737650555 minutes
Batch 2100 Loss:	9.514555746223778
Batch 2100 Time:	2.114383753140767 minutes
Batch 2200 Loss:	7.487056210753508
Batch 2200 Time:	2.08578489224116 minutes
Batch 2300 Loss:	9.58553735120222
Batch 2300 Time:	2.1097760915756227 minutes
Batch 2400 Loss:	6.250629917019978
Batch 2400 Time:	2.130274148782094 minutes
Batch 2500 Loss:	9.1099509652704
Batch 2500 Time:	2.1459396402041118 minutes
Batch 2600 Loss:	6.636561569292098
Batch 2600 Time:	2.1413312435150145 minutes
Batch 2700 Loss:	6.297559725295287
Batch 2700 Time:	2.101214536031087 minutes
Batch 2800 Loss:	7.329601262579672
Batch 2800 Time:	2.1421953519185384 minutes
Batch 2900 Loss:	6.394062512903474
Batch 2900 Time:	2.1494457483291627 minutes
Batch 3000 Loss:	4.8011298649944365
Batch 3000 Time:	2.1279887835184734 minutes
Batch 3100 Loss:	5.799829654482892
Batch 3100 Time:	2.08400719165802 minutes
Batch 3200 Loss:	5.5119718158384785
Batch 3200 Time:	2.120813047885895 minutes
Batch 3300 Loss:	3.9022305520484224
Batch 3300 Time:	2.1282476147015887 minutes
Batch 3400 Loss:	5.903945014637429
Batch 3400 Time:	2.124100605646769 minutes
Batch 3500 Loss:	6.16702295478899
Batch 3500 Time:	2.1215791940689086 minutes
Batch 3600 Loss:	5.767887611873448
Batch 3600 Time:	2.1033589045206704 minutes
Batch 3700 Loss:	3.2327464965637773
Batch 3700 Time:	2.1155545393625896 minutes
Batch 3800 Loss:	3.6168430228717625
Batch 3800 Time:	2.1069556633631388 minutes
Batch 3900 Loss:	4.523034454789013
Batch 3900 Time:	2.131344207127889 minutes
Batch 4000 Loss:	4.677311777020805
Batch 4000 Time:	2.094834343592326 minutes
Batch 4100 Loss:	3.974390369578032
Batch 4100 Time:	2.1122433662414553 minutes
Batch 4200 Loss:	3.6632063932775054
Batch 4200 Time:	2.1287336349487305 minutes
Batch 4300 Loss:	3.752137824863894
Batch 4300 Time:	2.131653845310211 minutes
Batch 4400 Loss:	4.096940859861206
Batch 4400 Time:	2.1223756035168964 minutes
Batch 4500 Loss:	4.015712329361122
Batch 4500 Time:	2.0777769843737284 minutes
Batch 4600 Loss:	3.334593360312283
Batch 4600 Time:	2.1260962168375652 minutes
Batch 4700 Loss:	4.095240162670962
Batch 4700 Time:	2.103508957227071 minutes
Batch 4800 Loss:	5.104399014089722
Batch 4800 Time:	2.1259403586387635 minutes
Batch 4900 Loss:	4.17109617087408
Batch 4900 Time:	2.1057465195655825 minutes
Batch 5000 Loss:	3.610114961717045
Batch 5000 Time:	2.1029927213986714 minutes
Batch 5100 Loss:	3.3841572649253067
Batch 5100 Time:	2.0887149294217426 minutes
Batch 5200 Loss:	2.6271706161205657
Batch 5200 Time:	2.097490644454956 minutes
Batch 5300 Loss:	2.2402767404564656
Batch 5300 Time:	2.119267745812734 minutes
Batch 5400 Loss:	3.038839046319481
Batch 5400 Time:	2.12679758866628 minutes
Batch 5500 Loss:	2.0345170787913958
Batch 5500 Time:	2.1138442754745483 minutes
Batch 5600 Loss:	2.726218658928701
Batch 5600 Time:	2.1208866675694784 minutes
Batch 5700 Loss:	3.3272192355980224
Batch 5700 Time:	2.1366153637568157 minutes
Batch 5800 Loss:	3.067512093068217
Batch 5800 Time:	2.129142904281616 minutes
Batch 5900 Loss:	2.6101405027511646
Batch 5900 Time:	2.1290644963582355 minutes
Batch 6000 Loss:	4.1194947035983205
Batch 6000 Time:	2.1297627051671344 minutes
Batch 6100 Loss:	2.7561136168951634
Batch 6100 Time:	2.09830748240153 minutes
Batch 6200 Loss:	1.639320756221423
Batch 6200 Time:	2.1250537474950155 minutes
Batch 6300 Loss:	1.189692388754338
Batch 6300 Time:	2.0880327900250752 minutes
Batch 6400 Loss:	4.469004058410064
Batch 6400 Time:	2.112651499112447 minutes
Batch 6500 Loss:	5.8541210311232135
Batch 6500 Time:	2.1195440530776977 minutes
Batch 6600 Loss:	1.8078564339666627
Batch 6600 Time:	2.159364438056946 minutes
Batch 6700 Loss:	1.8549442988005467
Batch 6700 Time:	2.121434148152669 minutes
Batch 6800 Loss:	2.056927232610178
Batch 6800 Time:	2.1282623370488483 minutes
Batch 6900 Loss:	1.5107394640363054
Batch 6900 Time:	2.138117289543152 minutes
Batch 7000 Loss:	1.926344888022868
Batch 7000 Time:	2.0896117607752482 minutes
Batch 7100 Loss:	1.2785717911901884
Batch 7100 Time:	2.0926265637079875 minutes
Batch 7200 Loss:	1.9034339269310294
Batch 7200 Time:	2.122401487827301 minutes
Batch 7300 Loss:	1.763523226209145
Batch 7300 Time:	2.1323864420255023 minutes
Batch 7400 Loss:	1.880915684516367
Batch 7400 Time:	2.1063544233640035 minutes
Batch 7500 Loss:	3.4268730487201537
Batch 7500 Time:	2.0952157338460284 minutes
Batch 7600 Loss:	3.606780804024311
Batch 7600 Time:	2.1073686758677166 minutes
Batch 7700 Loss:	2.1773741467332
Batch 7700 Time:	2.0956803997357687 minutes
Batch 7800 Loss:	1.477476766856853
Batch 7800 Time:	2.1215065479278565 minutes
Batch 7900 Loss:	2.12484509981914
Batch 7900 Time:	2.131782285372416 minutes
Batch 8000 Loss:	1.7599712641676888
Batch 8000 Time:	2.126031458377838 minutes
Batch 8100 Loss:	1.600088352952298
Batch 8100 Time:	2.1175868034362795 minutes
Batch 8200 Loss:	2.6791993415681645
Batch 8200 Time:	2.1460080901781717 minutes
Batch 8300 Loss:	1.8794820215407526
Batch 8300 Time:	2.115562959512075 minutes
Batch 8400 Loss:	1.8990258896519663
Batch 8400 Time:	2.107911503314972 minutes
Batch 8500 Loss:	1.6891300692877849
Batch 8500 Time:	2.079037642478943 minutes
Batch 8600 Loss:	2.6211357738793595
Batch 8600 Time:	2.1302496910095217 minutes
Batch 8700 Loss:	2.0518174157150497
Batch 8700 Time:	2.0758309364318848 minutes
Batch 8800 Loss:	1.0899247594898043
Batch 8800 Time:	2.1185556411743165 minutes
Batch 8900 Loss:	1.068454733951512
Batch 8900 Time:	2.093275272846222 minutes
Batch 9000 Loss:	2.8183004934544442
Batch 9000 Time:	2.106855591138204 minutes
Batch 9100 Loss:	1.0993740364665427
Batch 9100 Time:	2.0888355294863383 minutes
Batch 9200 Loss:	1.990195464266435
Batch 9200 Time:	2.1185477137565614 minutes
Batch 9300 Loss:	1.6071751916333596
Batch 9300 Time:	2.1429542700449624 minutes
Batch 9400 Loss:	2.203232464813482
Batch 9400 Time:	2.1305601358413697 minutes
Batch 9500 Loss:	1.8416559749312
Batch 9500 Time:	2.0987807671229044 minutes
Batch 9600 Loss:	0.9597481468808837
Batch 9600 Time:	2.096110391616821 minutes
Batch 9700 Loss:	0.6666178028484637
Batch 9700 Time:	2.106601051489512 minutes
Batch 9800 Loss:	0.39171563528589104
Batch 9800 Time:	2.1316433191299438 minutes
Batch 9900 Loss:	2.4550661180610405
Batch 9900 Time:	2.1317052006721497 minutes
Batch 10000 Loss:	1.4438444820516452
Batch 10000 Time:	2.1520864526430765 minutes
Batch 10100 Loss:	2.333698429651122
Batch 10100 Time:	2.1684595505396524 minutes
Batch 10200 Loss:	2.161037680340087
Batch 10200 Time:	2.1291901310284933 minutes
Batch 10300 Loss:	2.2159626446009497
Batch 10300 Time:	2.1055675506591798 minutes
Batch 10400 Loss:	2.6318956253599026
Batch 10400 Time:	2.1164820512135822 minutes
Batch 10500 Loss:	1.0373012679992826
Batch 10500 Time:	2.0980233112970987 minutes
Batch 10600 Loss:	1.0082293624454906
Batch 10600 Time:	2.1184369802474974 minutes
Batch 10700 Loss:	1.3660411594246398
Batch 10700 Time:	2.0962719837824504 minutes
Batch 10800 Loss:	1.8364597897852946
Batch 10800 Time:	2.128678305943807 minutes
Batch 10900 Loss:	1.4811282674172617
Batch 10900 Time:	2.1007408062616983 minutes
Batch 11000 Loss:	2.248829394564382
Batch 11000 Time:	2.093665909767151 minutes
Batch 11100 Loss:	0.8733554992832069
Batch 11100 Time:	2.109896103541056 minutes
Batch 11200 Loss:	1.2893248742475407
Batch 11200 Time:	2.1026154081026713 minutes
Batch 11300 Loss:	1.3670151084124882
Batch 11300 Time:	2.1156673471132916 minutes
Batch 11400 Loss:	0.7824218701207428
Batch 11400 Time:	2.103123660882314 minutes
Batch 11500 Loss:	2.1813437848250032
Batch 11500 Time:	2.097488204638163 minutes
Batch 11600 Loss:	3.127649950398336
Batch 11600 Time:	2.1154444257418317 minutes
Batch 11700 Loss:	2.041578628421121
Batch 11700 Time:	2.1149959325790406 minutes
Batch 11800 Loss:	1.5982020198171085
Batch 11800 Time:	2.1007450143496196 minutes
Batch 11900 Loss:	1.9574002897861646
Batch 11900 Time:	2.121013553937276 minutes
Batch 12000 Loss:	1.356216213949665
Batch 12000 Time:	2.135289676984151 minutes
Batch 12100 Loss:	1.6810593006266572
Batch 12100 Time:	2.15276730855306 minutes
Batch 12200 Loss:	0.5569462592011405
Batch 12200 Time:	2.1202383518218992 minutes
Batch 12300 Loss:	0.514474343594884
Batch 12300 Time:	2.1191882848739625 minutes
Batch 12400 Loss:	1.3380888708561542
Batch 12400 Time:	2.124441695213318 minutes
Batch 12500 Loss:	0.5289036523208779
Batch 12500 Time:	2.1148318449656167 minutes
Batch 12600 Loss:	0.8794780579173676
Batch 12600 Time:	2.1255142013231914 minutes
Batch 12700 Loss:	1.3829232204516302
