Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7420220375061035
Batch 0 Time:	0.14395335515340169 minutes
Batch 100 Loss:	53.79164871573448
Batch 100 Time:	2.0130614002545673 minutes
Batch 200 Loss:	37.49981710314751
Batch 200 Time:	2.0306570172309875 minutes
Batch 300 Loss:	29.801811397075653
Batch 300 Time:	2.0547181407610577 minutes
Batch 400 Loss:	27.10131486877799
Batch 400 Time:	2.003023703893026 minutes
Batch 500 Loss:	24.077862724661827
Batch 500 Time:	2.0160364230473835 minutes
Batch 600 Loss:	21.523446887731552
Batch 600 Time:	2.0176454226175946 minutes
Batch 700 Loss:	19.214181944727898
Batch 700 Time:	2.0142345865567526 minutes
Batch 800 Loss:	18.45277246646583
Batch 800 Time:	2.046652058760325 minutes
Batch 900 Loss:	16.782209783792496
Batch 900 Time:	2.052475166320801 minutes
Batch 1000 Loss:	14.900414841249585
Batch 1000 Time:	2.063353963692983 minutes
Batch 1100 Loss:	12.315340396016836
Batch 1100 Time:	2.050278103351593 minutes
Batch 1200 Loss:	11.253435915336013
Batch 1200 Time:	2.055434532960256 minutes
Batch 1300 Loss:	11.947303327731788
Batch 1300 Time:	2.0558472633361817 minutes
Batch 1400 Loss:	8.953767369035631
Batch 1400 Time:	2.0126689950625103 minutes
Batch 1500 Loss:	7.775693519972265
Batch 1500 Time:	2.019351585706075 minutes
Batch 1600 Loss:	8.943801768589765
Batch 1600 Time:	2.0270246664683023 minutes
Batch 1700 Loss:	7.43860505707562
Batch 1700 Time:	2.037768562634786 minutes
Batch 1800 Loss:	6.333014194853604
Batch 1800 Time:	2.037612569332123 minutes
Batch 1900 Loss:	6.620270204730332
Batch 1900 Time:	2.0275981307029722 minutes
Batch 2000 Loss:	6.266699674539268
Batch 2000 Time:	2.0307166377703347 minutes
Batch 2100 Loss:	6.598857662174851
Batch 2100 Time:	2.0529391527175904 minutes
Batch 2200 Loss:	6.756227384554222
Batch 2200 Time:	2.027264932791392 minutes
Batch 2300 Loss:	5.34615740342997
Batch 2300 Time:	2.0832444190979005 minutes
Batch 2400 Loss:	4.9646745515055954
Batch 2400 Time:	2.032487698396047 minutes
Batch 2500 Loss:	4.894088585395366
Batch 2500 Time:	2.058565151691437 minutes
Batch 2600 Loss:	4.020912654115818
Batch 2600 Time:	2.072252384821574 minutes
Batch 2700 Loss:	4.303536372957751
Batch 2700 Time:	2.0462048729260762 minutes
Batch 2800 Loss:	3.9247308443300426
Batch 2800 Time:	2.0304784059524534 minutes
Batch 2900 Loss:	2.724214462097734
Batch 2900 Time:	2.054671541849772 minutes
Batch 3000 Loss:	5.046972253127024
Batch 3000 Time:	2.059854515393575 minutes
Batch 3100 Loss:	3.2188267677556723
Batch 3100 Time:	2.0226048191388446 minutes
Batch 3200 Loss:	3.9922426372068003
Batch 3200 Time:	2.044979194800059 minutes
Batch 3300 Loss:	2.541337688686326
Batch 3300 Time:	2.0303941567738852 minutes
Batch 3400 Loss:	2.519365472428035
Batch 3400 Time:	2.0737351298332216 minutes
Batch 3500 Loss:	2.3364893505349755
Batch 3500 Time:	2.016510264078776 minutes
Batch 3600 Loss:	2.1465730285272
Batch 3600 Time:	2.0130863030751547 minutes
Batch 3700 Loss:	2.3626519889803603
Batch 3700 Time:	2.031692377726237 minutes
Batch 3800 Loss:	2.250225175404921
Batch 3800 Time:	2.058059275150299 minutes
Batch 3900 Loss:	2.5161433045286685
Batch 3900 Time:	2.021589990456899 minutes
Batch 4000 Loss:	2.299378433963284
Batch 4000 Time:	2.0515353123346967 minutes
Batch 4100 Loss:	2.8102563511638436
Batch 4100 Time:	2.059305691719055 minutes
Batch 4200 Loss:	2.6210534919518977
Batch 4200 Time:	2.0350999156634013 minutes
Batch 4300 Loss:	2.4013001357670873
Batch 4300 Time:	2.0228027145067853 minutes
Batch 4400 Loss:	2.7232963915448636
Batch 4400 Time:	2.0711961428324384 minutes
Batch 4500 Loss:	3.510939436382614
Batch 4500 Time:	2.0416457374890644 minutes
Batch 4600 Loss:	1.556394633895252
Batch 4600 Time:	2.0257558703422545 minutes
Batch 4700 Loss:	2.8845814814267214
Batch 4700 Time:	2.0617232084274293 minutes
Batch 4800 Loss:	2.547666789556388
Batch 4800 Time:	2.0494399189949037 minutes
Batch 4900 Loss:	2.8569139378960244
Batch 4900 Time:	2.0351190090179445 minutes
Training Time: 102.55226668119431 minutes
Test Time: 6.192331182956695 minutes
Total Time: 108.74459855159124 minutes
