Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6875815987586975
Batch 0 Time:	0.14477765957514446 minutes
Batch 100 Loss:	54.350874572992325
Batch 100 Time:	2.01327223777771 minutes
Batch 200 Loss:	41.98126809298992
Batch 200 Time:	1.9839142044385274 minutes
Batch 300 Loss:	35.134915351867676
Batch 300 Time:	1.9843894521395364 minutes
Batch 400 Loss:	31.47766800224781
Batch 400 Time:	1.9946661392847698 minutes
Batch 500 Loss:	29.55332100391388
Batch 500 Time:	2.0060664733250935 minutes
Batch 600 Loss:	25.013879008591175
Batch 600 Time:	1.978907855351766 minutes
Batch 700 Loss:	23.496778324246407
Batch 700 Time:	2.0174042344093324 minutes
Batch 800 Loss:	21.271245419979095
Batch 800 Time:	1.995075559616089 minutes
Batch 900 Loss:	17.70998865365982
Batch 900 Time:	1.9807020982106527 minutes
Batch 1000 Loss:	19.231244346126914
Batch 1000 Time:	2.0020660122235614 minutes
Batch 1100 Loss:	14.925770372152328
Batch 1100 Time:	1.9894933581352234 minutes
Batch 1200 Loss:	16.00951693020761
Batch 1200 Time:	1.9896180947621664 minutes
Batch 1300 Loss:	14.199964193627238
Batch 1300 Time:	1.9491183360417683 minutes
Batch 1400 Loss:	13.078360078856349
Batch 1400 Time:	1.9841355323791503 minutes
Batch 1500 Loss:	9.827614107169211
Batch 1500 Time:	2.001763637860616 minutes
Batch 1600 Loss:	10.087031352333724
Batch 1600 Time:	1.954927098751068 minutes
Batch 1700 Loss:	10.526779196225107
Batch 1700 Time:	1.998655919233958 minutes
Batch 1800 Loss:	9.226668720133603
Batch 1800 Time:	1.9646015127499898 minutes
Batch 1900 Loss:	7.377672022208571
Batch 1900 Time:	1.9770214319229127 minutes
Batch 2000 Loss:	9.510292921680957
Batch 2000 Time:	1.9836660226186116 minutes
Batch 2100 Loss:	7.751318422611803
Batch 2100 Time:	1.9765001813570657 minutes
Batch 2200 Loss:	8.284569111187011
Batch 2200 Time:	1.9902761697769165 minutes
Batch 2300 Loss:	8.329153662081808
Batch 2300 Time:	1.9636960585912069 minutes
Batch 2400 Loss:	7.305069024674594
Batch 2400 Time:	2.005293969313304 minutes
Batch 2500 Loss:	8.357811686117202
Batch 2500 Time:	1.9894375403722127 minutes
Batch 2600 Loss:	7.540155794471502
Batch 2600 Time:	1.9713114937146505 minutes
Batch 2700 Loss:	5.893760798033327
Batch 2700 Time:	2.000704558690389 minutes
Batch 2800 Loss:	5.887539599090815
Batch 2800 Time:	1.9610631783803305 minutes
Batch 2900 Loss:	6.194329866906628
Batch 2900 Time:	1.9727599302927652 minutes
Batch 3000 Loss:	4.602106989827007
Batch 3000 Time:	1.956148370107015 minutes
Batch 3100 Loss:	4.311684536747634
Batch 3100 Time:	1.9861769556999207 minutes
Batch 3200 Loss:	4.911961201578379
Batch 3200 Time:	2.001795454819997 minutes
Batch 3300 Loss:	4.2018349366262555
Batch 3300 Time:	1.9613382697105408 minutes
Batch 3400 Loss:	3.605998840299435
Batch 3400 Time:	1.9646390994389853 minutes
Batch 3500 Loss:	3.63589840446366
Batch 3500 Time:	2.0041772882143656 minutes
Batch 3600 Loss:	4.0297036826377735
Batch 3600 Time:	1.9893433411916097 minutes
Batch 3700 Loss:	2.914932740619406
Batch 3700 Time:	1.9725463350613912 minutes
Batch 3800 Loss:	3.0227652287576348
Batch 3800 Time:	1.9540276010831197 minutes
Batch 3900 Loss:	3.153793942881748
Batch 3900 Time:	1.9727616906166077 minutes
Batch 4000 Loss:	2.109700631350279
Batch 4000 Time:	1.9947164177894592 minutes
Batch 4100 Loss:	2.4946290141670033
Batch 4100 Time:	1.98077449798584 minutes
Batch 4200 Loss:	3.2367106325691566
Batch 4200 Time:	2.037479555606842 minutes
Batch 4300 Loss:	2.745016684406437
Batch 4300 Time:	1.9772337317466735 minutes
Batch 4400 Loss:	2.857916104432661
Batch 4400 Time:	1.9851966937383017 minutes
Batch 4500 Loss:	2.6768970051198266
Batch 4500 Time:	1.9835573196411134 minutes
Batch 4600 Loss:	2.2789801043109037
Batch 4600 Time:	1.9762351353963217 minutes
Batch 4700 Loss:	1.418927088350756
Batch 4700 Time:	1.9745408455530802 minutes
Batch 4800 Loss:	2.931862128316425
Batch 4800 Time:	1.9807152191797892 minutes
Batch 4900 Loss:	2.254812225117348
Batch 4900 Time:	1.9808483878771463 minutes
Training Time: 99.76937722365061 minutes
Test Time: 5.69994017680486 minutes
Total Time: 105.46931813160579 minutes
