,Name,+/-,Folds,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
0,YML073C YKR076W,0.0,4_4,0.0,351,3509,1,0,0.09116809116809117,0.09093264248704663,1.0,0.9997150997150998,0.0002849002849002849
1,YBR030W YIL111W,0.0,4_4,3.2265244663098066e-38,351,3508,2,0,0.09142709142709143,0.09095620627105468,1.0,0.9994301994301994,0.0005698005698005698
2,YIR012W YGR161C,0.0,4_4,1.0212772621383361e-36,351,3507,3,0,0.09168609168609168,0.09097978227060653,1.0,0.9991452991452991,0.0008547008547008547
3,YDR406W YDR165W,0.0,4_4,1.9684432788771734e-36,351,3506,4,0,0.09194509194509194,0.09100337049520353,1.0,0.9988603988603989,0.0011396011396011395
4,YLR196W YDL085W,0.0,4_4,4.183376616766464e-36,351,3505,5,0,0.0922040922040922,0.09102697095435684,1.0,0.9985754985754985,0.0014245014245014246
5,YBR084W YLR284C,0.0,4_4,3.173127900885685e-35,351,3504,6,0,0.09246309246309246,0.09105058365758754,1.0,0.9982905982905983,0.0017094017094017094
6,YGL001C YPR163C,0.0,4_4,4.5506388193111414e-35,351,3503,7,0,0.09272209272209272,0.09107420861442657,1.0,0.998005698005698,0.0019943019943019944
7,YNL274C YKL024C,0.0,4_4,1.4272493101305497e-34,351,3502,8,0,0.09298109298109299,0.09109784583441474,1.0,0.9977207977207977,0.002279202279202279
8,YAL030W YOR056C,0.0,4_4,2.0122220204083903e-34,351,3501,9,0,0.09324009324009325,0.0911214953271028,1.0,0.9974358974358974,0.002564102564102564
9,YDR258C YDR339C,1.0,4_4,3.157516727496603e-34,350,3501,9,1,0.09298109298109299,0.09088548428979486,0.9971509971509972,0.9974358974358974,0.002564102564102564
10,YIL026C YGL249W,0.0,4_4,6.302798211840077e-34,350,3500,10,1,0.09324009324009325,0.09090909090909091,0.9971509971509972,0.9971509971509972,0.002849002849002849
11,YNL265C YLR185W,0.0,4_4,4.344408184816334e-33,350,3499,11,1,0.0934990934990935,0.09093270979475189,0.9971509971509972,0.9968660968660968,0.0031339031339031338
12,YKL191W YMR231W,0.0,4_4,7.213171291271418e-33,350,3498,12,1,0.09375809375809376,0.09095634095634096,0.9971509971509972,0.9965811965811966,0.003418803418803419
13,YDR402C YOL100W,0.0,4_4,9.950065972083318e-33,350,3497,13,1,0.09401709401709402,0.09097998440343125,0.9971509971509972,0.9962962962962963,0.003703703703703704
14,YKL181W YBR203W,0.0,4_4,4.9250221666331004e-32,350,3496,14,1,0.09427609427609428,0.09100364014560583,0.9971509971509972,0.996011396011396,0.003988603988603989
15,YOL077C YLR251W,0.0,4_4,6.535654551023853e-32,350,3495,15,1,0.09453509453509454,0.09102730819245773,0.9971509971509972,0.9957264957264957,0.004273504273504274
16,YKR008W YLR251W,0.0,4_4,1.1822088921036195e-31,350,3494,16,1,0.0947940947940948,0.09105098855359,0.9971509971509972,0.9954415954415955,0.004558404558404558
17,YBR183W YIR023W,0.0,4_4,2.1488525738681358e-31,350,3493,17,1,0.09505309505309505,0.09107468123861566,0.9971509971509972,0.9951566951566951,0.004843304843304843
18,YEL059C-A YKL081W,0.0,4_4,2.779422068084255e-31,350,3492,18,1,0.09531209531209531,0.09109838625715773,0.9971509971509972,0.9948717948717949,0.005128205128205128
19,YLR003C YNL015W,0.0,4_4,3.006693791564327e-31,350,3491,19,1,0.09557109557109557,0.09112210361884926,0.9971509971509972,0.9945868945868945,0.005413105413105413
