Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7308965921401978
Batch 0 Time:	0.19329815705617268 minutes
Batch 100 Loss:	53.02148538827896
Batch 100 Time:	2.5168556531270343 minutes
Batch 200 Loss:	38.88140970468521
Batch 200 Time:	2.500354353586833 minutes
Batch 300 Loss:	32.92304842919111
Batch 300 Time:	2.513680907090505 minutes
Batch 400 Loss:	30.351029738783836
Batch 400 Time:	2.520975359280904 minutes
Batch 500 Loss:	25.328895047307014
Batch 500 Time:	2.5511794368426006 minutes
Batch 600 Loss:	23.34918912500143
Batch 600 Time:	2.483661631743113 minutes
Batch 700 Loss:	23.785743426531553
Batch 700 Time:	2.4997935692469277 minutes
Batch 800 Loss:	18.225930478423834
Batch 800 Time:	2.4765402475992837 minutes
Batch 900 Loss:	18.75587284192443
Batch 900 Time:	2.506957733631134 minutes
Batch 1000 Loss:	16.459865376353264
Batch 1000 Time:	2.4423484365145365 minutes
Batch 1100 Loss:	15.961871400475502
Batch 1100 Time:	2.494787069161733 minutes
Batch 1200 Loss:	12.159846419468522
Batch 1200 Time:	2.54628936847051 minutes
Batch 1300 Loss:	12.718518104404211
Batch 1300 Time:	2.4814154744148254 minutes
Batch 1400 Loss:	12.883156502619386
Batch 1400 Time:	2.509203334649404 minutes
Batch 1500 Loss:	11.055822553113103
Batch 1500 Time:	2.459796146551768 minutes
Batch 1600 Loss:	9.830333646386862
Batch 1600 Time:	2.5220850388209026 minutes
Batch 1700 Loss:	7.7706318804994226
Batch 1700 Time:	2.5634920954704286 minutes
Batch 1800 Loss:	7.482811153866351
Batch 1800 Time:	2.6206810037295023 minutes
Batch 1900 Loss:	6.765931808389723
Batch 1900 Time:	2.575192145506541 minutes
Batch 2000 Loss:	7.176580909173936
Batch 2000 Time:	2.5726619164148965 minutes
Batch 2100 Loss:	7.1300785895437
Batch 2100 Time:	2.566572372118632 minutes
Batch 2200 Loss:	6.470405258471146
Batch 2200 Time:	2.5613502264022827 minutes
Batch 2300 Loss:	5.420856375712901
Batch 2300 Time:	2.5583298206329346 minutes
Batch 2400 Loss:	7.134822943713516
Batch 2400 Time:	2.5786633412043254 minutes
Batch 2500 Loss:	6.768533694092184
Batch 2500 Time:	2.6202961881955464 minutes
Batch 2600 Loss:	4.121124454308301
Batch 2600 Time:	2.5452309250831604 minutes
Batch 2700 Loss:	4.756851217593066
Batch 2700 Time:	2.5831995606422424 minutes
Batch 2800 Loss:	5.762070620432496
Batch 2800 Time:	2.62543564637502 minutes
Batch 2900 Loss:	4.854713270440698
Batch 2900 Time:	2.575912658373515 minutes
Batch 3000 Loss:	3.805247610202059
Batch 3000 Time:	2.6138065179189045 minutes
Batch 3100 Loss:	4.346361157717183
Batch 3100 Time:	2.605425572395325 minutes
Batch 3200 Loss:	4.338065820047632
Batch 3200 Time:	2.5347479740778605 minutes
Batch 3300 Loss:	4.162620635470375
Batch 3300 Time:	2.5553787271181743 minutes
Batch 3400 Loss:	4.29576543555595
Batch 3400 Time:	2.538903546333313 minutes
Batch 3500 Loss:	4.401837523677386
Batch 3500 Time:	2.5500720461209614 minutes
Batch 3600 Loss:	3.367309781140648
Batch 3600 Time:	2.57454473177592 minutes
Batch 3700 Loss:	3.0899378595640883
Batch 3700 Time:	2.5986602783203123 minutes
Batch 3800 Loss:	2.787234465125948
Batch 3800 Time:	2.580287007490794 minutes
Batch 3900 Loss:	2.757352373737376
Batch 3900 Time:	2.54801785548528 minutes
Batch 4000 Loss:	3.0831869828980416
Batch 4000 Time:	2.6032415707906087 minutes
Batch 4100 Loss:	3.783960820583161
Batch 4100 Time:	2.6383694926897685 minutes
Batch 4200 Loss:	2.7112676284159534
Batch 4200 Time:	2.543614415327708 minutes
Batch 4300 Loss:	3.369806398055516
Batch 4300 Time:	2.5709123690923055 minutes
Batch 4400 Loss:	2.841185346012935
Batch 4400 Time:	2.5839325348536173 minutes
Batch 4500 Loss:	2.3236783597967587
Batch 4500 Time:	2.5345316688219706 minutes
Batch 4600 Loss:	2.6988537139841355
Batch 4600 Time:	2.600237548351288 minutes
Batch 4700 Loss:	3.715835277631413
Batch 4700 Time:	2.558400305112203 minutes
