Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7015976309776306
Batch 0 Time:	0.15113075971603393 minutes
Batch 100 Loss:	65.52350026369095
Batch 100 Time:	2.0212825814882915 minutes
Batch 200 Loss:	49.59348365664482
Batch 200 Time:	2.043367922306061 minutes
Batch 300 Loss:	42.23919853568077
Batch 300 Time:	2.020160269737244 minutes
Batch 400 Loss:	36.63951650261879
Batch 400 Time:	2.060634700457255 minutes
Batch 500 Loss:	33.24447052180767
Batch 500 Time:	2.019213696320852 minutes
Batch 600 Loss:	30.262740179896355
Batch 600 Time:	2.0336918195088702 minutes
Batch 700 Loss:	28.071239106357098
Batch 700 Time:	2.042802270253499 minutes
Batch 800 Loss:	24.97637415677309
Batch 800 Time:	2.0104435880978904 minutes
Batch 900 Loss:	21.885033197700977
Batch 900 Time:	2.0355693737665814 minutes
Batch 1000 Loss:	23.247185099869967
Batch 1000 Time:	2.042411768436432 minutes
Batch 1100 Loss:	20.21773276850581
Batch 1100 Time:	2.049683892726898 minutes
Batch 1200 Loss:	18.345985224470496
Batch 1200 Time:	2.0150418917338055 minutes
Batch 1300 Loss:	14.186353814322501
Batch 1300 Time:	2.0113093733787535 minutes
Batch 1400 Loss:	15.671169327571988
Batch 1400 Time:	2.0414552529652914 minutes
Batch 1500 Loss:	17.585276816040277
Batch 1500 Time:	2.0219546953837075 minutes
Batch 1600 Loss:	14.886043628677726
Batch 1600 Time:	2.008019435405731 minutes
Batch 1700 Loss:	14.1410440094769
Batch 1700 Time:	2.024649123350779 minutes
Batch 1800 Loss:	14.444571422412992
Batch 1800 Time:	2.014918609460195 minutes
Batch 1900 Loss:	12.811943052336574
Batch 1900 Time:	2.0127886811892193 minutes
Batch 2000 Loss:	13.124070974066854
Batch 2000 Time:	2.0182153741518656 minutes
Batch 2100 Loss:	13.541452569887042
Batch 2100 Time:	2.0396058241526287 minutes
Batch 2200 Loss:	12.74939932860434
Batch 2200 Time:	2.0278761625289916 minutes
Batch 2300 Loss:	10.655353520996869
Batch 2300 Time:	2.008532162507375 minutes
Batch 2400 Loss:	11.165895843412727
Batch 2400 Time:	2.041046996911367 minutes
Batch 2500 Loss:	9.948465190827847
Batch 2500 Time:	1.99590402841568 minutes
Batch 2600 Loss:	8.961870910599828
Batch 2600 Time:	2.0176384846369424 minutes
Batch 2700 Loss:	9.571474210359156
Batch 2700 Time:	2.0388794898986817 minutes
Batch 2800 Loss:	10.579973044805229
Batch 2800 Time:	2.029829776287079 minutes
Batch 2900 Loss:	9.575148939620703
Batch 2900 Time:	2.056345554192861 minutes
Batch 3000 Loss:	5.702546066604555
Batch 3000 Time:	1.9924467206001282 minutes
Batch 3100 Loss:	8.566309683141299
Batch 3100 Time:	2.0226483146349588 minutes
Batch 3200 Loss:	8.091298746410757
Batch 3200 Time:	2.032763397693634 minutes
Batch 3300 Loss:	7.86202852986753
Batch 3300 Time:	2.044694411754608 minutes
Batch 3400 Loss:	7.3065586145967245
Batch 3400 Time:	2.023046330610911 minutes
Batch 3500 Loss:	7.695402915822342
Batch 3500 Time:	1.9941258072853087 minutes
Batch 3600 Loss:	9.082580200280063
Batch 3600 Time:	2.0169546524683635 minutes
Batch 3700 Loss:	7.181620647432283
Batch 3700 Time:	2.0334811488787334 minutes
Batch 3800 Loss:	8.066674186266027
Batch 3800 Time:	2.045598363876343 minutes
Batch 3900 Loss:	6.967727671726607
Batch 3900 Time:	2.01256670554479 minutes
Batch 4000 Loss:	7.396722631761804
Batch 4000 Time:	2.0058902740478515 minutes
Batch 4100 Loss:	7.287020727060735
Batch 4100 Time:	2.0212769826253254 minutes
Batch 4200 Loss:	6.682540171197616
Batch 4200 Time:	2.0137800017992658 minutes
Batch 4300 Loss:	7.178232576698065
Batch 4300 Time:	2.0061362028121947 minutes
Batch 4400 Loss:	6.954188951291144
Batch 4400 Time:	2.0072769562403363 minutes
Batch 4500 Loss:	7.657242018030956
Batch 4500 Time:	2.0369736393292746 minutes
Batch 4600 Loss:	6.799322133418173
Batch 4600 Time:	2.0188645641009013 minutes
Batch 4700 Loss:	5.771475192741491
Batch 4700 Time:	2.0135395248730976 minutes
Batch 4800 Loss:	5.832882473710924
Batch 4800 Time:	1.9942781766255697 minutes
Batch 4900 Loss:	5.355902218609117
Batch 4900 Time:	2.035608534018199 minutes
Training Time: 101.8636312921842 minutes
Test Time: 5.690208800633749 minutes
Total Time: 107.55384091536204 minutes
