Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6792188286781311
Batch 0 Time:	0.2009937365849813 minutes
Batch 100 Loss:	52.44198828935623
Batch 100 Time:	2.5198842525482177 minutes
Batch 200 Loss:	40.303783774375916
Batch 200 Time:	2.5624141891797385 minutes
Batch 300 Loss:	34.796000719070435
Batch 300 Time:	2.584907289346059 minutes
Batch 400 Loss:	29.859589517116547
Batch 400 Time:	2.565482755502065 minutes
Batch 500 Loss:	25.96601026505232
Batch 500 Time:	2.527587866783142 minutes
Batch 600 Loss:	24.799094315618277
Batch 600 Time:	2.5601331194241843 minutes
Batch 700 Loss:	21.610463827848434
Batch 700 Time:	2.515163775285085 minutes
Batch 800 Loss:	16.998708073049784
Batch 800 Time:	2.5228529850641888 minutes
Batch 900 Loss:	17.139251694083214
Batch 900 Time:	2.5320016384124755 minutes
Batch 1000 Loss:	17.119814524427056
Batch 1000 Time:	2.5217204133669537 minutes
Batch 1100 Loss:	15.163913115859032
Batch 1100 Time:	2.5027349829673766 minutes
Batch 1200 Loss:	12.46691984962672
Batch 1200 Time:	2.509618604183197 minutes
Batch 1300 Loss:	11.679570600390434
Batch 1300 Time:	2.6074799299240112 minutes
Batch 1400 Loss:	12.219771549571306
Batch 1400 Time:	2.578705298900604 minutes
Batch 1500 Loss:	11.59987717308104
Batch 1500 Time:	2.616263735294342 minutes
Batch 1600 Loss:	10.519964642357081
Batch 1600 Time:	2.5720041592915854 minutes
Batch 1700 Loss:	9.827937792986631
Batch 1700 Time:	2.5919965465863544 minutes
Batch 1800 Loss:	9.903899691067636
Batch 1800 Time:	2.6038904666900633 minutes
Batch 1900 Loss:	7.41231715795584
Batch 1900 Time:	2.5398806015650432 minutes
Batch 2000 Loss:	7.610648542176932
Batch 2000 Time:	2.5762053608894346 minutes
Batch 2100 Loss:	7.945047400891781
Batch 2100 Time:	2.5578702727953595 minutes
Batch 2200 Loss:	7.944454524666071
Batch 2200 Time:	2.580303680896759 minutes
Batch 2300 Loss:	6.365342634962872
Batch 2300 Time:	2.5681467692057294 minutes
Batch 2400 Loss:	12.934225525707006
Batch 2400 Time:	2.5430955290794373 minutes
Batch 2500 Loss:	8.68068743031472
Batch 2500 Time:	2.5758530616760256 minutes
Batch 2600 Loss:	9.971591632114723
Batch 2600 Time:	2.576421837011973 minutes
Batch 2700 Loss:	9.744756589410827
Batch 2700 Time:	2.5773374239603677 minutes
Batch 2800 Loss:	6.0202332402113825
Batch 2800 Time:	2.5534846584002175 minutes
Batch 2900 Loss:	18.044602590845898
Batch 2900 Time:	2.5935745278994244 minutes
Batch 3000 Loss:	23.177631495636888
Batch 3000 Time:	2.6039687514305117 minutes
Batch 3100 Loss:	6.474550787825137
Batch 3100 Time:	2.610838266213735 minutes
Batch 3200 Loss:	4.333636192954145
Batch 3200 Time:	2.6172579089800516 minutes
Batch 3300 Loss:	17.942617588094436
Batch 3300 Time:	2.5809494177500407 minutes
Batch 3400 Loss:	5.680811885744333
Batch 3400 Time:	2.5999769449234007 minutes
Batch 3500 Loss:	9.371717874193564
Batch 3500 Time:	2.6128556609153746 minutes
Batch 3600 Loss:	10.416347101796418
Batch 3600 Time:	2.5895735661188763 minutes
Batch 3700 Loss:	9.534289777628146
Batch 3700 Time:	2.5568482279777527 minutes
Batch 3800 Loss:	9.359921319788555
Batch 3800 Time:	2.596257940928141 minutes
Batch 3900 Loss:	3.658883735712152
Batch 3900 Time:	2.5571873744328815 minutes
Batch 4000 Loss:	9.142286867951043
Batch 4000 Time:	2.562741231918335 minutes
Batch 4100 Loss:	12.679182571475394
Batch 4100 Time:	2.5718757549921674 minutes
Batch 4200 Loss:	2.494635854382068
Batch 4200 Time:	2.563797879219055 minutes
Batch 4300 Loss:	2.2696014802204445
Batch 4300 Time:	2.6382386803627016 minutes
Batch 4400 Loss:	4.032327960303519
Batch 4400 Time:	2.5700031797091167 minutes
Batch 4500 Loss:	11.594081390998326
Batch 4500 Time:	2.5756349205970763 minutes
Batch 4600 Loss:	1.9805285671609454
Batch 4600 Time:	2.5639112114906313 minutes
Batch 4700 Loss:	5.705722883634735
Batch 4700 Time:	2.6246050874392193 minutes
Batch 4800 Loss:	12.218757880385965
Batch 4800 Time:	2.5984486897786456 minutes
Batch 4900 Loss:	3.263745282427408
Batch 4900 Time:	2.641417702039083 minutes
Training Time: 129.49854044119516 minutes
Test Time: 6.8344496806462605 minutes
Total Time: 136.3329916795095 minutes
