Gene,Correlation
TRS23,-2.1245968
FUS2,-2.0284142
BUD5,-2.008776
RGD3,-2.0041668
MUK1,-1.9389538
RGS2,-1.7917278
RDI1,-1.7159762
YML002W,-1.697189
YRB2,-1.4990746
RGP1,-1.3744584
VPS9,-1.322034
RIC1,-1.3168554
TRS65,-1.2993517
TSC11,-1.2895578
BUD2,-1.2866317
NUP2,-1.2804067
AGE2,-1.2503093
BEM2,-1.241748
SEC12,-1.2397912
YRB30,-1.2361742
GYP7,-1.2029152
SNF1,-1.1657864
BAG7,-1.1531883
ROM1,-1.1467141
SDO1,-1.1043913
YRB1,-1.0622027
BET5,-1.048527
SEC2,-0.973767
ROM2,-0.9604777
SAC7,-0.95645934
GYP1,-0.9517962
TUS1,-0.9460815
RGA2,-0.9434127
BFA1,-0.8906378
CDC25,-0.7538639
LRG1,-0.75101274
GCD6,-0.7182765
GEA2,-0.70627016
IQG1,-0.67630196
RPI1,-0.6699603
YEL1,-0.65643644
LTE1,-0.64136636
SRO7,-0.62268525
BEM3,-0.6034655
CDC24,-0.5394677
GYP8,-0.5381408
MSB3,-0.51376086
CCZ1,-0.51231366
RGD1,-0.49452347
GCD2,-0.49196967
SYT1,-0.49095184
IML1,-0.48786193
GYL1,-0.47198218
AGE1,-0.45886514
NEL1,-0.4464672
