Gene,Correlation
STE18,-3.1017776
PRM3,-2.7092545
CBS1,-2.1762276
CMC1,-1.8567364
SNX4,-1.8292493
NPR3,-1.8204788
ZEO1,-1.7491134
VPS30,-1.7461729
UPS2,-1.724657
PEP3,-1.7176942
PET117,-1.6006249
MSS2,-1.5966368
COX14,-1.557457
GPA1,-1.5165676
UPS1,-1.51262
INP1,-1.5065843
ATG13,-1.4523045
COG2,-1.4465518
VAC7,-1.4287542
MFB1,-1.4233204
TAP42,-1.4172266
VPS74,-1.4008703
PET54,-1.35919
CBP1,-1.3392383
ATG14,-1.2429537
ATG19,-1.2358578
VMA22,-1.1392837
ATG20,-1.1204271
TCO89,-1.0815673
RTC1,-1.0719563
OSH6,-1.0718055
SEC9,-0.94733256
FAB1,-0.9414514
ATG21,-0.932334
FIG4,-0.8901906
UBX4,-0.8039
GPA2,-0.7851587
YTA7,-0.76613486
PAH1,-0.7402972
GPX1,-0.7200879
GEA2,-0.70627016
ATG38,-0.6928301
PTR3,-0.66340554
MPM1,-0.65487695
HSV2,-0.6514781
MGM1,-0.62098396
ISD11,-0.60543966
VPS13,-0.5920573
VID24,-0.59053355
SEA4,-0.57579815
TAM41,-0.56049544
CBS2,-0.55965203
VPS45,-0.5572323
CYC2,-0.54447746
