Gene,Correlation
HXT11,3.0547268
VMA16,2.0101523
SEC61,1.9359285
VRG4,1.911117
MIR1,1.9050945
HXT1,1.8712782
HXT3,1.8650444
VMA3,1.8613212
VMA11,1.8389666
HXT2,1.8249934
VCX1,1.8035237
ENA5,1.7720923
UGA4,1.7304765
YJL193W,1.7174054
BOR1,1.6961266
MCH4,1.6951877
CTP1,1.6842635
PET9,1.6804266
HXT6,1.6396894
VMA1,1.631166
HVG1,1.6063484
AAC1,1.5808108
ODC1,1.5669934
OPT1,1.5508063
NHX1,1.5301523
ITR1,1.5209663
ESBP6,1.5195582
CIN10,1.507007
PHO89,1.4964032
ARR3,1.4759696
SPF1,1.4720976
AUS1,1.4666874
YHK8,1.4597448
ERS1,1.4554222
MUP1,1.4529929
HXT4,1.4340497
PCA1,1.4254515
HXT8,1.4142693
VPH1,1.4031818
ENA2,1.376655
PMA2,1.3648828
FUR4,1.3559651
PMA1,1.353939
SMF1,1.3476948
HXT7,1.3466693
NHA1,1.3405257
YHM2,1.3295357
ERC1,1.329309
MCH2,1.3210818
PHO84,1.3198622
PDR12,1.3027722
GEF1,1.2912693
TPO1,1.2811166
TPO3,1.2736778
YBR220C,1.2621866
MDL2,1.2585046
HXT14,1.2331693
GUP2,1.1897267
COX5A,1.1865183
HXT9,1.1859715
HXT5,1.1819559
KHA1,1.1780336
GAL2,1.1542627
TPO2,1.140975
SLY41,1.1394426
CRC1,1.0965257
ENA1,1.0903683
HXT10,1.0726489
COX9,1.0708151
YHL008C,1.062394
PHO87,1.060325
VHT1,1.044118
DAL4,1.0384619
VMA2,1.0340871
ATP2,1.0286375
ATM1,1.0251423
PDR15,1.0195297
RIP1,1.0081055
YPK9,1.0034257
VMA5,1.0004764
MAL31,0.97680813
STV1,0.97361386
MDL1,0.97334623
PDR5,0.9438521
YDR338C,0.9210578
ODC2,0.9191933
VNX1,0.8963
YMD8,0.88315374
QCR10,0.87088
YOL075C,0.8601177
SNQ2,0.8341049
PDR11,0.83264136
MPH2,0.8323345
BPT1,0.81972855
VHC1,0.8010098
PHO91,0.78147644
SBH1,0.755047
PHO90,0.73893094
YIA6,0.7370276
AAC3,0.7327989
DIC1,0.7315255
YFL040W,0.71369004
ADP1,0.71218854
PDR18,0.6887063
CCC2,0.68366814
MAL11,0.6637827
PDR10,0.6575441
VMA6,0.6553401
