Gene,Correlation
AFT2,-2.1193738
INO4,-2.1044717
ACE2,-2.0607502
SWI5,-1.9589295
MIG2,-1.9527676
USV1,-1.8833386
CMR3,-1.8811427
DAL80,-1.8648111
FKH2,-1.8237721
RTG3,-1.737724
RPN4,-1.7320178
CRZ1,-1.7228806
MOT3,-1.6958216
UME6,-1.675666
EUC1,-1.6722546
NRG2,-1.650145
CUP9,-1.5945003
GCR1,-1.5500907
RLM1,-1.5448511
MIG1,-1.5225295
INO2,-1.5138011
ROX1,-1.4954702
NRG1,-1.4895936
TOS8,-1.4228065
GZF3,-1.3969691
HSF1,-1.3785037
RGM1,-1.3716589
CAT8,-1.3637091
BAS1,-1.3580546
PHO2,-1.279692
RME1,-1.2394319
MGA1,-1.1809013
STP1,-1.1732417
MED8,-1.160139
HAA1,-1.1502659
GIS1,-1.1445438
MAC1,-1.0775098
SUM1,-1.0614331
STP2,-1.0543555
SKN7,-1.0501965
YOX1,-1.0066736
GLN3,-0.9825862
YHP1,-0.97596985
ZAP1,-0.96218646
MCM1,-0.92950577
STP4,-0.9188976
ABF1,-0.88149714
AZF1,-0.86404926
