Gene,Correlation
APT1,2.1348596
ENO2,2.0308847
SCS3,2.013266
PGK1,1.9020332
APT2,1.8620819
TDH3,1.759412
ENO1,1.7503457
NCA3,1.7166451
PRS5,1.6479595
VMA1,1.631166
YFT2,1.5620229
DGK1,1.5461402
ADO1,1.5444084
PFK2,1.5402267
PRS2,1.5397855
TDH2,1.5200287
IMD4,1.4748524
IMD3,1.4261885
TES1,1.4119333
PRS1,1.4044724
TPI1,1.3717451
GLK1,1.3482813
LSC1,1.3034523
DUT1,1.2850611
ADE57,1.2235436
ADE12,1.1947858
HMG2,1.1857637
SAH1,1.1709672
PNP1,1.0938444
URH1,1.0929725
PDB1,1.0906477
ACC1,1.0884953
PDA1,1.067687
TDH1,1.0589855
DAL4,1.0384619
VMA2,1.0340871
ATP2,1.0286375
DAL2,0.97113067
ADE4,0.94251543
EMI2,0.92743057
HMG1,0.92344004
PRS3,0.8933087
GUK1,0.8907988
AAH1,0.8760156
ATP5,0.8727599
YNK1,0.86606884
ATP1,0.83367956
PRS4,0.8321189
PYK2,0.82160485
PGI1,0.8065887
PFK1,0.7963965
ACS1,0.7869438
IMD2,0.7791539
PFK27,0.73497915
LAT1,0.7110134
HXK2,0.7024942
GUA1,0.6980478
ERG8,0.6970938
ISN1,0.68516123
XPT1,0.66165984
FAA3,0.6531635
GUD1,0.6177908
DAL3,0.59304357
ADE6,0.58310944
MEU1,0.57593524
MVD1,0.5618927
ADE8,0.54401565
