Gene,Correlation
HXT11,3.0547268
FEX2,2.1560934
FEX1,2.147027
GDT1,2.085106
AQY2,2.0278018
BAP2,2.018678
VMA16,2.0101523
YLL053C,1.9894195
YPQ1,1.9722141
TNA1,1.9615972
TOM40,1.9530375
SEC61,1.9359285
VRG4,1.911117
MIR1,1.9050945
FCY22,1.9018023
HXT1,1.8712782
FEN2,1.8665028
HXT3,1.8650444
VMA3,1.8613212
HNM1,1.8560675
VMA11,1.8389666
AVT5,1.8302709
HXT2,1.8249934
AQY1,1.8093404
TOM6,1.8090335
VCX1,1.8035237
SSH1,1.8005304
PNS1,1.7949849
CTR2,1.7947993
ATX2,1.7768159
ENA5,1.7720923
AGP2,1.7699486
FCY21,1.7650307
VVS1,1.7647209
PTR2,1.7505885
AVT1,1.7468702
VBA2,1.7458274
GGC1,1.7448158
TIM17,1.7429223
UGA4,1.7304765
YJL193W,1.7174054
AVT6,1.7064646
PET8,1.6964306
BOR1,1.6961266
MCH4,1.6951877
MEP1,1.6864424
CTP1,1.6842635
PET9,1.6804266
SMF3,1.6741503
VBA1,1.6596438
MCH1,1.6537006
ARN1,1.6452705
TAT2,1.644574
HXT6,1.6396894
YGL114W,1.6345289
VMA1,1.631166
ATO3,1.627337
HUT1,1.6096855
FUN26,1.6070213
HVG1,1.6063484
TOM5,1.5902642
YEA4,1.5868205
CCC1,1.5848908
THI73,1.5841424
ALP1,1.5840081
AAC1,1.5808108
OPT2,1.5765126
MEP3,1.5676342
FMP42,1.567266
ODC1,1.5669934
OPT1,1.5508063
FLX1,1.5490556
POR2,1.5448717
YPQ2,1.5339968
NHX1,1.5301523
ZRT2,1.5263356
ITR1,1.5209663
ESBP6,1.5195582
TIM18,1.5175612
CIN10,1.507007
BAP3,1.5037302
PHO89,1.4964032
ZRT1,1.4807233
ARR3,1.4759696
SPF1,1.4720976
MSC2,1.466963
AUS1,1.4666874
YJR124C,1.4661599
YHK8,1.4597448
ERS1,1.4554222
MUP1,1.4529929
SSU1,1.4511688
HIP1,1.449592
AGP3,1.440331
TIM12,1.4378552
TPC1,1.434999
HXT4,1.4340497
PCA1,1.4254515
SYG1,1.4180936
ZRC1,1.4180486
HXT8,1.4142693
VPH1,1.4031818
SMF2,1.4015969
AVT7,1.3903809
FCY2,1.3781189
ENA2,1.376655
MRX21,1.3762697
PMA2,1.3648828
BIO5,1.3647949
RCH1,1.3627733
TPO5,1.3621892
VPS73,1.3565538
FUR4,1.3559651
PMA1,1.353939
ERD1,1.3506376
SMF1,1.3476948
HXT7,1.3466693
AVT2,1.3445909
FTR1,1.3443192
NHA1,1.3405257
YHM2,1.3295357
ERC1,1.329309
MCH2,1.3210818
PHO84,1.3198622
MEP2,1.3178319
TIM23,1.3176703
QDR2,1.3104287
PDR12,1.3027722
FUI1,1.2962761
MUP3,1.2915965
GEF1,1.2912693
LYP1,1.290575
TPO1,1.2811166
TPO3,1.2736778
YBR220C,1.2621866
YKE4,1.2592335
MDL2,1.2585046
MMP1,1.254877
TAT1,1.2527732
VBA5,1.2507423
SSY1,1.2454747
TIM8,1.2437608
SGE1,1.2432816
HXT14,1.2331693
TPN1,1.2221876
YJL163C,1.221532
YMC1,1.2128606
MPC3,1.2123429
HXT12,1.20673
HOL1,1.1980457
ECM27,1.1965597
SIT1,1.1955608
GUP2,1.1897267
COX5A,1.1865183
HXT9,1.1859715
HXT5,1.1819559
THI7,1.1798342
KHA1,1.1780336
FLC2,1.168022
TOK1,1.1668587
GAL2,1.1542627
TOM7,1.1438009
TPO2,1.140975
FET3,1.1405166
SLY41,1.1394426
AGP1,1.1297563
VBA4,1.1271472
IST2,1.1231525
FAT1,1.1205558
ANT1,1.107246
CRC1,1.0965257
ENA1,1.0903683
GNP1,1.0875984
SAM3,1.0743729
FTH1,1.0728106
HXT10,1.0726489
COX9,1.0708151
ATO2,1.0688211
YHL008C,1.062394
PHO87,1.060325
TIM22,1.0603123
ZRT3,1.0520889
ORT1,1.047053
VHT1,1.044118
DAL4,1.0384619
VMA2,1.0340871
YCR023C,1.0311357
ATP2,1.0286375
PRM10,1.0276877
ATM1,1.0251423
PDR15,1.0195297
DUR3,1.0167414
FLR1,1.0135765
RIP1,1.0081055
YPK9,1.0034257
PUT4,1.0030203
VMA5,1.0004764
NRT1,0.9869353
MAL31,0.97680813
STV1,0.97361386
MDL1,0.97334623
DNF2,0.9725313
HFL1,0.9454203
PDR5,0.9438521
YMC2,0.9275243
ZRG17,0.9226761
YDR338C,0.9210578
ODC2,0.9191933
YVC1,0.91771346
MID1,0.91573083
CAN1,0.9151279
ARN2,0.9079722
CSC1,0.9029878
AQR1,0.9012418
VNX1,0.8963
THI72,0.8859079
YMD8,0.88315374
FLC1,0.8821424
MPC2,0.8813089
ATP5,0.8727599
QCR10,0.87088
AVT4,0.8639277
YOL075C,0.8601177
CTR3,0.84383017
AVT3,0.83446777
SOA1,0.8342266
SNQ2,0.8341049
ATP1,0.83367956
PDR11,0.83264136
