Gene,Correlation
YFL002W-A,-3.7001605
YLR410W-B,-3.345811
YCL019W,-3.3368354
YDR034C-D,-3.2202036
YDR210C-D,-3.088717
YCL001W-B,-3.074556
HTL1,-3.0253375
YGR161C-D,-2.8619552
YDR316W-B,-2.8319857
YER160C,-2.8244185
YAR009C,-2.7916768
YMR050C,-2.7875335
POP6,-2.7807791
MED7,-2.765452
YCL001W-A,-2.752628
DDR48,-2.7515428
YOL103W-B,-2.7385068
YDR261C-D,-2.7228806
SUS1,-2.624418
MET32,-2.6176984
REC114,-2.608238
YOR192C-B,-2.6047826
HSH49,-2.5976534
YGR109W-B,-2.5922005
IGO1,-2.5853772
YLR227W-B,-2.569764
PET130,-2.5478082
BMT5,-2.5075154
CWC23,-2.5016663
YIL082W-A,-2.4875312
HAP4,-2.4849813
REF2,-2.4635983
PFD1,-2.4443054
SNU23,-2.4358432
RFM1,-2.4147584
YLR157C-B,-2.4047046
CSE2,-2.398132
MED11,-2.3962183
RCO1,-2.3900578
FYV6,-2.371538
YML039W,-2.3603106
YDR098C-B,-2.3533578
SFH1,-2.3492723
NRS1,-2.3284013
YJR029W,-2.3196685
MMS21,-2.3090212
PSO2,-2.306959
YOR142W-B,-2.298228
YKE2,-2.273744
YHR214C-B,-2.2653503
YNL284C-B,-2.2651138
LSM4,-2.2448332
SMD2,-2.228967
GTF1,-2.2216685
YJR027W,-2.1975865
ASH1,-2.1969411
RPL35B,-2.1841955
YMR045C,-2.1829932
DIG2,-2.177934
YNG2,-2.173079
LSM7,-2.1725311
CIN5,-2.1638234
NHP2,-2.1581628
SEM1,-2.150822
RNA15,-2.1503875
FIR1,-2.141338
ROF1,-2.1290703
PBP2,-2.122305
TOD6,-2.1205914
AFT2,-2.1193738
SAE3,-2.1151981
YPL060C-A,-2.1151981
KAR4,-2.1149502
PSY3,-2.1126103
UTP30,-2.1090195
INO4,-2.1044717
TAF11,-2.0921144
IME1,-2.0782986
YJL113W,-2.0713818
MOT2,-2.061566
ACE2,-2.0607502
SRB5,-2.0551908
SET3,-2.0488956
RPL35A,-2.0450273
REG1,-2.0350277
YML045W,-2.0205612
YNL054W-B,-2.0153105
SWT1,-1.9934821
CTK3,-1.9760354
PTI1,-1.9703019
PES4,-1.9691198
DCP1,-1.9668384
YBL100W-B,-1.9666358
FAL1,-1.9656217
PRP31,-1.9618751
SWI5,-1.9589295
GIM5,-1.956096
PRI2,-1.9556397
MIG2,-1.9527676
LSM12,-1.9218141
AHC1,-1.9211729
SNF12,-1.9069192
EAF6,-1.8994694
SRB4,-1.8941578
USV1,-1.8833386
CMR3,-1.8811427
YAK1,-1.878925
SRB7,-1.870836
HED1,-1.8658386
DAL80,-1.8648111
NRM1,-1.8608809
PIN4,-1.8556254
SPP2,-1.8530623
SLU7,-1.8306305
RXT2,-1.825877
FKH2,-1.8237721
YDR261W-B,-1.8194734
ULP2,-1.8110877
CCE1,-1.8045291
RRP36,-1.803254
PRP24,-1.799779
PHO92,-1.7949388
NUP53,-1.7943827
YPR158C-D,-1.79327
GCD10,-1.7848577
DRN1,-1.7831004
DBP9,-1.7823881
DAL82,-1.761073
UTP11,-1.7581135
NSE4,-1.7577713
MRT4,-1.7541444
SLZ1,-1.752628
RPB5,-1.7449485
YPL199C,-1.7414442
RTG3,-1.737724
RPS26B,-1.7364893
RAD55,-1.7364359
RPN4,-1.7320178
MIP6,-1.7295444
MSA2,-1.7242461
CRZ1,-1.7228806
SIR4,-1.7200601
AFT1,-1.7195371
RQT4,-1.7192694
SLD2,-1.7146602
HRP1,-1.7141539
MMS4,-1.712827
