Gene,Correlation
IPL1,-2.366737
ASH1,-2.1969411
ULP2,-1.8110877
SGO1,-1.7205667
SLD2,-1.7146602
RIE1,-1.595997
CDC55,-1.5483373
SGS1,-1.3891517
FIN1,-1.3506862
BUD2,-1.2866317
MAD2,-1.2568592
MAD3,-1.173079
SPC72,-1.119524
PDS1,-1.0921144
KAR9,-1.091739
CDC20,-1.0362468
AMN1,-1.0035527
GAC1,-0.96659225
RAD6,-0.9634412
DBF4,-0.9337774
RAD24,-0.92496896
BFA1,-0.8906378
BIR1,-0.8720632
SPC105,-0.86742646
TEM1,-0.8019089
BIM1,-0.7926626
YPI1,-0.79131377
ORC1,-0.7770169
KIN4,-0.7291474
RAD9,-0.67852
EXO1,-0.644122
IBD2,-0.62233996
DNA2,-0.6217458
MPS1,-0.6126977
CDC6,-0.56315017
CDC7,-0.5554651
KEL1,-0.52841973
DMA2,-0.49186727
MEC3,-0.47565627
GLC7,-0.4752331
