Gene,Correlation
HSH49,-2.5976534
CWC23,-2.5016663
SNU23,-2.4358432
LSM4,-2.2448332
SMD2,-2.228967
LSM7,-2.1725311
PRP31,-1.9618751
SPP2,-1.8530623
SLU7,-1.8306305
PRP24,-1.799779
DRN1,-1.7831004
THP3,-1.6986673
YHC1,-1.6786274
SPP382,-1.667739
IST3,-1.666119
CWC24,-1.5720557
PRP28,-1.5662783
PRP11,-1.5648817
BUD31,-1.5524313
ISY1,-1.4937097
ECM2,-1.4869468
PRP40,-1.4601572
CWC15,-1.4263997
LSM2,-1.3823369
BUD13,-1.3782325
SYF2,-1.3237847
LSM8,-1.3078431
PRP21,-1.2910479
PRP3,-1.2601464
SQS1,-1.2582264
SNT309,-1.2478359
PRP19,-1.1953547
SMD3,-1.1559837
SPP381,-1.1402891
RDS3,-1.05964
SNU56,-1.032736
SNP1,-1.0105646
MSL5,-0.98936564
PRP45,-0.9724579
LUC7,-0.96835667
LSM3,-0.9495604
PRP16,-0.92554957
EXO84,-0.857635
AAR2,-0.85299975
CUS1,-0.8403035
LEA1,-0.83697
YSF3,-0.7952078
YJU2,-0.7865753
SME1,-0.7824028
JIP4,-0.7673635
