Gene,Correlation
SUS1,-2.624418
IGO1,-2.5853772
HSK3,-2.445119
RPS30A,-2.4018729
IPL1,-2.366737
MCM16,-2.3428655
LSM4,-2.2448332
RBL2,-2.2441175
DAD3,-2.0451622
MAM1,-2.0448086
SHE1,-1.9727538
PES4,-1.9691198
DCP1,-1.9668384
LSM12,-1.9218141
DAD2,-1.8641363
NDL1,-1.8244187
PRP24,-1.799779
MIP6,-1.7295444
SGO1,-1.7205667
HRP1,-1.7141539
CIK1,-1.6848125
NDC80,-1.6475925
RIE1,-1.595997
KIP1,-1.5791452
FUS3,-1.5790417
KAR3,-1.5751829
GIS2,-1.5728034
CIN8,-1.5572485
TPM2,-1.5507725
MIF2,-1.5302355
OKP1,-1.5302355
SKP1,-1.5266848
PSP1,-1.5205854
LRS4,-1.5047004
LSM1,-1.495873
EAP1,-1.4954702
NKP1,-1.4790102
SLF1,-1.4333174
CNN1,-1.4140426
SLK19,-1.4114149
MYO1,-1.4041604
SPR28,-1.3955252
DYN3,-1.3946993
LSM2,-1.3823369
HSP26,-1.3747963
FIN1,-1.3506862
PUB1,-1.3504308
DUO1,-1.2957703
DAD4,-1.2931963
CMG1,-1.2672012
MAD2,-1.2568592
CSM1,-1.2321543
SMY1,-1.1986573
DSN1,-1.1952513
SLI15,-1.1802931
SPC24,-1.1784723
VPS1,-1.1729319
NOT5,-1.1574937
TPM1,-1.1498652
SLX8,-1.1325176
SPC72,-1.119524
ATG31,-1.1142143
TPK3,-1.1141361
NOT3,-1.105939
KAR9,-1.091739
DBP5,-1.0622492
SES1,-1.0541146
ARC1,-1.0434456
NAB6,-1.0379905
TIF11,-1.036132
MCM22,-1.0094033
RPB4,-1.0083646
SSD1,-1.0058421
PBS2,-0.9937888
YPL150W,-0.95962834
ISW2,-0.9589394
KAR1,-0.956861
LSM3,-0.9495604
BER1,-0.93354905
JNM1,-0.92839926
DCS1,-0.9246604
MYO4,-0.8914209
KSP1,-0.88431334
BIR1,-0.8720632
SPC105,-0.86742646
PAN3,-0.86252415
ARP10,-0.85673636
NST1,-0.85246325
CBK1,-0.846987
POP2,-0.8465888
PKC1,-0.8426248
TIF4632,-0.82924926
PPH21,-0.8261332
ECM32,-0.8009298
BIM1,-0.7926626
PAB1,-0.7897993
