Gene,Correlation
HSH49,-2.5976534
RPL35B,-2.1841955
RNA15,-2.1503875
PBP2,-2.122305
KAR4,-2.1149502
RPL35A,-2.0450273
PTI1,-1.9703019
PES4,-1.9691198
DCP1,-1.9668384
FAL1,-1.9656217
PIN4,-1.8556254
YLL032C,-1.8425134
PRP24,-1.799779
PHO92,-1.7949388
DBP9,-1.7823881
RPL24A,-1.780862
RPS26B,-1.7364893
MIP6,-1.7295444
HRP1,-1.7141539
YHC1,-1.6786274
JSN1,-1.6615711
PAP2,-1.6375514
ARF3,-1.6297712
RIE1,-1.595997
GIS2,-1.5728034
EDC1,-1.5619444
RRT5,-1.5519307
PSP1,-1.5205854
LSM1,-1.495873
EAP1,-1.4954702
RPL24B,-1.4341495
SLF1,-1.4333174
EBP2,-1.3936495
HSP26,-1.3747963
PET54,-1.35919
MSS116,-1.3524485
CTH1,-1.3513689
PUB1,-1.3504308
UPF3,-1.3405744
CBP1,-1.3392383
SHE3,-1.3391873
RPS26A,-1.3006513
TMA22,-1.2564747
UBP3,-1.2507756
BEM2,-1.241748
STI1,-1.1640949
SMD3,-1.1559837
RNA14,-1.1545933
LOC1,-1.1374333
DFR1,-1.0480326
NAB6,-1.0379905
SNU56,-1.032736
SUI3,-1.0235018
SNP1,-1.0105646
SSD1,-1.0058421
MSL5,-0.98936564
TMA46,-0.98547935
PUS1,-0.9819665
LUC7,-0.96835667
MAK21,-0.9291534
NAB2,-0.9250654
YRA1,-0.8979312
KSP1,-0.88431334
BFR1,-0.8818145
PHR1,-0.8496208
TIF4632,-0.82924926
ECM32,-0.8009298
PAB1,-0.7897993
MEX67,-0.7801146
NAN1,-0.77157205
GCY1,-0.7543818
CBP3,-0.75344026
PUF6,-0.7365709
MRD1,-0.72930247
MLP1,-0.728029
RFA1,-0.7271942
SCD6,-0.7225707
NIP1,-0.7187594
RRP5,-0.71537364
MDH1,-0.69715226
NRD1,-0.69460493
RPS20,-0.6856394
STE20,-0.66762155
EDC2,-0.6651651
RIM4,-0.65702623
RQC2,-0.6519224
NUG1,-0.6511363
NGR1,-0.6441035
NOP7,-0.63028544
CYS4,-0.6260244
NOC2,-0.6131873
URB1,-0.61187404
HSH155,-0.6109668
NAB3,-0.60154057
