Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Weight_Decay_SmallStruct/Original_x_b_113x50x53_lr0.01_batch50_wd0.01_Train_/
./Yeast Resources/Pairwise/Spell/Weight_Decay_SmallStruct/Original_x_b_113x50x53_lr0.01_batch50_wd0.01_Test_/
100 Batch Cumulative Loss: 435.6226921081543
Time for 100 Batches: 0.03890872001647949
100 Batch Cumulative Loss: 395.1719079017639
Time for 100 Batches: 0.40923250118891397
100 Batch Cumulative Loss: 357.45228815078735
Time for 100 Batches: 0.40234569311141966
100 Batch Cumulative Loss: 342.5212981700897
Time for 100 Batches: 0.3955347617467245
100 Batch Cumulative Loss: 336.5483350753784
Time for 100 Batches: 0.40701040824254353
100 Batch Cumulative Loss: 328.3222305774689
Time for 100 Batches: 0.40558536450068156
100 Batch Cumulative Loss: 322.69331884384155
Time for 100 Batches: 0.4043729782104492
100 Batch Cumulative Loss: 324.68942856788635
Time for 100 Batches: 0.3994680444399516
100 Batch Cumulative Loss: 319.3137984275818
Time for 100 Batches: 0.39827056328455607
100 Batch Cumulative Loss: 315.6843385696411
Time for 100 Batches: 0.397724719842275
100 Batch Cumulative Loss: 312.4875445365906
Time for 100 Batches: 0.3995872219403585
100 Batch Cumulative Loss: 314.3009705543518
Time for 100 Batches: 0.40972855885823567
100 Batch Cumulative Loss: 313.06023478507996
Time for 100 Batches: 0.4011721173922221
100 Batch Cumulative Loss: 308.3562443256378
Time for 100 Batches: 0.4044660210609436
100 Batch Cumulative Loss: 310.04748606681824
Time for 100 Batches: 0.4085377335548401
100 Batch Cumulative Loss: 308.4419491291046
Time for 100 Batches: 0.40058210293451946
100 Batch Cumulative Loss: 307.5552258491516
Time for 100 Batches: 0.40734064976374307
100 Batch Cumulative Loss: 311.0632963180542
Time for 100 Batches: 0.4052562514940898
100 Batch Cumulative Loss: 308.3597068786621
Time for 100 Batches: 0.4123492399851481
100 Batch Cumulative Loss: 311.8465359210968
Time for 100 Batches: 0.4054744839668274
100 Batch Cumulative Loss: 311.5528471469879
Time for 100 Batches: 0.4002479871114095
100 Batch Cumulative Loss: 308.6601507663727
Time for 100 Batches: 0.4019537409146627
100 Batch Cumulative Loss: 308.89596152305603
Time for 100 Batches: 0.40478652715682983
100 Batch Cumulative Loss: 307.55203008651733
Time for 100 Batches: 0.4082005739212036
100 Batch Cumulative Loss: 306.1307828426361
Time for 100 Batches: 0.40129714806874595
100 Batch Cumulative Loss: 304.94746565818787
Time for 100 Batches: 0.40220470825831095
100 Batch Cumulative Loss: 305.9960458278656
Time for 100 Batches: 0.4042500972747803
100 Batch Cumulative Loss: 308.35747504234314
Time for 100 Batches: 0.40666212638219196
100 Batch Cumulative Loss: 305.61627745628357
Time for 100 Batches: 0.4004650354385376
100 Batch Cumulative Loss: 305.99587845802307
Time for 100 Batches: 0.4027657071749369
100 Batch Cumulative Loss: 307.03594851493835
Time for 100 Batches: 0.40394748051961266
100 Batch Cumulative Loss: 306.60483741760254
Time for 100 Batches: 0.40098717212677004
100 Batch Cumulative Loss: 302.9750192165375
Time for 100 Batches: 0.40128909349441527
100 Batch Cumulative Loss: 301.4784984588623
Time for 100 Batches: 0.3991985241572062
100 Batch Cumulative Loss: 304.4908061027527
Time for 100 Batches: 0.4039500157038371
100 Batch Cumulative Loss: 305.8489601612091
Time for 100 Batches: 0.40172434647878014
100 Batch Cumulative Loss: 309.23847103118896
Time for 100 Batches: 0.4014660398165385
100 Batch Cumulative Loss: 301.92844128608704
Time for 100 Batches: 0.40193380912144977
100 Batch Cumulative Loss: 306.9590392112732
Time for 100 Batches: 0.4047927538553874
100 Batch Cumulative Loss: 300.64875864982605
Time for 100 Batches: 0.40761297941207886
100 Batch Cumulative Loss: 303.9450340270996
Time for 100 Batches: 0.4080262581507365
100 Batch Cumulative Loss: 305.7509174346924
Time for 100 Batches: 0.39803495407104494
100 Batch Cumulative Loss: 304.202757358551
Time for 100 Batches: 0.4060435056686401
100 Batch Cumulative Loss: 304.9646329879761
Time for 100 Batches: 0.4023813486099243
100 Batch Cumulative Loss: 305.2906346321106
Time for 100 Batches: 0.40262786149978635
100 Batch Cumulative Loss: 303.7982678413391
Time for 100 Batches: 0.4001722693443298
100 Batch Cumulative Loss: 303.81846046447754
Time for 100 Batches: 0.4072748382886251
100 Batch Cumulative Loss: 302.9963686466217
Time for 100 Batches: 0.3989024122556051
100 Batch Cumulative Loss: 306.4225261211395
Time for 100 Batches: 0.40557533502578735
100 Batch Cumulative Loss: 300.9475305080414
Time for 100 Batches: 0.399422824382782
100 Batch Cumulative Loss: 299.01328444480896
Time for 100 Batches: 0.4016468167304993
100 Batch Cumulative Loss: 301.63857531547546
Time for 100 Batches: 0.4004220167795817
100 Batch Cumulative Loss: 302.47311329841614
Time for 100 Batches: 0.40193840662638347
100 Batch Cumulative Loss: 302.01391220092773
Time for 100 Batches: 0.403542164961497
100 Batch Cumulative Loss: 301.16287565231323
Time for 100 Batches: 0.40017770528793334
100 Batch Cumulative Loss: 301.6590404510498
Time for 100 Batches: 0.40472567081451416
100 Batch Cumulative Loss: 303.1553854942322
Time for 100 Batches: 0.4039342721303304
100 Batch Cumulative Loss: 300.49991631507874
Time for 100 Batches: 0.4007097363471985
100 Batch Cumulative Loss: 302.97635293006897
Time for 100 Batches: 0.40553548336029055
100 Batch Cumulative Loss: 299.2497091293335
Time for 100 Batches: 0.4054554541905721
100 Batch Cumulative Loss: 301.76989340782166
Time for 100 Batches: 0.4018897811571757
100 Batch Cumulative Loss: 299.27971863746643
Time for 100 Batches: 0.40104631582895917
100 Batch Cumulative Loss: 299.04208993911743
Time for 100 Batches: 0.4023356397946676
100 Batch Cumulative Loss: 304.26107573509216
Time for 100 Batches: 0.4060453693072001
100 Batch Cumulative Loss: 303.06859397888184
Time for 100 Batches: 0.4008077541987101
100 Batch Cumulative Loss: 300.0845181941986
Time for 100 Batches: 0.39821094274520874
100 Batch Cumulative Loss: 298.3987455368042
Time for 100 Batches: 0.40138800541559855
100 Batch Cumulative Loss: 302.6912271976471
Time for 100 Batches: 0.39874985615412395
100 Batch Cumulative Loss: 302.7699372768402
Time for 100 Batches: 0.4043863773345947
100 Batch Cumulative Loss: 303.84874963760376
Time for 100 Batches: 0.40378742218017577
100 Batch Cumulative Loss: 305.7458543777466
Time for 100 Batches: 0.40193806489308676
100 Batch Cumulative Loss: 302.0201258659363
Time for 100 Batches: 0.4064999620119731
100 Batch Cumulative Loss: 301.4386646747589
Time for 100 Batches: 0.4032525698343913
100 Batch Cumulative Loss: 307.85292863845825
Time for 100 Batches: 0.40396122137705487
100 Batch Cumulative Loss: 294.646213054657
Time for 100 Batches: 0.4050966183344523
100 Batch Cumulative Loss: 305.54727840423584
Time for 100 Batches: 0.40685447057088214
100 Batch Cumulative Loss: 302.6858353614807
Time for 100 Batches: 0.398406445980072
100 Batch Cumulative Loss: 303.9919397830963
Time for 100 Batches: 0.4016727447509766
100 Batch Cumulative Loss: 305.98811435699463
Time for 100 Batches: 0.4045227408409119
100 Batch Cumulative Loss: 305.64923763275146
Time for 100 Batches: 0.40104403495788576
100 Batch Cumulative Loss: 304.10205912590027
Time for 100 Batches: 0.40149383544921874
100 Batch Cumulative Loss: 301.33219051361084
Time for 100 Batches: 0.4075019399325053
100 Batch Cumulative Loss: 302.3481867313385
Time for 100 Batches: 0.4026407480239868
100 Batch Cumulative Loss: 304.24665570259094
