Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Weight_Decay_SmallStruct/Original_x_b_113x30x53_lr0.01_batch50_wd0.0001_Train_/
./Yeast Resources/Pairwise/Spell/Weight_Decay_SmallStruct/Original_x_b_113x30x53_lr0.01_batch50_wd0.0001_Test_/
100 Batch Cumulative Loss: 441.12491607666016
Time for 100 Batches: 0.03916116952896118
100 Batch Cumulative Loss: 394.0308258533478
Time for 100 Batches: 0.4119809667269389
100 Batch Cumulative Loss: 353.70402002334595
Time for 100 Batches: 0.4036183516184489
100 Batch Cumulative Loss: 337.89114904403687
Time for 100 Batches: 0.4038251757621765
100 Batch Cumulative Loss: 328.22393703460693
Time for 100 Batches: 0.4021514852841695
100 Batch Cumulative Loss: 322.48005771636963
Time for 100 Batches: 0.40589251518249514
100 Batch Cumulative Loss: 323.3501913547516
Time for 100 Batches: 0.4047383785247803
100 Batch Cumulative Loss: 315.70929622650146
Time for 100 Batches: 0.40389058987299603
100 Batch Cumulative Loss: 311.40443563461304
Time for 100 Batches: 0.4045095960299174
100 Batch Cumulative Loss: 306.9938280582428
Time for 100 Batches: 0.4047976771990458
100 Batch Cumulative Loss: 305.09684205055237
Time for 100 Batches: 0.40080467859903973
100 Batch Cumulative Loss: 307.0067310333252
Time for 100 Batches: 0.406556502978007
100 Batch Cumulative Loss: 304.69076895713806
Time for 100 Batches: 0.3994953155517578
100 Batch Cumulative Loss: 308.54162764549255
Time for 100 Batches: 0.40542762279510497
100 Batch Cumulative Loss: 307.1352891921997
Time for 100 Batches: 0.40421222845713295
100 Batch Cumulative Loss: 312.14138197898865
Time for 100 Batches: 0.39930341641108197
100 Batch Cumulative Loss: 304.15678811073303
Time for 100 Batches: 0.4033010482788086
100 Batch Cumulative Loss: 300.6804766654968
Time for 100 Batches: 0.40235296487808225
100 Batch Cumulative Loss: 296.0697023868561
Time for 100 Batches: 0.4049453139305115
100 Batch Cumulative Loss: 293.46487188339233
Time for 100 Batches: 0.4082150340080261
100 Batch Cumulative Loss: 301.2497091293335
Time for 100 Batches: 0.4035195787747701
100 Batch Cumulative Loss: 300.6067171096802
Time for 100 Batches: 0.3988873640696208
100 Batch Cumulative Loss: 303.9988260269165
Time for 100 Batches: 0.4049399574597677
100 Batch Cumulative Loss: 300.05368518829346
Time for 100 Batches: 0.4032145222028097
100 Batch Cumulative Loss: 296.7337238788605
Time for 100 Batches: 0.4031479597091675
100 Batch Cumulative Loss: 297.9236776828766
Time for 100 Batches: 0.4067383329073588
100 Batch Cumulative Loss: 295.1341392993927
Time for 100 Batches: 0.40348987181981405
100 Batch Cumulative Loss: 296.22159147262573
Time for 100 Batches: 0.4050257484118144
100 Batch Cumulative Loss: 294.0883677005768
Time for 100 Batches: 0.40545349518458046
100 Batch Cumulative Loss: 293.4969093799591
Time for 100 Batches: 0.40553303559621173
100 Batch Cumulative Loss: 292.0606737136841
Time for 100 Batches: 0.4032333691914876
100 Batch Cumulative Loss: 300.2715609073639
Time for 100 Batches: 0.40036192735036213
100 Batch Cumulative Loss: 291.5833201408386
Time for 100 Batches: 0.40760757128397623
100 Batch Cumulative Loss: 293.8309259414673
Time for 100 Batches: 0.4034741322199504
100 Batch Cumulative Loss: 293.3982517719269
Time for 100 Batches: 0.4012379686037699
100 Batch Cumulative Loss: 292.1853675842285
Time for 100 Batches: 0.40368314186731974
100 Batch Cumulative Loss: 294.0343990325928
Time for 100 Batches: 0.40410776138305665
100 Batch Cumulative Loss: 291.5750148296356
Time for 100 Batches: 0.40963608821233116
100 Batch Cumulative Loss: 292.74517154693604
Time for 100 Batches: 0.4035688559214274
100 Batch Cumulative Loss: 290.9487817287445
Time for 100 Batches: 0.4059209585189819
100 Batch Cumulative Loss: 293.77426409721375
Time for 100 Batches: 0.41254047950108846
100 Batch Cumulative Loss: 291.0528926849365
Time for 100 Batches: 0.4011987408002218
100 Batch Cumulative Loss: 295.81418466567993
Time for 100 Batches: 0.4042043487230937
100 Batch Cumulative Loss: 289.7325792312622
Time for 100 Batches: 0.40056113004684446
100 Batch Cumulative Loss: 291.9981381893158
Time for 100 Batches: 0.4054846366246541
100 Batch Cumulative Loss: 287.4893469810486
Time for 100 Batches: 0.4050200581550598
100 Batch Cumulative Loss: 287.88455390930176
Time for 100 Batches: 0.4082275907198588
100 Batch Cumulative Loss: 289.847056388855
Time for 100 Batches: 0.4014265457789103
100 Batch Cumulative Loss: 290.74374413490295
Time for 100 Batches: 0.4064750075340271
100 Batch Cumulative Loss: 286.2018539905548
Time for 100 Batches: 0.40739966233571373
100 Batch Cumulative Loss: 289.7588629722595
Time for 100 Batches: 0.4005040168762207
100 Batch Cumulative Loss: 293.0403347015381
Time for 100 Batches: 0.4049324075380961
100 Batch Cumulative Loss: 289.95689034461975
Time for 100 Batches: 0.4063747803370158
100 Batch Cumulative Loss: 285.8834636211395
Time for 100 Batches: 0.40205838680267336
100 Batch Cumulative Loss: 289.6605122089386
Time for 100 Batches: 0.40317628781000775
100 Batch Cumulative Loss: 289.39736795425415
Time for 100 Batches: 0.40557965834935505
100 Batch Cumulative Loss: 285.893137216568
Time for 100 Batches: 0.4016265352567037
100 Batch Cumulative Loss: 293.0040371417999
Time for 100 Batches: 0.4028844157854716
100 Batch Cumulative Loss: 288.05532717704773
Time for 100 Batches: 0.4043206652005514
100 Batch Cumulative Loss: 286.45855927467346
Time for 100 Batches: 0.40174227158228554
100 Batch Cumulative Loss: 289.5417671203613
Time for 100 Batches: 0.4047831058502197
100 Batch Cumulative Loss: 282.13458919525146
Time for 100 Batches: 0.40651917457580566
100 Batch Cumulative Loss: 291.9971125125885
Time for 100 Batches: 0.4031547466913859
100 Batch Cumulative Loss: 291.7645285129547
Time for 100 Batches: 0.40277720292409264
100 Batch Cumulative Loss: 289.00121808052063
Time for 100 Batches: 0.40118762652079265
100 Batch Cumulative Loss: 291.276643037796
Time for 100 Batches: 0.4068148692448934
100 Batch Cumulative Loss: 288.8945462703705
Time for 100 Batches: 0.40821884870529174
100 Batch Cumulative Loss: 292.63647866249084
Time for 100 Batches: 0.4041733741760254
100 Batch Cumulative Loss: 288.19788575172424
Time for 100 Batches: 0.40437556902567545
100 Batch Cumulative Loss: 285.216588973999
Time for 100 Batches: 0.402918807665507
100 Batch Cumulative Loss: 289.09694623947144
Time for 100 Batches: 0.40620853503545123
100 Batch Cumulative Loss: 286.0908386707306
Time for 100 Batches: 0.40417653719584146
100 Batch Cumulative Loss: 287.1906170845032
Time for 100 Batches: 0.4084784030914307
100 Batch Cumulative Loss: 287.23855900764465
Time for 100 Batches: 0.4026845932006836
100 Batch Cumulative Loss: 287.67226481437683
Time for 100 Batches: 0.39862364530563354
100 Batch Cumulative Loss: 288.9800937175751
Time for 100 Batches: 0.40463345448176063
100 Batch Cumulative Loss: 293.61997079849243
Time for 100 Batches: 0.4093860427538554
100 Batch Cumulative Loss: 286.0767104625702
Time for 100 Batches: 0.4032047669092814
100 Batch Cumulative Loss: 286.80945920944214
Time for 100 Batches: 0.4084518591562907
100 Batch Cumulative Loss: 290.8793845176697
Time for 100 Batches: 0.4070111870765686
100 Batch Cumulative Loss: 288.55924129486084
Time for 100 Batches: 0.4061559240023295
100 Batch Cumulative Loss: 286.76322627067566
Time for 100 Batches: 0.40689533154169716
100 Batch Cumulative Loss: 289.07408022880554
Time for 100 Batches: 0.4038082758585612
100 Batch Cumulative Loss: 289.2274477481842
