Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Weight_Decay_SmallStruct/Original_x_b_113x100x53_lr0.01_batch50_wd0.01_Train_/
./Yeast Resources/Pairwise/Spell/Weight_Decay_SmallStruct/Original_x_b_113x100x53_lr0.01_batch50_wd0.01_Test_/
100 Batch Cumulative Loss: 489.6627426147461
Time for 100 Batches: 0.03962430159250895
100 Batch Cumulative Loss: 382.3045952320099
Time for 100 Batches: 0.4293919563293457
100 Batch Cumulative Loss: 349.4443781375885
Time for 100 Batches: 0.4051534692446391
100 Batch Cumulative Loss: 336.8120105266571
Time for 100 Batches: 0.4120651046435038
100 Batch Cumulative Loss: 327.7561848163605
Time for 100 Batches: 0.41066142320632937
100 Batch Cumulative Loss: 326.58496165275574
Time for 100 Batches: 0.40668015480041503
100 Batch Cumulative Loss: 321.5815169811249
Time for 100 Batches: 0.4090409278869629
100 Batch Cumulative Loss: 316.52442026138306
Time for 100 Batches: 0.40242584149042765
100 Batch Cumulative Loss: 316.3218650817871
Time for 100 Batches: 0.40744983752568564
100 Batch Cumulative Loss: 312.8074858188629
Time for 100 Batches: 0.4089895884195964
100 Batch Cumulative Loss: 311.04798769950867
Time for 100 Batches: 0.4134497443834941
100 Batch Cumulative Loss: 311.03101348876953
Time for 100 Batches: 0.40831677118937176
100 Batch Cumulative Loss: 307.62916350364685
Time for 100 Batches: 0.40512152512868244
100 Batch Cumulative Loss: 308.5838325023651
Time for 100 Batches: 0.4037359635035197
100 Batch Cumulative Loss: 310.02463269233704
Time for 100 Batches: 0.4064343770345052
100 Batch Cumulative Loss: 313.64678835868835
Time for 100 Batches: 0.40937652985254924
100 Batch Cumulative Loss: 304.1277575492859
Time for 100 Batches: 0.41161818504333497
100 Batch Cumulative Loss: 308.21311140060425
Time for 100 Batches: 0.41359417835871376
100 Batch Cumulative Loss: 305.34586930274963
Time for 100 Batches: 0.4081047018369039
100 Batch Cumulative Loss: 308.8746201992035
Time for 100 Batches: 0.40434865951538085
100 Batch Cumulative Loss: 306.65345335006714
Time for 100 Batches: 0.4069779475529989
100 Batch Cumulative Loss: 306.6579031944275
Time for 100 Batches: 0.4090691169102987
100 Batch Cumulative Loss: 307.4322078227997
Time for 100 Batches: 0.40812346935272215
100 Batch Cumulative Loss: 305.72523283958435
Time for 100 Batches: 0.4050467809041341
100 Batch Cumulative Loss: 306.1638813018799
Time for 100 Batches: 0.4096678455670675
100 Batch Cumulative Loss: 301.0269682407379
Time for 100 Batches: 0.40488811731338503
100 Batch Cumulative Loss: 301.42679810523987
Time for 100 Batches: 0.4017519950866699
100 Batch Cumulative Loss: 307.88677620887756
Time for 100 Batches: 0.4093914230664571
100 Batch Cumulative Loss: 301.30091643333435
Time for 100 Batches: 0.4084014693895976
100 Batch Cumulative Loss: 305.8133895397186
Time for 100 Batches: 0.40669549306233727
100 Batch Cumulative Loss: 301.9584357738495
Time for 100 Batches: 0.4031497915585836
100 Batch Cumulative Loss: 304.28552055358887
Time for 100 Batches: 0.4052557905515035
100 Batch Cumulative Loss: 304.56994342803955
Time for 100 Batches: 0.40505489508310955
100 Batch Cumulative Loss: 304.8650059700012
Time for 100 Batches: 0.40806530714035033
100 Batch Cumulative Loss: 303.4503262042999
Time for 100 Batches: 0.41145090262095135
100 Batch Cumulative Loss: 302.8173155784607
Time for 100 Batches: 0.4003665288289388
100 Batch Cumulative Loss: 306.79878282546997
Time for 100 Batches: 0.40452729860941566
100 Batch Cumulative Loss: 300.55574345588684
Time for 100 Batches: 0.4076135953267415
100 Batch Cumulative Loss: 301.6388282775879
Time for 100 Batches: 0.4104857126871745
100 Batch Cumulative Loss: 300.2312743663788
Time for 100 Batches: 0.41262935400009154
100 Batch Cumulative Loss: 304.25780987739563
Time for 100 Batches: 0.40682021776835126
100 Batch Cumulative Loss: 303.1081759929657
Time for 100 Batches: 0.40340089400609336
100 Batch Cumulative Loss: 296.08511185646057
Time for 100 Batches: 0.4114273945490519
100 Batch Cumulative Loss: 300.97784543037415
Time for 100 Batches: 0.4065983454386393
100 Batch Cumulative Loss: 301.2873148918152
Time for 100 Batches: 0.4052739063898722
100 Batch Cumulative Loss: 303.1255977153778
Time for 100 Batches: 0.40718380610148114
100 Batch Cumulative Loss: 305.7049870491028
Time for 100 Batches: 0.40950557390848796
100 Batch Cumulative Loss: 302.0005531311035
Time for 100 Batches: 0.404404882589976
100 Batch Cumulative Loss: 302.3499984741211
Time for 100 Batches: 0.4084449251492818
100 Batch Cumulative Loss: 300.20609164237976
Time for 100 Batches: 0.4108589649200439
100 Batch Cumulative Loss: 297.6405653953552
Time for 100 Batches: 0.4061902244885763
100 Batch Cumulative Loss: 299.4700491428375
Time for 100 Batches: 0.40693121353785194
100 Batch Cumulative Loss: 302.2662298679352
Time for 100 Batches: 0.4029618501663208
100 Batch Cumulative Loss: 304.7940127849579
Time for 100 Batches: 0.41210315624872845
100 Batch Cumulative Loss: 301.7042701244354
Time for 100 Batches: 0.4061593254407247
100 Batch Cumulative Loss: 302.47152638435364
Time for 100 Batches: 0.4070032556851705
100 Batch Cumulative Loss: 299.4295072555542
Time for 100 Batches: 0.40862040519714354
100 Batch Cumulative Loss: 302.9147882461548
Time for 100 Batches: 0.40548640886942544
100 Batch Cumulative Loss: 299.10473227500916
Time for 100 Batches: 0.4019006649653117
100 Batch Cumulative Loss: 302.67248344421387
Time for 100 Batches: 0.4000482678413391
100 Batch Cumulative Loss: 304.0508289337158
Time for 100 Batches: 0.40302632252375287
100 Batch Cumulative Loss: 293.246374130249
Time for 100 Batches: 0.4103129506111145
100 Batch Cumulative Loss: 297.5174808502197
Time for 100 Batches: 0.402864678700765
100 Batch Cumulative Loss: 305.6739671230316
Time for 100 Batches: 0.4118992924690247
100 Batch Cumulative Loss: 301.37592792510986
Time for 100 Batches: 0.4088431199391683
100 Batch Cumulative Loss: 301.241051197052
Time for 100 Batches: 0.40982280572255453
100 Batch Cumulative Loss: 302.4203224182129
Time for 100 Batches: 0.40827873945236204
100 Batch Cumulative Loss: 301.6599636077881
Time for 100 Batches: 0.40220121542612713
100 Batch Cumulative Loss: 298.7405261993408
Time for 100 Batches: 0.40812600453694664
100 Batch Cumulative Loss: 301.26162910461426
Time for 100 Batches: 0.4069488684336344
100 Batch Cumulative Loss: 299.0217299461365
Time for 100 Batches: 0.40713958342870077
100 Batch Cumulative Loss: 296.72269010543823
Time for 100 Batches: 0.40617204904556276
100 Batch Cumulative Loss: 302.40356636047363
Time for 100 Batches: 0.40446372429529825
100 Batch Cumulative Loss: 298.02669167518616
Time for 100 Batches: 0.40742671489715576
100 Batch Cumulative Loss: 295.4872462749481
Time for 100 Batches: 0.4110667030016581
100 Batch Cumulative Loss: 296.6427574157715
Time for 100 Batches: 0.4114390651384989
100 Batch Cumulative Loss: 299.91372776031494
Time for 100 Batches: 0.40699650446573893
100 Batch Cumulative Loss: 302.44019746780396
Time for 100 Batches: 0.4094437718391418
100 Batch Cumulative Loss: 304.1879425048828
Time for 100 Batches: 0.40694292783737185
100 Batch Cumulative Loss: 303.43607211112976
Time for 100 Batches: 0.40628326336542764
100 Batch Cumulative Loss: 303.18627738952637
Time for 100 Batches: 0.41010514497756956
100 Batch Cumulative Loss: 300.817280292511
Time for 100 Batches: 0.4069745977719625
100 Batch Cumulative Loss: 304.4250168800354
Time for 100 Batches: 0.41137908299764
100 Batch Cumulative Loss: 297.473162651062
