,Batches,Loss
0,0.0,0.7121759653091431
1,100.0,68.90642988681793
2,200.0,67.43250858783722
3,300.0,66.04592430591583
4,400.0,64.92847698926926
5,500.0,63.710974633693695
6,600.0,62.891252279281616
7,700.0,61.90240776538849
8,800.0,61.29342031478882
9,900.0,60.9180566072464
10,1000.0,60.39551243185997
11,1100.0,59.928588300943375
12,1200.0,58.20029175281525
13,1300.0,58.078562915325165
14,1400.0,56.561690241098404
15,1500.0,55.99989968538284
16,1600.0,54.68165147304535
17,1700.0,55.59098732471466
18,1800.0,54.501242220401764
19,1900.0,53.518858194351196
20,2000.0,53.225008219480515
21,2100.0,52.142653316259384
22,2200.0,51.942873030900955
23,2300.0,51.6524883210659
24,2400.0,50.251464158296585
25,2500.0,50.94760420918465
26,2600.0,50.629043847322464
27,2700.0,49.952292650938034
28,2800.0,50.736293643713
29,2900.0,50.2414970099926
30,3000.0,49.74307927489281
31,3100.0,49.74108183383942
32,3200.0,49.00778251886368
33,3300.0,49.44133821129799
34,3400.0,48.73429298400879
35,3500.0,48.247776955366135
36,3600.0,48.57473832368851
37,3700.0,48.784370213747025
38,3800.0,47.829044967889786
39,3900.0,47.944571286439896
40,4000.0,47.68207371234894
41,4100.0,48.269659489393234
42,4200.0,46.85011175274849
43,4300.0,47.70719772577286
44,4400.0,48.631479144096375
45,4500.0,48.221393793821335
46,4600.0,47.86467546224594
47,4700.0,48.37364864349365
48,4800.0,47.020015835762024
49,4900.0,47.309495240449905
50,5000.0,46.90315219759941
51,5100.0,47.2546600997448
52,5200.0,47.82472708821297
53,5300.0,48.02328571677208
54,5400.0,47.17156532406807
55,5500.0,47.15335115790367
56,5600.0,47.43998408317566
57,5700.0,47.00906744599342
58,5800.0,47.17438888549805
59,5900.0,46.6777226626873
60,6000.0,47.20904612541199
61,6100.0,46.97922083735466
62,6200.0,46.798471957445145
63,6300.0,47.48363396525383
64,6400.0,46.98123160004616
65,6500.0,47.03956565260887
66,6600.0,46.37783023715019
67,6700.0,46.86377742886543
68,6800.0,46.512057065963745
69,6900.0,46.67509600520134
70,7000.0,46.56485837697983
71,7100.0,46.495519042015076
72,7200.0,46.247330009937286
73,7300.0,46.65283182263374
74,7400.0,46.430047273635864
75,7500.0,46.19546875357628
76,7600.0,46.357729226350784
77,7700.0,46.02564400434494
78,7800.0,47.62713488936424
79,7900.0,45.616898626089096
80,8000.0,46.659731805324554
81,8100.0,47.34031453728676
82,8200.0,45.90502566099167
83,8300.0,45.649340093135834
84,8400.0,45.81738930940628
85,8500.0,46.24024352431297
86,8600.0,45.81931313872337
87,8700.0,46.06056523323059
88,8800.0,45.63375321030617
89,8900.0,46.31355571746826
90,9000.0,45.60053724050522
91,9100.0,45.157681316137314
92,9200.0,46.3832451403141
93,9300.0,45.72448208928108
94,9400.0,46.356433033943176
95,9500.0,46.108578741550446
96,9600.0,45.663201570510864
97,9700.0,45.74884530901909
98,9800.0,45.82581681013107
99,9900.0,46.71590542793274
100,10000.0,46.387132614851
101,10100.0,46.380268812179565
102,10200.0,46.60602253675461
103,10300.0,45.99258589744568
104,10400.0,46.116620898246765
105,10500.0,45.549856543540955
106,10600.0,47.044299602508545
107,10700.0,47.1838019490242
108,10800.0,45.633056819438934
109,10900.0,46.40698218345642
110,11000.0,46.322601079940796
111,11100.0,45.773564010858536
112,11200.0,46.74936166405678
113,11300.0,45.77306842803955
114,11400.0,46.54674217104912
115,11500.0,45.73081120848656
116,11600.0,46.43624851107597
117,11700.0,46.85164549946785
118,11800.0,45.447606563568115
119,11900.0,45.58124965429306
120,12000.0,45.7401043176651
121,12100.0,45.048268377780914
122,12200.0,45.61051371693611
123,12300.0,46.73664316534996
124,12400.0,46.205470353364944
125,12500.0,45.449110478162766
126,12600.0,45.66281393170357
