,Batches,Loss
0,0.0,0.6931471824645996
1,100.0,69.31471824645996
2,200.0,69.31471824645996
3,300.0,69.31471824645996
4,400.0,69.31471824645996
5,500.0,69.31471824645996
6,600.0,69.31471824645996
7,700.0,69.31471824645996
8,800.0,69.31471824645996
9,900.0,69.31471824645996
10,1000.0,69.31471824645996
11,1100.0,69.31471824645996
12,1200.0,69.31471824645996
13,1300.0,69.31471824645996
14,1400.0,69.31471824645996
15,1500.0,69.31471824645996
16,1600.0,69.31471824645996
17,1700.0,69.31471824645996
18,1800.0,69.31471824645996
19,1900.0,69.31471824645996
20,2000.0,69.31471824645996
21,2100.0,69.31471824645996
22,2200.0,69.31471824645996
23,2300.0,69.31471824645996
24,2400.0,69.31471824645996
25,2500.0,69.31471824645996
26,2600.0,69.31471824645996
27,2700.0,69.31471824645996
28,2800.0,69.31471824645996
29,2900.0,69.31471824645996
30,3000.0,69.31471824645996
31,3100.0,69.31471824645996
32,3200.0,69.31471824645996
33,3300.0,69.31471824645996
34,3400.0,69.31471824645996
35,3500.0,69.31471824645996
36,3600.0,69.31471824645996
37,3700.0,69.31471824645996
38,3800.0,69.31471824645996
39,3900.0,69.31471824645996
40,4000.0,69.31471824645996
41,4100.0,69.31471824645996
42,4200.0,69.31471824645996
43,4300.0,69.31471824645996
44,4400.0,69.31471824645996
45,4500.0,69.31471824645996
46,4600.0,69.31471824645996
47,4700.0,69.31471824645996
48,4800.0,69.31471824645996
49,4900.0,69.31471824645996
50,5000.0,69.31471824645996
51,5100.0,69.31471824645996
52,5200.0,69.31471824645996
53,5300.0,69.31471824645996
54,5400.0,69.31471824645996
55,5500.0,69.31471824645996
56,5600.0,69.31471824645996
57,5700.0,69.31471824645996
58,5800.0,69.31471824645996
59,5900.0,69.31471824645996
60,6000.0,69.31471824645996
61,6100.0,69.31471824645996
62,6200.0,69.31471824645996
63,6300.0,69.31471824645996
64,6400.0,69.31471824645996
65,6500.0,69.31471824645996
66,6600.0,69.31471824645996
67,6700.0,69.31471824645996
