Gene A,Gene B,Score
RPM1,RPM1,0.227640674
RPM1,YAR008W,0.227640674
RPM1,YBL057C,0.227640674
RPM1,YBR120C,0.227640674
RPM1,YBR121C,0.227640674
RPM1,YCL017C,0.227640674
RPM1,YDL036C,0.227640674
RPM1,YDR120C,0.227640674
RPM1,YER153C,0.227640674
RPM1,YGL143C,0.227640674
RPM1,YGL236C,0.227640674
RPM1,YGR169C,0.227640674
RPM1,YGR171C,0.227640674
RPM1,YHR091C,0.227640674
RPM1,YLL018C,0.227640674
RPM1,YLR067C,0.227640674
RPM1,YLR069C,0.227640674
RPM1,YLR105C,0.227640674
RPM1,YMR023C,0.227640674
RPM1,YMR059W,0.227640674
RPM1,YMR257C,0.227640674
RPM1,YNL073W,0.227640674
RPM1,YNR045W,0.227640674
RPM1,YOL023W,0.227640674
RPM1,YOL033W,0.227640674
RPM1,YOR201C,0.227640674
RPM1,YOR274W,0.227640674
RPM1,YPL083C,0.227640674
RPM1,YPL097W,0.227640674
RPM1,YPL104W,0.227640674
RPM1,YPR047W,0.227640674
YAR008W,YAR008W,4.74E-32
YAR008W,YBL057C,0.001432683
YAR008W,YBR120C,0.001885302
YAR008W,YBR121C,4.83E-07
YAR008W,YCL017C,0.000393539
YAR008W,YDL036C,0.832757711
YAR008W,YDR120C,0.601605475
YAR008W,YER153C,0.057648897
YAR008W,YGL143C,1.58E-09
YAR008W,YGL236C,0.997077942
YAR008W,YGR169C,0.813620567
YAR008W,YGR171C,0.643670917
YAR008W,YHR091C,0.999982715
YAR008W,YLL018C,0.000110392
YAR008W,YLR067C,0.501953781
YAR008W,YLR069C,0.819979548
YAR008W,YLR105C,0.067836963
YAR008W,YMR023C,9.89E-06
YAR008W,YMR059W,7.45E-10
YAR008W,YMR257C,0.999961972
YAR008W,YNL073W,0.829759359
YAR008W,YNR045W,0.990660846
YAR008W,YOL023W,0.978652298
YAR008W,YOL033W,0.91606164
YAR008W,YOR201C,0.999991655
YAR008W,YOR274W,0.013322891
YAR008W,YPL083C,0.964889765
YAR008W,YPL097W,0.563192666
YAR008W,YPL104W,0.045109477
YAR008W,YPR047W,0.000619865
YBL057C,YBL057C,0
YBL057C,YBR120C,0.135933414
YBL057C,YBR121C,0.000463494
YBL057C,YCL017C,2.34E-07
YBL057C,YDL036C,0.996978283
YBL057C,YDR120C,0.039195213
YBL057C,YER153C,2.41E-06
YBL057C,YGL143C,0.006032559
YBL057C,YGL236C,0.461941898
YBL057C,YGR169C,8.26E-06
YBL057C,YGR171C,0.999880552
YBL057C,YHR091C,0.065799095
YBL057C,YLL018C,0.00214107
YBL057C,YLR067C,0.647444487
YBL057C,YLR069C,0.941168427
YBL057C,YLR105C,1.04E-06
YBL057C,YMR023C,0.001796527
YBL057C,YMR059W,0.000154948
YBL057C,YMR257C,0.999981642
YBL057C,YNL073W,5.89E-07
YBL057C,YNR045W,0.000634387
YBL057C,YOL023W,0.123807035
YBL057C,YOL033W,0.999916196
YBL057C,YOR201C,0.337451339
YBL057C,YOR274W,0.326042682
YBL057C,YPL083C,0.642098248
YBL057C,YPL097W,2.96E-07
YBL057C,YPL104W,0.728096008
YBL057C,YPR047W,0.000656031
YBR120C,YBR120C,2.96E-35
YBR120C,YBR121C,0.007578189
YBR120C,YCL017C,0.001313762
YBR120C,YDL036C,0.00777314
YBR120C,YDR120C,0.537064731
YBR120C,YER153C,0.000372793
YBR120C,YGL143C,0.003695535
YBR120C,YGL236C,0.000280966
YBR120C,YGR169C,0.129544884
YBR120C,YGR171C,0.00067795
YBR120C,YHR091C,0.999344528
YBR120C,YLL018C,1.68E-05
YBR120C,YLR067C,0.00647168
YBR120C,YLR069C,0.411452889
YBR120C,YLR105C,7.10E-07
YBR120C,YMR023C,0.411465496
YBR120C,YMR059W,2.19E-07
YBR120C,YMR257C,0.319591045
YBR120C,YNL073W,0.999799669
YBR120C,YNR045W,2.01E-06
YBR120C,YOL023W,0.993354201
YBR120C,YOL033W,0.009936475
YBR120C,YOR201C,0.419355661
YBR120C,YOR274W,0.999762475
YBR120C,YPL083C,0.009255832
YBR120C,YPL097W,0.977570534
YBR120C,YPL104W,0.450888276
YBR120C,YPR047W,0.951442957
YBR121C,YBR121C,0
YBR121C,YCL017C,0.83088696
YBR121C,YDL036C,0.000297968
YBR121C,YDR120C,0.001604221
YBR121C,YER153C,0.015924361
YBR121C,YGL143C,6.34E-14
YBR121C,YGL236C,0.937147915
YBR121C,YGR169C,0.687352598
YBR121C,YGR171C,0.999992609
YBR121C,YHR091C,0.084067225
YBR121C,YLL018C,0.000109477
YBR121C,YLR067C,0.026946098
YBR121C,YLR069C,0.980988681
YBR121C,YLR105C,5.00E-05
YBR121C,YMR023C,4.78E-06
YBR121C,YMR059W,9.38E-09
YBR121C,YMR257C,0.972800553
YBR121C,YNL073W,0.038354341
YBR121C,YNR045W,0.565392852
YBR121C,YOL023W,0.999788105
YBR121C,YOL033W,0.999913216
YBR121C,YOR201C,0.999962687
YBR121C,YOR274W,0.076013245
YBR121C,YPL083C,0.574654818
YBR121C,YPL097W,0.028106546
YBR121C,YPL104W,0.999998689
YBR121C,YPR047W,0.007734729
YCL017C,YCL017C,0
YCL017C,YDL036C,0.081526265
YCL017C,YDR120C,0.06965284
YCL017C,YER153C,0.067470968
YCL017C,YGL143C,0.000198717
YCL017C,YGL236C,0.491536319
YCL017C,YGR169C,2.43E-05
YCL017C,YGR171C,1.67E-05
YCL017C,YHR091C,0.000253906
YCL017C,YLL018C,0.375861317
YCL017C,YLR067C,7.06E-06
YCL017C,YLR069C,0.536949694
YCL017C,YLR105C,7.51E-07
YCL017C,YMR023C,1.33E-05
YCL017C,YMR059W,2.42E-09
YCL017C,YMR257C,0.781231225
YCL017C,YNL073W,7.34E-13
YCL017C,YNR045W,4.14E-07
YCL017C,YOL023W,0.044860825
YCL017C,YOL033W,0.711137593
YCL017C,YOR201C,0.069249108
YCL017C,YOR274W,0.051272672
YCL017C,YPL083C,0.448365867
YCL017C,YPL097W,1.78E-05
YCL017C,YPL104W,1.59E-05
YCL017C,YPR047W,0.002261465
YDL036C,YDL036C,0
YDL036C,YDR120C,1.69E-07
YDL036C,YER153C,0.004727277
YDL036C,YGL143C,0.999999762
YDL036C,YGL236C,0.029764177
YDL036C,YGR169C,0.04364923
YDL036C,YGR171C,0.000197812
YDL036C,YHR091C,0.004984119
YDL036C,YLL018C,0.000210684
YDL036C,YLR067C,6.53E-10
YDL036C,YLR069C,1.57E-09
YDL036C,YLR105C,0.99998939
YDL036C,YMR023C,0.055320662
YDL036C,YMR059W,0.001180931
YDL036C,YMR257C,1.88E-10
YDL036C,YNL073W,0.999782741
YDL036C,YNR045W,0.999842048
YDL036C,YOL023W,5.27E-06
YDL036C,YOL033W,8.07E-10
YDL036C,YOR201C,1.34E-10
YDL036C,YOR274W,7.78E-07
YDL036C,YPL083C,0.174708366
YDL036C,YPL097W,0.999935746
YDL036C,YPL104W,0.000114521
YDL036C,YPR047W,1.65E-05
YDR120C,YDR120C,8.65E-34
YDR120C,YER153C,0.732327878
YDR120C,YGL143C,0.000166144
YDR120C,YGL236C,8.37E-05
YDR120C,YGR169C,5.12E-05
YDR120C,YGR171C,0.006072087
YDR120C,YHR091C,1.84E-12
YDR120C,YLL018C,1.50E-05
YDR120C,YLR067C,2.10E-05
YDR120C,YLR069C,0.000374391
YDR120C,YLR105C,0.707930207
YDR120C,YMR023C,2.03E-09
YDR120C,YMR059W,0.989525914
YDR120C,YMR257C,0.059424881
YDR120C,YNL073W,8.90E-07
YDR120C,YNR045W,6.52E-07
YDR120C,YOL023W,4.87E-05
YDR120C,YOL033W,0.000106337
YDR120C,YOR201C,0.388206124
YDR120C,YOR274W,2.69E-08
YDR120C,YPL083C,0.997593582
YDR120C,YPL097W,7.99E-14
YDR120C,YPL104W,3.04E-06
YDR120C,YPR047W,7.91E-12
YER153C,YER153C,0
YER153C,YGL143C,0.080741674
YER153C,YGL236C,2.29E-07
YER153C,YGR169C,0.047644816
YER153C,YGR171C,2.15E-08
YER153C,YHR091C,0.926053882
YER153C,YLL018C,5.13E-08
YER153C,YLR067C,0.691796243
YER153C,YLR069C,4.43E-05
YER153C,YLR105C,0.055784736
YER153C,YMR023C,0.108500101
YER153C,YMR059W,0.000207571
YER153C,YMR257C,0.006664248
YER153C,YNL073W,0.99518162
YER153C,YNR045W,0.108359702
YER153C,YOL023W,7.02E-05
YER153C,YOL033W,1.32E-06
YER153C,YOR201C,3.29E-06
YER153C,YOR274W,0.002963719
YER153C,YPL083C,0.005160206
YER153C,YPL097W,4.86E-06
YER153C,YPL104W,0.006392621
YER153C,YPR047W,3.52E-07
YGL143C,YGL143C,1.18E-35
YGL143C,YGL236C,0.006559263
YGL143C,YGR169C,0.001014222
YGL143C,YGR171C,0.035971306
YGL143C,YHR091C,0.000646319
YGL143C,YLL018C,0.028285626
YGL143C,YLR067C,0.665825188
YGL143C,YLR069C,0.640815318
YGL143C,YLR105C,5.15E-06
YGL143C,YMR023C,0.038520135
YGL143C,YMR059W,3.12E-05
YGL143C,YMR257C,0.02851462
YGL143C,YNL073W,0.310908407
YGL143C,YNR045W,0.000653324
YGL143C,YOL023W,0.506192803
YGL143C,YOL033W,0.007271089
YGL143C,YOR201C,0.496651471
YGL143C,YOR274W,0.121751003
YGL143C,YPL083C,0.281201035
YGL143C,YPL097W,0.123363771
YGL143C,YPL104W,0.779260099
YGL143C,YPR047W,0.001945976
YGL236C,YGL236C,6.31E-27
YGL236C,YGR169C,0.745000958
YGL236C,YGR171C,0.001459473
YGL236C,YHR091C,0.870575905
YGL236C,YLL018C,5.17E-06
YGL236C,YLR067C,0.043531418
YGL236C,YLR069C,0.048735406
YGL236C,YLR105C,0.631665707
YGL236C,YMR023C,0.25412482
YGL236C,YMR059W,0.019107081
YGL236C,YMR257C,0.007501778
YGL236C,YNL073W,0.900329232
YGL236C,YNR045W,0.916493475
YGL236C,YOL023W,0.061973002
YGL236C,YOL033W,0.114505112
YGL236C,YOR201C,0.009905535
YGL236C,YOR274W,0.000560483
YGL236C,YPL083C,0.000689729
YGL236C,YPL097W,0.15366672
YGL236C,YPL104W,0.003645911
YGL236C,YPR047W,0.002434905
YGR169C,YGR169C,0
YGR169C,YGR171C,0.002032562
YGR169C,YHR091C,1.44E-07
YGR169C,YLL018C,0.003529298
YGR169C,YLR067C,0.639529228
YGR169C,YLR069C,0.018760685
YGR169C,YLR105C,4.97E-05
YGR169C,YMR023C,0.659790576
YGR169C,YMR059W,0.999451578
YGR169C,YMR257C,0.053419013
YGR169C,YNL073W,8.80E-05
YGR169C,YNR045W,0.015169233
YGR169C,YOL023W,0.00017175
YGR169C,YOL033W,0.02546203
YGR169C,YOR201C,3.31E-05
YGR169C,YOR274W,2.20E-09
YGR169C,YPL083C,7.95E-05
YGR169C,YPL097W,8.98E-05
YGR169C,YPL104W,7.16E-05
YGR169C,YPR047W,9.16E-06
YGR171C,YGR171C,0
YGR171C,YHR091C,0.000393637
YGR171C,YLL018C,0.998479664
YGR171C,YLR067C,0.020172374
YGR171C,YLR069C,0.000251483
YGR171C,YLR105C,0.019585703
YGR171C,YMR023C,0.004229583
YGR171C,YMR059W,1.04E-07
YGR171C,YMR257C,2.61E-06
YGR171C,YNL073W,0.033989459
YGR171C,YNR045W,0.000134529
YGR171C,YOL023W,0.016885204
YGR171C,YOL033W,0.000499944
YGR171C,YOR201C,3.16E-05
YGR171C,YOR274W,0.001091689
YGR171C,YPL083C,0.411009103
YGR171C,YPL097W,0.022098456
YGR171C,YPL104W,0.000991894
YGR171C,YPR047W,0.342965662
YHR091C,YHR091C,0
YHR091C,YLL018C,0.000194174
YHR091C,YLR067C,4.29E-06
YHR091C,YLR069C,0.017772464
YHR091C,YLR105C,0.00862333
YHR091C,YMR023C,0.016101357
YHR091C,YMR059W,0.065456718
YHR091C,YMR257C,0.000469635
YHR091C,YNL073W,0.077616617
YHR091C,YNR045W,0.023075242
YHR091C,YOL023W,0.019894795
YHR091C,YOL033W,0.19914946
YHR091C,YOR201C,6.80E-08
YHR091C,YOR274W,1.02E-08
YHR091C,YPL083C,0.010415399
YHR091C,YPL097W,0.01078409
YHR091C,YPL104W,0.000637553
YHR091C,YPR047W,0.078842297
YLL018C,YLL018C,0
YLL018C,YLR067C,0.021090997
YLL018C,YLR069C,0.003446782
YLL018C,YLR105C,5.43E-10
YLL018C,YMR023C,0.999833941
YLL018C,YMR059W,0.018008517
YLL018C,YMR257C,0.000233801
YLL018C,YNL073W,0.891694784
YLL018C,YNR045W,0.995817959
YLL018C,YOL023W,0.964454591
YLL018C,YOL033W,0.999881148
YLL018C,YOR201C,0.033412632
YLL018C,YOR274W,0.604544699
YLL018C,YPL083C,0.395683974
YLL018C,YPL097W,0.011188662
YLL018C,YPL104W,0.925419927
YLL018C,YPR047W,0.290371418
YLR067C,YLR067C,1.30E-35
YLR067C,YLR069C,0.455602318
YLR067C,YLR105C,0.191544965
YLR067C,YMR023C,0.00044585
YLR067C,YMR059W,0.279955685
YLR067C,YMR257C,1.75E-05
YLR067C,YNL073W,0.671892107
YLR067C,YNR045W,0.866866589
YLR067C,YOL023W,0.001819805
YLR067C,YOL033W,0.000153525
YLR067C,YOR201C,9.56E-09
YLR067C,YOR274W,2.51E-08
YLR067C,YPL083C,0.084566347
YLR067C,YPL097W,0.001403192
YLR067C,YPL104W,0.20451729
YLR067C,YPR047W,0.41629231
YLR069C,YLR069C,1
YLR069C,YLR105C,0.704973578
YLR069C,YMR023C,0.05779599
YLR069C,YMR059W,5.94E-05
YLR069C,YMR257C,2.55E-06
YLR069C,YNL073W,0.774139464
YLR069C,YNR045W,7.81E-05
YLR069C,YOL023W,0.183481932
YLR069C,YOL033W,0.000194595
YLR069C,YOR201C,0.000484579
YLR069C,YOR274W,1.37E-09
YLR069C,YPL083C,0.242010936
YLR069C,YPL097W,0.979322016
YLR069C,YPL104W,0.274732888
YLR069C,YPR047W,0.065877222
YLR105C,YLR105C,0
YLR105C,YMR023C,0.011530823
YLR105C,YMR059W,0.755923748
YLR105C,YMR257C,0.979702532
YLR105C,YNL073W,0.001223417
YLR105C,YNR045W,0.006948233
YLR105C,YOL023W,0.080853052
YLR105C,YOL033W,0.012120489
YLR105C,YOR201C,0.076486647
YLR105C,YOR274W,0.343148142
YLR105C,YPL083C,0.006565263
YLR105C,YPL097W,1.08E-07
YLR105C,YPL104W,0.060100812
YLR105C,YPR047W,5.77E-07
YMR023C,YMR023C,0
YMR023C,YMR059W,0.972440362
YMR023C,YMR257C,0.033166941
YMR023C,YNL073W,0.002912859
YMR023C,YNR045W,0.077453114
YMR023C,YOL023W,0.000535535
YMR023C,YOL033W,2.34E-05
YMR023C,YOR201C,4.68E-06
YMR023C,YOR274W,0.000326416
YMR023C,YPL083C,4.10E-06
YMR023C,YPL097W,0.000466376
YMR023C,YPL104W,0.02983775
YMR023C,YPR047W,0.000167411
YMR059W,YMR059W,1.61E-07
YMR059W,YMR257C,0.009774568
YMR059W,YNL073W,1.58E-05
YMR059W,YNR045W,0.002259269
YMR059W,YOL023W,0.932205915
YMR059W,YOL033W,0.041797765
YMR059W,YOR201C,0.001473499
YMR059W,YOR274W,0.999080896
YMR059W,YPL083C,0.140926614
YMR059W,YPL097W,0.000256383
YMR059W,YPL104W,1.73E-05
YMR059W,YPR047W,0.155862615
YMR257C,YMR257C,1.08E-28
YMR257C,YNL073W,0.153351977
YMR257C,YNR045W,0.005007931
YMR257C,YOL023W,0.002090406
YMR257C,YOL033W,4.15E-07
YMR257C,YOR201C,6.67E-10
YMR257C,YOR274W,8.30E-09
YMR257C,YPL083C,0.000607371
YMR257C,YPL097W,0.948828101
YMR257C,YPL104W,0.012018023
YMR257C,YPR047W,0.019091133
YNL073W,YNL073W,0
YNL073W,YNR045W,5.51E-06
YNL073W,YOL023W,0.00473857
YNL073W,YOL033W,0.111587308
YNL073W,YOR201C,0.188912228
YNL073W,YOR274W,3.06E-10
YNL073W,YPL083C,0.992001534
YNL073W,YPL097W,5.26E-06
YNL073W,YPL104W,0.045173258
YNL073W,YPR047W,0.032127496
YNR045W,YNR045W,2.79E-34
YNR045W,YOL023W,0.96857053
YNR045W,YOL033W,0.002094115
YNR045W,YOR201C,1.03E-10
YNR045W,YOR274W,0.001573076
YNR045W,YPL083C,0.019229421
YNR045W,YPL097W,0.426907778
YNR045W,YPL104W,0.180143937
YNR045W,YPR047W,0.000683242
YOL023W,YOL023W,0
YOL023W,YOL033W,0.552999973
YOL023W,YOR201C,0.001138511
YOL023W,YOR274W,6.08E-11
YOL023W,YPL083C,0.003394326
YOL023W,YPL097W,0.013287471
YOL023W,YPL104W,0.014821613
YOL023W,YPR047W,0.299424589
YOL033W,YOL033W,1.17E-33
YOL033W,YOR201C,0.002159975
YOL033W,YOR274W,3.13E-07
YOL033W,YPL083C,8.93E-05
YOL033W,YPL097W,0.986986101
YOL033W,YPL104W,0.365052283
YOL033W,YPR047W,0.000533537
YOR201C,YOR201C,5.14E-23
YOR201C,YOR274W,7.92E-05
YOR201C,YPL083C,0.162899897
YOR201C,YPL097W,2.35E-05
YOR201C,YPL104W,0.000367
YOR201C,YPR047W,0.575312853
YOR274W,YOR274W,0
YOR274W,YPL083C,1.48E-09
YOR274W,YPL097W,5.17E-05
YOR274W,YPL104W,4.80E-08
YOR274W,YPR047W,1.14E-08
YPL083C,YPL083C,1.19E-31
YPL083C,YPL097W,1.21E-06
YPL083C,YPL104W,1.18E-06
YPL083C,YPR047W,0.016020576
YPL097W,YPL097W,1
YPL097W,YPL104W,0.092752121
YPL097W,YPR047W,0.002516301
YPL104W,YPL104W,1.86E-28
YPL104W,YPR047W,0.450511366
YPR047W,YPR047W,1.49E-26
