Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x20x53_lr0.01_batch50_hiddenDrop0.1_Train_/
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x20x53_lr0.01_batch50_hiddenDrop0.1_Test_/
100 Batch Cumulative Loss: 471.7045783996582
Time for 100 Batches: 0.03888365427652995
100 Batch Cumulative Loss: 408.4875807762146
Time for 100 Batches: 0.40761084159215294
100 Batch Cumulative Loss: 365.81647515296936
Time for 100 Batches: 0.3998424808184306
100 Batch Cumulative Loss: 344.2333426475525
Time for 100 Batches: 0.4054063598314921
100 Batch Cumulative Loss: 335.10694694519043
Time for 100 Batches: 0.4053107023239136
100 Batch Cumulative Loss: 337.0418589115143
Time for 100 Batches: 0.4032759467760722
100 Batch Cumulative Loss: 328.0671842098236
Time for 100 Batches: 0.405572247505188
100 Batch Cumulative Loss: 324.7027416229248
Time for 100 Batches: 0.4053097168604533
100 Batch Cumulative Loss: 323.89060139656067
Time for 100 Batches: 0.4100053866704305
100 Batch Cumulative Loss: 319.37431478500366
Time for 100 Batches: 0.40515727202097573
100 Batch Cumulative Loss: 321.1380398273468
Time for 100 Batches: 0.4034555713335673
100 Batch Cumulative Loss: 313.3552014827728
Time for 100 Batches: 0.4038895646731059
100 Batch Cumulative Loss: 314.07426714897156
Time for 100 Batches: 0.4063770810763041
100 Batch Cumulative Loss: 315.58807468414307
Time for 100 Batches: 0.40452823241551716
100 Batch Cumulative Loss: 315.28888964653015
Time for 100 Batches: 0.40110777616500853
100 Batch Cumulative Loss: 309.9875795841217
Time for 100 Batches: 0.4076839526494344
100 Batch Cumulative Loss: 313.50981402397156
Time for 100 Batches: 0.4013814608256022
100 Batch Cumulative Loss: 314.44014859199524
Time for 100 Batches: 0.4032898426055908
100 Batch Cumulative Loss: 309.047780752182
Time for 100 Batches: 0.403138256072998
100 Batch Cumulative Loss: 309.23548889160156
Time for 100 Batches: 0.4006892919540405
100 Batch Cumulative Loss: 309.82621240615845
Time for 100 Batches: 0.4039071321487427
100 Batch Cumulative Loss: 311.4166703224182
Time for 100 Batches: 0.40091063976287844
100 Batch Cumulative Loss: 311.51249289512634
Time for 100 Batches: 0.4039408763249715
100 Batch Cumulative Loss: 310.251216173172
Time for 100 Batches: 0.4035953402519226
100 Batch Cumulative Loss: 308.28906774520874
Time for 100 Batches: 0.3997641642888387
100 Batch Cumulative Loss: 308.23737812042236
Time for 100 Batches: 0.4053369363149007
100 Batch Cumulative Loss: 306.94220209121704
Time for 100 Batches: 0.4020091414451599
100 Batch Cumulative Loss: 308.8856885433197
Time for 100 Batches: 0.4029760678609212
100 Batch Cumulative Loss: 302.51431012153625
Time for 100 Batches: 0.4047835071881612
100 Batch Cumulative Loss: 307.9716069698334
Time for 100 Batches: 0.40877295335133873
100 Batch Cumulative Loss: 302.69158959388733
Time for 100 Batches: 0.40112497806549074
100 Batch Cumulative Loss: 306.9211709499359
Time for 100 Batches: 0.4078559517860413
100 Batch Cumulative Loss: 304.2209618091583
Time for 100 Batches: 0.40663294394810995
100 Batch Cumulative Loss: 305.08664989471436
Time for 100 Batches: 0.4055668950080872
100 Batch Cumulative Loss: 301.3141276836395
Time for 100 Batches: 0.39719658295313515
100 Batch Cumulative Loss: 304.96357583999634
Time for 100 Batches: 0.4060213367144267
100 Batch Cumulative Loss: 301.7513482570648
Time for 100 Batches: 0.40502345164616904
100 Batch Cumulative Loss: 310.5819752216339
Time for 100 Batches: 0.40481247504552204
100 Batch Cumulative Loss: 308.7051784992218
Time for 100 Batches: 0.4049207091331482
100 Batch Cumulative Loss: 306.2786068916321
Time for 100 Batches: 0.40303244193394977
100 Batch Cumulative Loss: 305.03374552726746
Time for 100 Batches: 0.40633583863576256
100 Batch Cumulative Loss: 307.1709589958191
Time for 100 Batches: 0.40933635632197063
100 Batch Cumulative Loss: 307.3248474597931
Time for 100 Batches: 0.4014568050702413
100 Batch Cumulative Loss: 299.86174058914185
Time for 100 Batches: 0.40757224559783933
100 Batch Cumulative Loss: 303.6661341190338
Time for 100 Batches: 0.4067967414855957
100 Batch Cumulative Loss: 309.5128402709961
Time for 100 Batches: 0.4077091972033183
100 Batch Cumulative Loss: 302.985803604126
Time for 100 Batches: 0.4097913066546122
100 Batch Cumulative Loss: 306.29656505584717
Time for 100 Batches: 0.40030513604482015
100 Batch Cumulative Loss: 303.2622272968292
Time for 100 Batches: 0.40858739614486694
100 Batch Cumulative Loss: 304.359885931015
Time for 100 Batches: 0.4084435264269511
100 Batch Cumulative Loss: 303.09889340400696
Time for 100 Batches: 0.40522809425989786
100 Batch Cumulative Loss: 305.6438264846802
Time for 100 Batches: 0.4050356109937032
100 Batch Cumulative Loss: 303.1158173084259
Time for 100 Batches: 0.40474323034286497
100 Batch Cumulative Loss: 305.24886417388916
Time for 100 Batches: 0.39639662504196166
100 Batch Cumulative Loss: 304.0326278209686
Time for 100 Batches: 0.4036469578742981
100 Batch Cumulative Loss: 299.0298933982849
Time for 100 Batches: 0.400339678923289
100 Batch Cumulative Loss: 304.4328896999359
Time for 100 Batches: 0.40412261088689166
100 Batch Cumulative Loss: 303.0026605129242
Time for 100 Batches: 0.40878634055455526
100 Batch Cumulative Loss: 301.10799741744995
Time for 100 Batches: 0.4032864292462667
100 Batch Cumulative Loss: 304.460572719574
Time for 100 Batches: 0.4014633377393087
100 Batch Cumulative Loss: 301.2106568813324
Time for 100 Batches: 0.4048478722572327
100 Batch Cumulative Loss: 303.58930015563965
Time for 100 Batches: 0.40799694061279296
100 Batch Cumulative Loss: 303.7574894428253
Time for 100 Batches: 0.40855420033137
100 Batch Cumulative Loss: 302.4710850715637
Time for 100 Batches: 0.406293249130249
100 Batch Cumulative Loss: 299.66819024086
Time for 100 Batches: 0.40548962354660034
100 Batch Cumulative Loss: 301.5258708000183
Time for 100 Batches: 0.4021332383155823
100 Batch Cumulative Loss: 307.69069504737854
Time for 100 Batches: 0.40470070044199624
100 Batch Cumulative Loss: 303.0234224796295
Time for 100 Batches: 0.4061345060666402
100 Batch Cumulative Loss: 304.98460936546326
Time for 100 Batches: 0.4032284696896871
100 Batch Cumulative Loss: 299.7195792198181
Time for 100 Batches: 0.40917822122573855
100 Batch Cumulative Loss: 300.61640214920044
Time for 100 Batches: 0.40201988617579143
100 Batch Cumulative Loss: 299.7948944568634
Time for 100 Batches: 0.40581459999084474
100 Batch Cumulative Loss: 305.5585706233978
Time for 100 Batches: 0.4031618595123291
100 Batch Cumulative Loss: 301.33300733566284
Time for 100 Batches: 0.4044031222661336
100 Batch Cumulative Loss: 302.75322556495667
Time for 100 Batches: 0.40220963954925537
100 Batch Cumulative Loss: 301.0027060508728
Time for 100 Batches: 0.4018296003341675
100 Batch Cumulative Loss: 297.6231188774109
Time for 100 Batches: 0.40348714192708335
100 Batch Cumulative Loss: 304.8497836589813
Time for 100 Batches: 0.4095143040021261
100 Batch Cumulative Loss: 303.22334456443787
Time for 100 Batches: 0.4047683795293172
100 Batch Cumulative Loss: 301.4865553379059
Time for 100 Batches: 0.40857017040252686
100 Batch Cumulative Loss: 299.2857346534729
Time for 100 Batches: 0.4073172926902771
100 Batch Cumulative Loss: 303.30953216552734
Time for 100 Batches: 0.40308456818262733
100 Batch Cumulative Loss: 305.83019256591797
Time for 100 Batches: 0.41462981700897217
100 Batch Cumulative Loss: 301.86665391921997
