Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x100x53_lr0.01_batch50_hiddenDrop0.1_Train_/
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x100x53_lr0.01_batch50_hiddenDrop0.1_Test_/
100 Batch Cumulative Loss: 439.38441276550293
Time for 100 Batches: 0.04408490260442098
100 Batch Cumulative Loss: 387.4303960800171
Time for 100 Batches: 0.42279638051986695
100 Batch Cumulative Loss: 352.7963981628418
Time for 100 Batches: 0.4055370807647705
100 Batch Cumulative Loss: 335.58919286727905
Time for 100 Batches: 0.4048125664393107
100 Batch Cumulative Loss: 330.38936257362366
Time for 100 Batches: 0.4078841288884481
100 Batch Cumulative Loss: 321.5627703666687
Time for 100 Batches: 0.40305089950561523
100 Batch Cumulative Loss: 319.0236539840698
Time for 100 Batches: 0.40093398094177246
100 Batch Cumulative Loss: 316.9883086681366
Time for 100 Batches: 0.40559089183807373
100 Batch Cumulative Loss: 309.97799944877625
Time for 100 Batches: 0.404949959119161
100 Batch Cumulative Loss: 309.0569541454315
Time for 100 Batches: 0.40936230023701986
100 Batch Cumulative Loss: 303.3607280254364
Time for 100 Batches: 0.4013652483622233
100 Batch Cumulative Loss: 303.4431862831116
Time for 100 Batches: 0.40933955907821656
100 Batch Cumulative Loss: 302.9505488872528
Time for 100 Batches: 0.4010211586952209
100 Batch Cumulative Loss: 306.338928937912
Time for 100 Batches: 0.40521852175394696
100 Batch Cumulative Loss: 301.7105710506439
Time for 100 Batches: 0.4061068813006083
100 Batch Cumulative Loss: 297.97433376312256
Time for 100 Batches: 0.40188554525375364
100 Batch Cumulative Loss: 297.1740276813507
Time for 100 Batches: 0.4071286956469218
100 Batch Cumulative Loss: 301.0886137485504
Time for 100 Batches: 0.4043540835380554
100 Batch Cumulative Loss: 293.66635966300964
Time for 100 Batches: 0.40140360991160073
100 Batch Cumulative Loss: 288.7618718147278
Time for 100 Batches: 0.4046011726061503
100 Batch Cumulative Loss: 295.72573494911194
Time for 100 Batches: 0.4041184822718302
100 Batch Cumulative Loss: 290.5144250392914
Time for 100 Batches: 0.4025926033655802
100 Batch Cumulative Loss: 294.48028540611267
Time for 100 Batches: 0.40195130109786986
100 Batch Cumulative Loss: 288.043048620224
Time for 100 Batches: 0.4008485794067383
100 Batch Cumulative Loss: 296.9798891544342
Time for 100 Batches: 0.40414851109186806
100 Batch Cumulative Loss: 289.0162625312805
Time for 100 Batches: 0.404994269212087
100 Batch Cumulative Loss: 292.18552803993225
Time for 100 Batches: 0.40031497875849403
100 Batch Cumulative Loss: 291.3897099494934
Time for 100 Batches: 0.3967723806699117
100 Batch Cumulative Loss: 290.6122705936432
Time for 100 Batches: 0.40957862536112466
100 Batch Cumulative Loss: 291.78579902648926
Time for 100 Batches: 0.4029046813646952
100 Batch Cumulative Loss: 290.76196575164795
Time for 100 Batches: 0.39987543821334837
100 Batch Cumulative Loss: 290.452520608902
Time for 100 Batches: 0.4001254916191101
100 Batch Cumulative Loss: 283.3593876361847
Time for 100 Batches: 0.40547872384389244
100 Batch Cumulative Loss: 292.47064208984375
Time for 100 Batches: 0.40453859567642214
100 Batch Cumulative Loss: 287.49743843078613
Time for 100 Batches: 0.4037749171257019
100 Batch Cumulative Loss: 288.0057055950165
Time for 100 Batches: 0.4021240671475728
100 Batch Cumulative Loss: 287.09699749946594
Time for 100 Batches: 0.40277172327041627
100 Batch Cumulative Loss: 290.1459469795227
Time for 100 Batches: 0.4004826545715332
100 Batch Cumulative Loss: 287.2301559448242
Time for 100 Batches: 0.39970895449320476
100 Batch Cumulative Loss: 289.2978973388672
Time for 100 Batches: 0.40388913949330646
100 Batch Cumulative Loss: 279.7825427055359
Time for 100 Batches: 0.4065525770187378
100 Batch Cumulative Loss: 279.96427369117737
Time for 100 Batches: 0.40129881699879966
100 Batch Cumulative Loss: 286.7120883464813
Time for 100 Batches: 0.4076152841250102
100 Batch Cumulative Loss: 284.79543256759644
Time for 100 Batches: 0.4015725652376811
100 Batch Cumulative Loss: 280.47164154052734
Time for 100 Batches: 0.405493156115214
100 Batch Cumulative Loss: 279.7636158466339
Time for 100 Batches: 0.4040950536727905
100 Batch Cumulative Loss: 282.03321158885956
Time for 100 Batches: 0.40977726777394613
100 Batch Cumulative Loss: 280.12797236442566
Time for 100 Batches: 0.39991456270217896
100 Batch Cumulative Loss: 280.1761405467987
Time for 100 Batches: 0.40042866865793864
100 Batch Cumulative Loss: 280.9234299659729
Time for 100 Batches: 0.4118151028951009
100 Batch Cumulative Loss: 279.4859278202057
Time for 100 Batches: 0.4068281094233195
100 Batch Cumulative Loss: 274.8625440597534
Time for 100 Batches: 0.4093997240066528
100 Batch Cumulative Loss: 280.25201749801636
Time for 100 Batches: 0.4067705074946086
100 Batch Cumulative Loss: 277.18077850341797
Time for 100 Batches: 0.4025814374287923
100 Batch Cumulative Loss: 281.51746559143066
Time for 100 Batches: 0.4064182957013448
100 Batch Cumulative Loss: 283.121755361557
Time for 100 Batches: 0.40311199426651
100 Batch Cumulative Loss: 276.7083067893982
Time for 100 Batches: 0.4003724654515584
100 Batch Cumulative Loss: 279.3930697441101
Time for 100 Batches: 0.399597160021464
100 Batch Cumulative Loss: 277.04601526260376
Time for 100 Batches: 0.40428993304570515
100 Batch Cumulative Loss: 278.7669126987457
Time for 100 Batches: 0.4064034263292948
100 Batch Cumulative Loss: 274.5638964176178
Time for 100 Batches: 0.40515870650609337
100 Batch Cumulative Loss: 277.8930666446686
Time for 100 Batches: 0.395484459400177
100 Batch Cumulative Loss: 278.52514028549194
Time for 100 Batches: 0.3999017715454102
100 Batch Cumulative Loss: 272.86122035980225
Time for 100 Batches: 0.4085604190826416
100 Batch Cumulative Loss: 277.8379821777344
Time for 100 Batches: 0.4006538510322571
100 Batch Cumulative Loss: 279.1060631275177
Time for 100 Batches: 0.40318148136138915
100 Batch Cumulative Loss: 270.38050651550293
Time for 100 Batches: 0.40881367524464923
100 Batch Cumulative Loss: 278.14532828330994
Time for 100 Batches: 0.39961074193318685
100 Batch Cumulative Loss: 277.46048951148987
Time for 100 Batches: 0.39985358317693076
100 Batch Cumulative Loss: 276.1249976158142
Time for 100 Batches: 0.40349064270655316
100 Batch Cumulative Loss: 278.0167589187622
Time for 100 Batches: 0.4037519494692485
100 Batch Cumulative Loss: 271.73650550842285
Time for 100 Batches: 0.40899887879689534
100 Batch Cumulative Loss: 277.1073009967804
Time for 100 Batches: 0.40617254575093586
100 Batch Cumulative Loss: 276.50513660907745
Time for 100 Batches: 0.40238956610361737
100 Batch Cumulative Loss: 278.82106614112854
Time for 100 Batches: 0.40398565530776975
100 Batch Cumulative Loss: 273.28370451927185
Time for 100 Batches: 0.4007405479749044
100 Batch Cumulative Loss: 276.1587600708008
Time for 100 Batches: 0.4016704241434733
100 Batch Cumulative Loss: 274.3089005947113
Time for 100 Batches: 0.3993426283200582
100 Batch Cumulative Loss: 278.59634923934937
Time for 100 Batches: 0.4015476942062378
100 Batch Cumulative Loss: 275.8802216053009
Time for 100 Batches: 0.4059262832005819
100 Batch Cumulative Loss: 272.6346354484558
Time for 100 Batches: 0.4010649522145589
100 Batch Cumulative Loss: 272.553183555603
Time for 100 Batches: 0.403101372718811
100 Batch Cumulative Loss: 274.64113330841064
Time for 100 Batches: 0.40048989454905193
100 Batch Cumulative Loss: 271.5122489929199
