Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDR493W,YNL315C,1,10.158872,1.0,1028.0,9971.0,0.0,0.9065454602241516,1.0,0.0009718172950670123,0.0,1.0
YML129C,YDR493W,1,9.714083,2.0,1027.0,9971.0,0.0,0.9066363573074341,1.0,0.0019436345901340246,0.0,1.0
YDR529C,YJL180C,1,9.531736,3.0,1026.0,9971.0,0.0,0.9067272543907166,1.0,0.0029154520016163588,0.0,1.0
YDR511W,YIL042C,1,9.115287,4.0,1025.0,9971.0,0.0,0.9068182110786438,1.0,0.0038872691802680492,0.0,1.0
YBR262C,YJL180C,1,9.004947,5.0,1024.0,9971.0,0.0,0.9069091081619263,1.0,0.004859086591750383,0.0,1.0
YNL005C,YML129C,1,8.960683,6.0,1023.0,9971.0,0.0,0.9070000052452087,1.0,0.0058309040032327175,0.0,1.0
YBR037C,YBR262C,1,8.812225,7.0,1022.0,9971.0,0.0,0.9070909023284912,1.0,0.006802720949053764,0.0,1.0
YBR037C,YDR493W,1,8.6402,8.0,1021.0,9971.0,0.0,0.9071817994117737,1.0,0.0077745383605360985,0.0,1.0
YDR493W,YGR174C,1,8.504876,9.0,1020.0,9971.0,0.0,0.9072727560997009,1.0,0.008746355772018433,0.0,1.0
YGR183C,YPR100W,1,8.427405,10.0,1019.0,9971.0,0.0,0.9073636531829834,1.0,0.009718173183500767,0.0,1.0
YNR020C,YGR112W,1,8.414726,11.0,1018.0,9971.0,0.0,0.9074545502662659,1.0,0.010689990594983101,0.0,1.0
YKR016W,YBR185C,1,8.397256,12.0,1017.0,9971.0,0.0,0.9075454473495483,1.0,0.011661808006465435,0.0,1.0
YNR020C,YJL180C,1,8.348973,13.0,1016.0,9971.0,0.0,0.9076363444328308,1.0,0.012633624486625195,0.0,1.0
YEL020W-A,YJR045C,1,8.305123,14.0,1015.0,9971.0,0.0,0.9077273011207581,1.0,0.013605441898107529,0.0,1.0
YBR269C,YNL005C,1,8.290123,15.0,1014.0,9971.0,0.0,0.9078181982040405,1.0,0.014577259309589863,0.0,1.0
YKR016W,YBL078C,1,8.246283,16.0,1013.0,9971.0,0.0,0.907909095287323,1.0,0.015549076721072197,0.0,1.0
YLL009C,YDR322W,1,8.150414,17.0,1012.0,9971.0,0.0,0.9079999923706055,1.0,0.016520893201231956,0.0,1.0
YOR266W,YKR065C,1,8.150228,18.0,1011.0,9971.0,0.0,0.9080908894538879,1.0,0.017492711544036865,0.0,1.0
YBR262C,YPR133W-A,1,8.064548,19.0,1010.0,9971.0,0.0,0.9081818461418152,1.0,0.018464528024196625,0.0,1.0
YGR101W,YPL215W,1,8.058903,20.0,1009.0,9971.0,0.0,0.9082727432250977,1.0,0.019436346367001534,0.0,1.0
YDL091C,YPL132W,0,8.019848,20.0,1009.0,9970.0,1.0,0.9081818461418152,0.9523809552192688,0.019436346367001534,0.00010029084660345688,0.999899685382843
YMR056C,YER050C,0,8.01766,20.0,1009.0,9969.0,2.0,0.9080908894538879,0.9090909361839294,0.019436346367001534,0.00020058169320691377,0.9997994303703308
YPL173W,YJR113C,0,7.99689,20.0,1009.0,9968.0,3.0,0.9079999923706055,0.8695651888847351,0.019436346367001534,0.0003008725179824978,0.9996991157531738
YML081C-A,YEL020W-A,1,7.962784,21.0,1008.0,9968.0,3.0,0.9080908894538879,0.875,0.020408162847161293,0.0003008725179824978,0.9996991157531738
YNR020C,YHL021C,1,7.9437094,22.0,1007.0,9968.0,3.0,0.9081818461418152,0.8799999952316284,0.021379981189966202,0.0003008725179824978,0.9996991157531738
YPR020W,YHR116W,1,7.9369497,23.0,1006.0,9968.0,3.0,0.9082727432250977,0.8846153616905212,0.02235179767012596,0.0003008725179824978,0.9996991157531738
YJR080C,YDR258C,1,7.912405,24.0,1005.0,9968.0,3.0,0.9083636403083801,0.8888888955116272,0.02332361601293087,0.0003008725179824978,0.9996991157531738
YLL009C,YIL098C,1,7.8777423,25.0,1004.0,9968.0,3.0,0.9084545373916626,0.8928571343421936,0.02429543249309063,0.0003008725179824978,0.9996991157531738
YPR100W,YKL194C,0,7.836918,25.0,1004.0,9967.0,4.0,0.9083636403083801,0.8620689511299133,0.02429543249309063,0.00040116338641382754,0.9995988607406616
YLL009C,YBR214W,0,7.7516656,25.0,1004.0,9966.0,5.0,0.9082727432250977,0.8333333134651184,0.02429543249309063,0.0005014542257413268,0.9994985461235046
YML091C,YDR231C,1,7.7108784,26.0,1003.0,9966.0,5.0,0.9083636403083801,0.8387096524238586,0.02526724897325039,0.0005014542257413268,0.9994985461235046
YEL020W-A,YBR230C,1,7.5711217,27.0,1002.0,9966.0,5.0,0.9084545373916626,0.84375,0.026239067316055298,0.0005014542257413268,0.9994985461235046
YPR020W,YCR079W,1,7.5332685,28.0,1001.0,9966.0,5.0,0.9085454344749451,0.8484848737716675,0.027210883796215057,0.0005014542257413268,0.9994985461235046
YPL240C,YBR185C,1,7.52911,29.0,1000.0,9966.0,5.0,0.9086363911628723,0.8529411554336548,0.028182702139019966,0.0005014542257413268,0.9994985461235046
YBR120C,YKL053C-A,1,7.5275455,30.0,999.0,9966.0,5.0,0.9087272882461548,0.8571428656578064,0.029154518619179726,0.0005014542257413268,0.9994985461235046
YNL121C,YGR028W,1,7.5271764,31.0,998.0,9966.0,5.0,0.9088181853294373,0.8611111044883728,0.030126336961984634,0.0005014542257413268,0.9994985461235046
YML013W,YOR150W,0,7.525871,31.0,998.0,9965.0,6.0,0.9087272882461548,0.837837815284729,0.030126336961984634,0.0006017450359649956,0.9993982315063477
YDR337W,YNL081C,0,7.525817,31.0,998.0,9964.0,7.0,0.9086363911628723,0.8157894611358643,0.030126336961984634,0.0007020359043963253,0.9992979764938354
YHR024C,YML110C,0,7.515056,31.0,998.0,9963.0,8.0,0.9085454344749451,0.7948718070983887,0.030126336961984634,0.0008023267728276551,0.9991976618766785
YDR001C,YOR187W,0,7.4738894,31.0,998.0,9962.0,9.0,0.9084545373916626,0.7749999761581421,0.030126336961984634,0.0009026175830513239,0.9990974068641663
YGL191W,YKR065C,1,7.4574633,32.0,997.0,9962.0,9.0,0.9085454344749451,0.7804877758026123,0.031098153442144394,0.0009026175830513239,0.9990974068641663
YGL059W,YDR296W,1,7.4351273,33.0,996.0,9962.0,9.0,0.9086363911628723,0.7857142686843872,0.03206996992230415,0.0009026175830513239,0.9990974068641663
YDR511W,YDR322C-A,1,7.422106,34.0,995.0,9962.0,9.0,0.9087272882461548,0.7906976938247681,0.03304178640246391,0.0009026175830513239,0.9990974068641663
YLR295C,YDR296W,1,7.390356,35.0,994.0,9962.0,9.0,0.9088181853294373,0.7954545617103577,0.03401360660791397,0.0009026175830513239,0.9990974068641663
YBR122C,YMR105C,0,7.349703,35.0,994.0,9961.0,10.0,0.9087272882461548,0.7777777910232544,0.03401360660791397,0.0010029084514826536,0.9989970922470093
YGR101W,YNR020C,1,7.327756,36.0,993.0,9961.0,10.0,0.9088181853294373,0.782608687877655,0.03498542308807373,0.0010029084514826536,0.9989970922470093
YPR047W,YNL185C,0,7.3021975,36.0,993.0,9960.0,11.0,0.9087272882461548,0.7659574747085571,0.03498542308807373,0.0011031993199139833,0.9988967776298523
YBR037C,YKL053C-A,1,7.251085,37.0,992.0,9960.0,11.0,0.9088181853294373,0.7708333134651184,0.03595723956823349,0.0011031993199139833,0.9988967776298523
YBR262C,YGR028W,1,7.2266455,38.0,991.0,9960.0,11.0,0.9089090824127197,0.7755101919174194,0.03692905604839325,0.0011031993199139833,0.9988967776298523
YEL020W-A,YOR187W,0,7.2254686,38.0,991.0,9959.0,12.0,0.9088181853294373,0.7599999904632568,0.03692905604839325,0.0012034900719299912,0.9987965226173401
YLR304C,YJL180C,1,7.1915674,39.0,990.0,9959.0,12.0,0.9089090824127197,0.7647058963775635,0.03790087625384331,0.0012034900719299912,0.9987965226173401
YER017C,YDR322C-A,1,7.1562357,40.0,989.0,9959.0,12.0,0.9089999794960022,0.7692307829856873,0.03887269273400307,0.0012034900719299912,0.9987965226173401
YEL020W-A,YJL180C,1,7.143341,41.0,988.0,9959.0,12.0,0.9090909361839294,0.7735849022865295,0.03984450921416283,0.0012034900719299912,0.9987965226173401
YLL009C,YKL134C,1,7.09405,42.0,987.0,9959.0,12.0,0.9091818332672119,0.7777777910232544,0.040816325694322586,0.0012034900719299912,0.9987965226173401
YLR295C,YPR100W,1,7.09311,43.0,986.0,9959.0,12.0,0.9092727303504944,0.7818182110786438,0.041788142174482346,0.0012034900719299912,0.9987965226173401
YHR147C,YLR201C,0,7.08665,43.0,986.0,9958.0,13.0,0.9091818332672119,0.7678571343421936,0.041788142174482346,0.001303780940361321,0.9986962080001831
YHL004W,YPL183W-A,0,7.0827713,43.0,986.0,9957.0,14.0,0.9090909361839294,0.7543859481811523,0.041788142174482346,0.0014040718087926507,0.9985959529876709
YJL094C,YGR215W,0,7.0738163,43.0,986.0,9956.0,15.0,0.9089999794960022,0.7413793206214905,0.041788142174482346,0.0015043626772239804,0.9984956383705139
YIL157C,YIL042C,1,7.0671377,44.0,985.0,9956.0,15.0,0.9090909361839294,0.7457627058029175,0.042759962379932404,0.0015043626772239804,0.9984956383705139
YHR005C-A,YKL053C-A,1,7.048555,45.0,984.0,9956.0,15.0,0.9091818332672119,0.75,0.04373177886009216,0.0015043626772239804,0.9984956383705139
YKR076W,YGL129C,0,7.02489,45.0,984.0,9955.0,16.0,0.9090909361839294,0.7377049326896667,0.04373177886009216,0.0016046535456553102,0.9983953237533569
