Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YBR262C,YKL053C-A,1,9.440922,1.0,1035.0,9964.0,0.0,0.9059090614318848,1.0,0.000965250947047025,0.0,1.0
YMR302C,YEL020W-A,1,8.810583,2.0,1034.0,9964.0,0.0,0.906000018119812,1.0,0.00193050189409405,0.0,1.0
YOR003W,YBR185C,0,8.505989,2.0,1034.0,9963.0,1.0,0.9059090614318848,0.6666666865348816,0.00193050189409405,0.00010036129970103502,0.9998996257781982
YMR302C,YDR493W,1,8.474064,3.0,1033.0,9963.0,1.0,0.906000018119812,0.75,0.002895752899348736,0.00010036129970103502,0.9998996257781982
YKL053C-A,YPL098C,1,8.147055,4.0,1032.0,9963.0,1.0,0.9060909152030945,0.800000011920929,0.0038610037881881,0.00010036129970103502,0.9998996257781982
YPL029W,YBL078C,1,8.119926,5.0,1031.0,9963.0,1.0,0.906181812286377,0.8333333134651184,0.004826254677027464,0.00010036129970103502,0.9998996257781982
YNR022C,YBR006W,0,7.786606,5.0,1031.0,9962.0,2.0,0.9060909152030945,0.7142857313156128,0.004826254677027464,0.00020072259940207005,0.9997992515563965
YEL020W-A,YDR069C,0,7.627837,5.0,1031.0,9961.0,3.0,0.906000018119812,0.625,0.004826254677027464,0.00030108389910310507,0.9996989369392395
YHR005C-A,YNR007C,1,7.548869,6.0,1030.0,9961.0,3.0,0.9060909152030945,0.6666666865348816,0.005791505798697472,0.00030108389910310507,0.9996989369392395
YJR080C,YBR179C,1,7.514969,7.0,1029.0,9961.0,3.0,0.906181812286377,0.699999988079071,0.006756756920367479,0.00030108389910310507,0.9996989369392395
YCR079W,YNL315C,1,7.3645096,8.0,1028.0,9961.0,3.0,0.9062727093696594,0.7272727489471436,0.0077220075763762,0.00030108389910310507,0.9996989369392395
YBR037C,YIL098C,1,7.3218136,9.0,1027.0,9961.0,3.0,0.9063636660575867,0.75,0.008687258698046207,0.00030108389910310507,0.9996989369392395
YJL102W,YBR185C,1,7.2776556,10.0,1026.0,9961.0,3.0,0.9064545631408691,0.7692307829856873,0.009652509354054928,0.00030108389910310507,0.9996989369392395
YEL020W-A,YIL098C,1,7.229175,11.0,1025.0,9961.0,3.0,0.9065454602241516,0.7857142686843872,0.010617760941386223,0.00030108389910310507,0.9996989369392395
YPR020W,YBR262C,1,7.223959,12.0,1024.0,9961.0,3.0,0.9066363573074341,0.800000011920929,0.011583011597394943,0.00030108389910310507,0.9996989369392395
YHR117W,YER058W,1,7.184516,13.0,1023.0,9961.0,3.0,0.9067272543907166,0.8125,0.012548262253403664,0.00030108389910310507,0.9996989369392395
YPR155C,YGR084C,0,7.124733,13.0,1023.0,9960.0,4.0,0.9066363573074341,0.7647058963775635,0.012548262253403664,0.0004014451988041401,0.9995985627174377
YOR266W,YML081C-A,1,7.090376,14.0,1022.0,9960.0,4.0,0.9067272543907166,0.7777777910232544,0.013513513840734959,0.0004014451988041401,0.9995985627174377
YDR393W,YKL053C-A,1,7.026883,15.0,1021.0,9960.0,4.0,0.9068182110786438,0.7894737124443054,0.014478764496743679,0.0004014451988041401,0.9995985627174377
YHR005C-A,YLL040C,1,7.021187,16.0,1020.0,9960.0,4.0,0.9069091081619263,0.800000011920929,0.0154440151527524,0.0004014451988041401,0.9995985627174377
YBR212W,YEL020W-A,1,7.019865,17.0,1019.0,9960.0,4.0,0.9070000052452087,0.8095238208770752,0.016409266740083694,0.0004014451988041401,0.9995985627174377
YGR062C,YKL053C-A,1,7.004879,18.0,1018.0,9960.0,4.0,0.9070909023284912,0.8181818127632141,0.017374517396092415,0.0004014451988041401,0.9995985627174377
YLR270W,YJL063C,0,6.964223,18.0,1018.0,9959.0,5.0,0.9070000052452087,0.782608687877655,0.017374517396092415,0.0005018064985051751,0.999498188495636
YIL157C,YML091C,1,6.9139733,19.0,1017.0,9959.0,5.0,0.9070909023284912,0.7916666865348816,0.018339768052101135,0.0005018064985051751,0.999498188495636
YHR194W,YEL020W-A,1,6.882561,20.0,1016.0,9959.0,5.0,0.9071817994117737,0.800000011920929,0.019305018708109856,0.0005018064985051751,0.999498188495636
YKR016W,YAL054C,0,6.871335,20.0,1016.0,9958.0,6.0,0.9070909023284912,0.7692307829856873,0.019305018708109856,0.0006021677982062101,0.9993978142738342
YLR295C,YHR024C,1,6.8635073,21.0,1015.0,9958.0,6.0,0.9071817994117737,0.7777777910232544,0.020270269364118576,0.0006021677982062101,0.9993978142738342
YLR295C,YEL020W-A,1,6.8574257,22.0,1014.0,9958.0,6.0,0.9072727560997009,0.7857142686843872,0.021235521882772446,0.0006021677982062101,0.9993978142738342
YMR173W,YDR347W,0,6.8411164,22.0,1014.0,9957.0,7.0,0.9071817994117737,0.7586206793785095,0.021235521882772446,0.0007025290979072452,0.9992974996566772
YLL009C,YDL126C,1,6.77724,23.0,1013.0,9957.0,7.0,0.9072727560997009,0.7666666507720947,0.022200772538781166,0.0007025290979072452,0.9992974996566772
YDR079W,YIL098C,1,6.7447453,24.0,1012.0,9957.0,7.0,0.9073636531829834,0.774193525314331,0.023166023194789886,0.0007025290979072452,0.9992974996566772
YNL310C,YDR529C,1,6.7295775,25.0,1011.0,9957.0,7.0,0.9074545502662659,0.78125,0.024131273850798607,0.0007025290979072452,0.9992974996566772
YHR001W-A,YPR067W,0,6.7278466,25.0,1011.0,9956.0,8.0,0.9073636531829834,0.7575757503509521,0.024131273850798607,0.0008028903976082802,0.9991971254348755
YIL042C,YER058W,1,6.722652,26.0,1010.0,9956.0,8.0,0.9074545502662659,0.7647058963775635,0.025096524506807327,0.0008028903976082802,0.9991971254348755
